"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"363486","경기도 부천시 원미구 상동","702","0702","0000","부천영상행복주택","월세","36.6100","202502","28","11,004","13","15","2023","길주로 17","202501~202702","갱신","-","7,704","32","아파트"
"363487","경기도 부천시 원미구 상동","702","0702","0000","부천영상행복주택","월세","26.9500","202502","28","8,296","10","23","2023","길주로 17","202501~202702","갱신","-","5,796","24","아파트"
"363488","경기도 부천시 원미구 상동","525-6","0525","0006","라일락마을(동양)","전세","84.9874","202502","28","45,000","0","4","2002","계남로 19","202503~202703","신규","-","","","아파트"
"363489","경기도 부천시 원미구 상동","393","0393","0000","한아름마을(삼환,동아,동성)","전세","59.4000","202502","28","24,500","0","8","1994","부흥로 100","202503~202703","신규","-","","","아파트"
"363490","경기도 부천시 원미구 상동","397","0397","0000","반달마을(건영)","전세","39.8400","202502","28","15,000","0","5","1993","상일로 71","202503~202703","신규","-","","","아파트"
"363491","경기도 부천시 원미구 상동","397","0397","0000","반달마을(동아)","전세","59.2800","202502","28","21,000","0","9","1993","상일로 71","202504~202704","신규","-","","","아파트"
"363492","경기도 부천시 원미구 상동","702","0702","0000","부천영상행복주택","월세","36.6100","202502","28","11,392","13","7","2023","길주로 17","202312~202601","갱신","-","7,992","33","아파트"
"363493","경기도 부천시 원미구 상동","702","0702","0000","부천영상행복주택","월세","36.6100","202502","28","11,392","13","7","2023","길주로 17","202312~202601","갱신","-","7,992","33","아파트"
"363494","경기도 부천시 원미구 상동","525-3","0525","0003","라일락마을(신성미소지움)","전세","59.9620","202502","28","38,500","0","14","2002","도약로 36","202503~202703","신규","-","","","아파트"
"363495","경기도 부천시 원미구 상동","397","0397","0000","반달마을(동아)","전세","39.8400","202502","28","18,000","0","14","1993","상일로 71","202504~202704","갱신","-","16,700","0","아파트"
"363496","경기도 부천시 원미구 상동","571-6","0571","0006","백송마을(풍림아이원)","전세","59.9970","202502","28","38,000","0","11","2002","부흥로 49","-","-","-","","","아파트"
"363497","경기도 부천시 원미구 상동","571-6","0571","0006","백송마을(풍림아이원)","전세","59.9970","202502","28","38,000","0","11","2002","부흥로 49","202504~202704","신규","-","","","아파트"
"363498","경기도 고양시 일산동구 중산동","1842","1842","0000","일산2차아이파크(민간임대)","월세","74.9928","202502","28","16,844","60","7","2019","중산로 60","202503~202703","갱신","-","16,166","57","아파트"
"363499","경기도 부천시 오정구 오정동","547-4","0547","0004","삼두","월세","51.8400","202502","28","3,000","50","3","1983","오정로244번길 51-12","202311~202511","신규","-","","","아파트"
"363500","경기도 부천시 오정구 오정동","732","0732","0000","오정휴먼시아3단지","월세","59.9500","202502","28","22,000","20","14","2006","오정로 289","202503~202703","갱신","사용","27,000","0","아파트"
"363501","경기도 부천시 오정구 오정동","732","0732","0000","오정휴먼시아3단지","전세","59.9500","202502","28","30,000","0","6","2006","오정로 289","202504~202704","신규","-","","","아파트"
"363502","경기도 부천시 오정구 오정동","732","0732","0000","오정휴먼시아3단지","전세","59.9500","202502","28","30,000","0","6","2006","오정로 289","202504~202704","신규","-","","","아파트"
"363503","경기도 고양시 일산동구 중산동","1556","1556","0000","중산마을2(코오롱)","전세","49.7700","202502","28","13,100","0","1","1995","고봉로 422","202504~202704","갱신","사용","12,500","0","아파트"
"363504","경기도 고양시 일산동구 장항동","1761","1761","0000","킨텍스원시티2블럭","월세","120.7152","202502","28","45,000","300","39","2019","월드고양로 19","202504~202704","갱신","-","30,000","290","아파트"
"363505","경기도 고양시 일산동구 식사동","1474","1474","0000","SKVIEW","전세","84.3198","202502","28","30,000","0","11","2003","은행마을로 100","202504~202704","신규","-","","","아파트"
"363506","경기도 고양시 일산동구 식사동","1474","1474","0000","SKVIEW","전세","84.3198","202502","28","33,000","0","2","2003","은행마을로 100","202506~202706","신규","-","","","아파트"
"363507","경기도 부천시 원미구 중동","1179","1179","0000","미리내마을(금호)","월세","41.8500","202502","28","2,000","75","10","1994","조마루로285번길 47","202505~202705","신규","-","","","아파트"
"363508","경기도 부천시 원미구 중동","1288","1288","0000","팰리스카운티","월세","102.5620","202502","28","30,000","80","19","2009","중동로 108","202505~202705","신규","-","","","아파트"
"363509","경기도 고양시 일산동구 마두동","789","0789","0000","강촌마을(라이프)","전세","84.9300","202502","28","35,700","0","14","1993","강석로 110","202504~202604","갱신","-","34,000","0","아파트"
"363510","경기도 부천시 오정구 고강동","409-5","0409","0005","홍익","월세","33.5400","202502","28","1,000","40","5","1989","고리울로74번길 6","202504~202704","신규","-","","","아파트"
"363511","경기도 부천시 오정구 고강동","364","0364","0000","동원(364)","월세","54.5400","202502","28","2,000","60","1","1989","고강로 132","202503~202703","신규","-","","","아파트"
"363512","경기도 고양시 일산동구 백석동","1349","1349","0000","흰돌마을(한진)","전세","49.5000","202502","28","29,000","0","3","1994","백석로 26","202503~202703","신규","-","","","아파트"
"363513","경기도 고양시 일산동구 백석동","1135","1135","0000","백송마을(대우)","전세","58.6260","202502","28","22,500","0","8","1994","강촌로 192","202506~202706","신규","-","","","아파트"
"363514","경기도 고양시 일산동구 백석동","1237","1237","0000","일산요진와이시티","전세","59.8900","202502","28","47,000","0","39","2016","강송로 33","202504~202704","갱신","-","38,000","0","아파트"
"363515","경기도 부천시 원미구 중동","1179","1179","0000","미리내마을(한양)","전세","41.0900","202502","28","17,850","0","13","1994","조마루로285번길 47","202503~202703","갱신","사용","17,000","0","아파트"
"363516","경기도 부천시 원미구 중동","1288","1288","0000","팰리스카운티","전세","59.9798","202502","28","31,400","0","12","2009","중동로 108","202503~202703","갱신","-","30,000","0","아파트"
"363517","경기도 부천시 원미구 중동","1041","1041","0000","덕유마을(주공4)","월세","59.9800","202502","28","5,000","95","10","1997","도약로 146","202504~202704","신규","-","","","아파트"
"363518","경기도 부천시 원미구 중동","1104","1104","0000","꿈마을(한진)","전세","81.4800","202502","28","31,500","0","9","1994","옥산로 83","202503~202703","갱신","사용","30,000","0","아파트"
"363519","경기도 고양시 일산동구 장항동","902","0902","0000","호수마을(대우)","전세","70.8900","202502","28","27,300","0","12","1996","중앙로 1129","202502~202702","갱신","사용","26,000","0","아파트"
"363520","경기도 고양시 일산동구 장항동","902","0902","0000","호수마을(대우)","월세","54.3960","202502","28","3,000","80","23","1996","중앙로 1129","202503~202703","신규","-","","","아파트"
"363521","경기도 고양시 일산동구 마두동","789","0789","0000","강촌마을(라이프)","전세","84.9300","202502","28","35,700","0","14","1993","강석로 110","202504~202604","갱신","-","34,000","0","아파트"
"363522","경기도 부천시 원미구 중동","1170","1170","0000","포도마을(영남)","전세","75.1950","202502","28","38,000","0","2","1994","조마루로 135","202504~202704","갱신","사용","37,000","0","아파트"
"363523","경기도 부천시 원미구 중동","1027","1027","0000","한라마을(주공3)","전세","58.1400","202502","28","30,000","0","3","1996","도약로 106","202502~202702","신규","-","","","아파트"
"363524","경기도 부천시 원미구 역곡동","204","0204","0000","예원","월세","61.1100","202502","28","3,000","63","3","1985","지봉로143번길 39","202503~202702","갱신","사용","3,000","60","아파트"
"363525","경기도 부천시 오정구 고강동","249","0249","0000","고강3차","전세","56.7000","202502","28","8,500","0","4","1986","고강로154번길 27","202502~202702","신규","-","","","아파트"
"363526","경기도 부천시 오정구 고강동","411-2","0411","0002","상우(411-2)","전세","40.8800","202502","28","7,500","0","3","1989","수주로 47","202503~202703","신규","-","","","아파트"
"363527","경기도 부천시 원미구 중동","1288","1288","0000","팰리스카운티","월세","59.9798","202502","28","5,000","107","10","2009","중동로 108","202503~202603","갱신","-","5,000","101","아파트"
"363528","경기도 부천시 원미구 중동","1300","1300","0000","센트럴파크푸르지오","전세","84.8252","202502","28","75,000","0","12","2020","소향로 181","202505~202709","신규","-","","","아파트"
"363529","경기도 부천시 원미구 중동","1052","1052","0000","중흥마을(주공)","전세","37.6700","202502","28","19,000","0","15","1995","계남로 196","202503~202703","신규","-","","","아파트"
"363530","경기도 부천시 원미구 중동","1101","1101","0000","연화마을(쌍용)","전세","84.8600","202502","28","41,500","0","10","1994","옥산로 47","202504~202704","신규","-","","","아파트"
"363531","경기도 부천시 원미구 중동","1051","1051","0000","설악마을(주공)","전세","49.8000","202502","28","26,000","0","12","1993","계남로 195","202504~202704","신규","-","","","아파트"
"363532","경기도 부천시 원미구 약대동","169-6","0169","0006","현대","월세","63.0300","202502","28","2,000","60","1","1988","신흥로321번길 27","202502~202702","갱신","-","2,000","60","아파트"
