"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"295375","경기도 양주시 옥정동","886","0886","0000","옥정25단지","월세","26.4900","202504","30","2,856","10","6","2024","회천로 200","202401~202603","갱신","-","2,556","12","아파트"
"295376","경기도 광주시 태전동","735","0735","0000","광주태전아이파크","월세","84.9774","202504","30","5,000","150","16","2017","태봉로 110","202504~202604","갱신","-","5,000","120","아파트"
"295377","경기도 광주시 태전동","700","0700","0000","힐스테이트태전(C6,1515~1520동)","전세","72.8889","202504","30","50,000","0","5","2017","태전동로 54","202506~203006","신규","-","","","아파트"
"295378","경기도 광주시 능평동","463-1","0463","0001","오포아이파크","월세","84.8610","202504","30","13,000","70","3","2001","능평로 38","-","-","-","","","아파트"
"295379","경기도 양주시 덕정동","540","0540","0000","양주서희스타힐스2단지","전세","84.9700","202504","30","17,000","0","4","2014","화합로1325번길 22-33","202507~202707","신규","-","","","아파트"
"295380","경기도 양주시 덕정동","221-1","0221","0001","한국(105.106.107동)","전세","71.5200","202504","30","10,000","0","2","1990","회정로109번길 15","202505~202705","신규","-","","","아파트"
"295381","경기도 광주시 문형동","600","0600","0000","오포문형양우내안애","월세","84.9961","202504","30","6,300","73","2","2018","문형새솔길 4","202507~202707","갱신","사용","6,000","70","아파트"
"295382","경기도 광주시 신현동","1237","1237","0000","이편한세상태재2단지","월세","74.9916","202504","30","3,000","150","7","2018","태재로 20-11","202504~202608","갱신","-","3,000","150","아파트"
"295383","경기도 광주시 신현동","1236","1236","0000","이편한세상태재1단지","전세","84.9890","202504","30","42,000","0","14","2018","태재로 20-15","-","-","-","","","아파트"
"295384","경기도 광주시 역동","244","0244","0000","이편한세상광주역2단지","전세","84.9788","202504","30","44,000","0","6","2016","순암로36번길 70","202506~202706","신규","-","","","아파트"
"295385","경기도 광주시 역동","364","0364","0000","광주역자연앤자이","전세","84.5516","202504","30","50,000","0","21","2021","광주역5로 18","202507~202707","신규","-","","","아파트"
"295386","경기도 광주시 탄벌동","769","0769","0000","벽산블루밍1단지","전세","98.1700","202504","30","29,000","0","4","2011","회안대로 621-21","202505~202705","신규","-","","","아파트"
"295387","경기도 광주시 탄벌동","762","0762","0000","우림루미아트","월세","125.8375","202504","30","22,000","30","17","2005","탄벌길 60","202505~202705","갱신","-","22,000","25","아파트"
"295388","경기도 광주시 신현동","1236","1236","0000","이편한세상태재1단지","전세","84.9890","202504","30","42,000","0","14","2018","태재로 20-15","202505~202705","신규","-","","","아파트"
"295389","경기도 양주시 옥정동","893","0893","0000","양주옥정더원파크빌리지","월세","84.9960","202504","30","14,000","23","8","2023","독바위로287번길 51","202505~202705","갱신","사용","14,000","20","아파트"
"295390","경기도 양주시 옥정동","1027","1027","0000","율정마을7단지","월세","59.9400","202504","30","5,104","42","2","2014","옥정동로 257","202505~202704","신규","-","","","아파트"
"295391","경기도 양주시 옥정동","1097","1097","0000","양주옥정유림노르웨이숲","월세","84.9994","202504","30","3,000","100","5","2023","옥정로2길 229","202506~202706","신규","-","","","아파트"
"295392","경기도 양주시 옥정동","1032","1032","0000","옥정천년나무8단지","월세","46.9800","202504","30","1,399","31","14","2017","옥정동로 258","202505~202704","갱신","-","12,999","7","아파트"
"295393","경기도 양주시 삼숭동","569","0569","0000","성우아파트아침의미소","월세","59.8200","202504","30","13,000","5","4","2004","부흥로 2152-11","202506~202706","신규","-","","","아파트"
"295394","경기도 광주시 신현동","1236","1236","0000","이편한세상태재1단지","전세","84.9890","202504","30","35,700","0","2","2018","태재로 20-15","202505~202705","갱신","-","35,700","0","아파트"
"295395","경기도 용인시 처인구 역북동","826","0826","0000","서희스타힐스포레스트","전세","59.9957","202504","30","20,000","0","22","2023","낙은로 100-31","202505~202705","갱신","-","18,000","0","아파트"
"295396","경기도 용인시 처인구 역북동","826","0826","0000","서희스타힐스포레스트","전세","76.9620","202504","30","22,000","0","7","2023","낙은로 100-30","202507~202707","갱신","-","20,000","0","아파트"
"295397","경기도 안양시 동안구 호계동","1053-4","1053","0004","목련동아","월세","127.2900","202504","30","12,500","250","6","1992","동안로 57","202504~202704","갱신","-","52,500","0","아파트"
"295398","경기도 안양시 동안구 관양동","1651","1651","0000","동편마을(3단지)","전세","84.9700","202504","30","60,000","0","13","2012","동편로 110","202506~202706","신규","-","","","아파트"
"295399","경기도 안양시 동안구 호계동","1056-6","1056","0006","무궁화진흥","월세","84.6300","202504","30","7,000","137","4","1992","동안로 6","202505~202705","신규","-","","","아파트"
"295400","경기도 용인시 처인구 삼가동","551","0551","0000","늘푸른오스카빌2단지","전세","84.9300","202504","30","25,000","0","3","2004","중부대로1158번길 12","202504~202704","신규","-","","","아파트"
"295401","경기도 용인시 처인구 삼가동","562","0562","0000","용인행정타운두산위브1단지","전세","104.2500","202504","30","36,000","0","2","2013","지삼로590번길 24","202506~202706","신규","-","","","아파트"
"295402","경기도 안양시 동안구 관양동","1588","1588","0000","공작아파트","전세","37.8500","202504","30","17,000","0","9","1993","관평로212번길 21","202506~202706","신규","-","","","아파트"
