"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"17654","세종특별자치시  반곡동","851","0851","0000","수루배마을1단지","전세","96.9130","202502","28","20,000","0","4","2019","반곡로 14","202502~202702","갱신","사용","20,000","0","아파트"
"17655","세종특별자치시  반곡동","861","0861","0000","세종4-1리슈빌디어반H1","월세","84.6293","202502","28","5,780","24","9","2022","반곡로 72","202503~202703","신규","-","","","아파트"
"17656","세종특별자치시  반곡동","852","0852","0000","수루배마을3단지","월세","84.7971","202502","28","2,000","100","4","2019","반곡로 15","202503~202703","신규","-","","","아파트"
"17657","세종특별자치시  반곡동","851","0851","0000","수루배마을1단지","전세","96.7880","202502","28","32,000","0","5","2019","반곡로 14","202502~202702","신규","-","","","아파트"
"17658","세종특별자치시  대평동","668","0668","0000","해들마을6단지","전세","99.1844","202502","28","30,000","0","3","2018","대평로 80","202503~202703","신규","-","","","아파트"
"17659","세종특별자치시  도담동","858","0858","0000","도램마을 14단지(한림풀에버)","전세","99.9860","202502","28","36,500","0","21","2015","보듬2로 42","202502~202702","갱신","사용","41,000","0","아파트"
"17660","세종특별자치시  도담동","632","0632","0000","중흥 그린카운티(13단지)","월세","59.1132","202502","28","2,000","75","21","2014","보람로 95","202503~202703","신규","-","","","아파트"
"17661","세종특별자치시  도담동","666","0666","0000","라온프라이빗시티 Ⅱ","월세","21.2700","202502","28","500","50","8","2014","보듬3로 6","202503~202603","신규","-","","","아파트"
"17662","세종특별자치시  도담동","664","0664","0000","라온프라이빗시티 Ⅰ","전세","19.1676","202502","28","7,000","0","4","2014","보듬3로 8-12","202503~202702","신규","-","","","아파트"
"17663","세종특별자치시  도담동","632","0632","0000","중흥 그린카운티(13단지)","전세","59.1132","202502","28","21,000","0","12","2014","보람로 95","202503~202703","신규","-","","","아파트"
"17664","세종특별자치시  도담동","859","0859","0000","현대힐스테이트(도램마을15단지)","월세","84.9463","202502","28","3,000","100","16","2014","보듬2로 43","202504~202704","신규","-","","","아파트"
"17665","세종특별자치시  금남면 용포리","320","0320","0000","두진리버빌","전세","43.0080","202502","28","11,000","0","6","2000","용포2길 70","202503~202703","신규","-","","","아파트"
"17666","세종특별자치시  금남면 용포리","320","0320","0000","두진리버빌","전세","43.0080","202502","28","10,000","0","4","2000","용포2길 70","202503~202703","신규","-","","","아파트"
"17667","세종특별자치시  아름동","1353","1353","0000","범지기마을5단지(세종상록어울림)","전세","46.3840","202502","28","10,901","0","9","2014","달빛1로 122","202503~202703","신규","-","","","아파트"
"17668","세종특별자치시  아름동","1363","1363","0000","범지기마을11단지(영무예다음)","월세","84.9816","202502","28","10,000","50","14","2014","보듬3로 73","202503~202703","신규","-","","","아파트"
"17669","세종특별자치시  조치원읍 신안리","244-1","0244","0001","조형","월세","39.9700","202502","28","300","35","5","1991","운주산로 60","202503~202702","신규","-","","","아파트"
"17670","세종특별자치시  한솔동","1226","1226","0000","첫마을4단지(대우푸르지오)","월세","84.7000","202502","28","2,000","80","8","2012","누리로 119","202504~202704","신규","-","","","아파트"
"17671","세종특별자치시  한솔동","1226","1226","0000","첫마을4단지(대우푸르지오)","월세","84.7000","202502","28","2,000","80","8","2012","누리로 119","202504~202504","신규","-","","","아파트"
"17672","세종특별자치시  조치원읍 침산리","89","0089","0000","욱일아파트","월세","59.9990","202502","28","3,000","45","7","1996","충현로 159","202503~202703","신규","-","","","아파트"
"17673","세종특별자치시  조치원읍 남리","456","0456","0000","다원파크리안","월세","83.2560","202502","28","3,000","50","6","2003","조치원4길 176","202504~202704","신규","-","","","아파트"
"17674","세종특별자치시  조치원읍 남리","456","0456","0000","다원파크리안","월세","83.2560","202502","28","3,000","50","6","2003","조치원4길 176","202504~202704","신규","-","","","아파트"
"17675","세종특별자치시  나성동","764","0764","0000","세종갤러리밸류시티","월세","24.4951","202502","28","300","55","5","2015","한누리대로 288","202503~202602","신규","-","","","아파트"
"17676","세종특별자치시  나성동","759","0759","0000","블루지움(2-4)","월세","26.7000","202502","28","500","60","7","2015","한누리대로 306","202503~202603","신규","-","","","아파트"
"17677","세종특별자치시  나성동","730","0730","0000","에스알파크시티","월세","24.2700","202502","28","100","55","6","2017","한누리대로 321","202503~202506","신규","-","","","아파트"
"17678","세종특별자치시  나성동","763","0763","0000","행복의아침","전세","42.4914","202502","28","15,000","0","3","2016","한누리대로 292","202504~202604","갱신","사용","15,000","0","아파트"
"17679","세종특별자치시  나성동","748","0748","0000","한스웰시티(CB5-1BL)","월세","24.1200","202502","28","300","52","4","2015","한누리대로 237","202503~202603","신규","-","","","아파트"
"17680","세종특별자치시  소담동","521","0521","0000","새샘마을9단지(중흥S클래스리버뷰)","전세","98.2270","202502","28","28,000","0","15","2016","국책연구원1로 15","202504~202704","신규","-","","","아파트"
