"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"16931","전북특별자치도 전주시 덕진구 덕진동2가","696","0696","0000","영무예다음","전세","59.9551","202505","31","21,600","0","2","2009","가련산로 24","202507~202707","신규","-","","","아파트"
"16932","전북특별자치도 전주시 덕진구 인후동2가","1564","1564","0000","대우초원(101동,102동,103동)","월세","84.9600","202505","31","8,000","20","5","1988","백동1길 38","202506~202706","신규","-","","","아파트"
"16933","전북특별자치도 전주시 덕진구 인후동1가","890-1","0890","0001","인후꿈마을부영(2차)","월세","59.9330","202505","31","1,000","55","11","1999","무삼지로 40","202508~202708","신규","-","","","아파트"
"16934","전북특별자치도 전주시 덕진구 인후동1가","802-1","0802","0001","진버들마을부영(1차)","월세","49.8300","202505","31","1,000","50","2","1999","진버들3길 10","202506~202706","신규","-","","","아파트"
"16935","전북특별자치도 전주시 덕진구 팔복동2가","130-2","0130","0002","팔복동남양임대","월세","37.8000","202505","31","500","45","4","1999","팔복1길 6","202506~202706","신규","-","","","아파트"
"16936","전북특별자치도 전주시 완산구 삼천동1가","286-10","0286","0010","호반리젠시빌","전세","84.7555","202505","31","24,000","0","17","2002","삼천천변3길 20","202507~202707","갱신","-","18,000","0","아파트"
"16937","전북특별자치도 전주시 덕진구 호성동1가","900","0900","0000","호성주공2차","월세","59.9900","202505","31","3,000","57","7","1997","소리로 179","202506~202706","신규","-","","","아파트"
"16938","전북특별자치도 익산시 인화동2가","109-2","0109","0002","익산인화행복주택","월세","16.8500","202505","31","1,271","8","8","2017","목천로 320","202506~202705","신규","-","","","아파트"
"16939","전북특별자치도 전주시 완산구 서신동","960-2","0960","0002","대우푸르지오","전세","134.6400","202505","31","27,000","0","7","1998","여울로 79","202505~202805","갱신","사용","27,000","0","아파트"
"16940","전북특별자치도 전주시 완산구 효자동1가","535-3","0535","0003","남양무지개","월세","84.7200","202505","31","2,000","40","3","1987","거마평로 225-8","202505~202705","신규","-","","","아파트"
"16941","전북특별자치도 전주시 완산구 효자동1가","902","0902","0000","힐스테이트어울림효자","전세","84.9149","202505","31","38,000","0","1","2022","용머리로 135","202506~202706","갱신","-","26,000","0","아파트"
"16942","전북특별자치도 군산시 나운동","831","0831","0000","나운금호어울림센트럴","월세","73.4280","202505","31","3,000","90","4","2022","하나운2길 15","202508~202708","신규","-","","","아파트"
"16943","전북특별자치도 군산시 나운동","156-2","0156","0002","신일해피트리","월세","59.8500","202505","31","1,000","50","9","1995","의료원로 163","202507~202707","신규","-","","","아파트"
"16944","전북특별자치도 군산시 나운동","156-2","0156","0002","신일해피트리","월세","59.8500","202505","31","1,500","47","2","1995","의료원로 163","202506~202706","갱신","-","1,500","45","아파트"
"16945","전북특별자치도 전주시 완산구 서신동","960-2","0960","0002","대우푸르지오","전세","134.6400","202505","31","29,000","0","7","1998","여울로 79","202505~202805","갱신","-","27,000","0","아파트"
"16946","전북특별자치도 전주시 완산구 중화산동2가","154","0154","0000","송원","전세","54.7200","202505","31","4,500","0","4","1987","선너머1길 26","202506~202706","신규","-","","","아파트"
"16947","전북특별자치도 전주시 완산구 효자동1가","902","0902","0000","힐스테이트어울림효자","전세","84.9149","202505","31","38,000","0","1","2022","용머리로 135","202506~202706","갱신","-","26,000","0","아파트"
"16948","전북특별자치도 전주시 덕진구 송천동2가","189-2","0189","0002","현대(1차)","전세","84.9960","202505","31","16,000","0","1","1995","천마산로 31","202508~202708","신규","-","","","아파트"
"16949","전북특별자치도 전주시 덕진구 송천동2가","1221","1221","0000","송천시영","월세","49.9400","202505","31","1,000","35","14","1994","와룡로 100","202506~202706","신규","-","","","아파트"
"16950","전북특별자치도 군산시 지곡동","617","0617","0000","군산호수공원아이파크","전세","118.9057","202505","31","38,000","0","2","2024","백토로 263","202507~202707","신규","-","","","아파트"
"16951","전북특별자치도 전주시 덕진구 송천동2가","1313","1313","0000","포레나전주에코시티","전세","84.9615","202505","31","31,500","0","38","2023","세병로 21","202505~202705","갱신","사용","30,000","0","아파트"
"16952","전북특별자치도 전주시 덕진구 송천동2가","1313","1313","0000","포레나전주에코시티","전세","116.8654","202505","31","42,000","0","30","2023","세병로 21","202507~202707","갱신","-","40,000","0","아파트"
"16953","전북특별자치도 전주시 덕진구 우아동3가","602-63","0602","0063","신동아3차","전세","53.6900","202505","31","7,750","0","4","1995","호성로 18-12","202508~202708","신규","-","","","아파트"
"16954","전북특별자치도 전주시 덕진구 반월동","1230","1230","0000","월드컵이지움","전세","59.8796","202505","31","15,400","0","19","2015","반월로 32","-","-","-","","","아파트"
"16955","전북특별자치도 전주시 덕진구 우아동3가","772","0772","0000","우아한시티","월세","115.9320","202505","31","10,000","160","5","2021","우아로 33","202508~202703","신규","-","","","아파트"
"16956","전북특별자치도 군산시 미룡동","900-1","0900","0001","주공3차","월세","59.4200","202505","31","1,000","50","14","2002","미룡로 42","202507~202706","신규","-","","","아파트"
"16957","전북특별자치도 전주시 덕진구 반월동","1230","1230","0000","월드컵이지움","전세","59.8796","202505","31","15,400","0","19","2015","반월로 32","202507~202707","신규","-","","","아파트"
"16958","전북특별자치도 전주시 완산구 효자동1가","635-1","0635","0001","한양운남","전세","59.9400","202505","31","7,000","0","4","1991","신봉로 71","202507~202707","신규","-","","","아파트"
"16959","전북특별자치도 전주시 완산구 삼천동1가","764-1","0764","0001","삼천주공6단지","월세","39.6300","202505","31","1,440","20","12","2000","삼천천변1길 9","202506~202705","갱신","-","1,375","19","아파트"
"16960","전북특별자치도 전주시 완산구 서신동","962-2","0962","0002","중흥S-클래스","월세","59.9550","202505","31","7,000","30","3","1998","새터로 74","202507~202707","갱신","-","7,000","0","아파트"
"16961","전북특별자치도 군산시 나운동","788-1","0788","0001","하이스타운4차","월세","59.7384","202505","31","500","40","2","2013","신설2길 9","202506~202706","신규","-","","","아파트"
"16962","전북특별자치도 익산시 영등동","815","0815","0000","부영3차","전세","49.8000","202505","31","7,200","0","6","1998","하나로 483-60","202506~202706","신규","-","","","아파트"
"16963","전북특별자치도 익산시 마동","434","0434","0000","익산자이그랜드파크","전세","84.7505","202505","31","28,000","0","2","2025","선화1로 76","202507~202707","신규","-","","","아파트"
"16964","전북특별자치도 완주군 용진읍 운곡리","1122","1122","0000","모아미래도센트럴시티3차","전세","84.9911","202505","31","18,500","0","15","2023","운곡1로 28","202508~202708","갱신","-","16,000","0","아파트"
"16965","전북특별자치도 김제시 백산면 부거리","1596-2","1596","0002","김제지오스테이션2차","전세","84.9285","202505","31","18,800","0","4","2024","지평선산단로 394-19","202507~202707","신규","-","","","아파트"
"16966","전북특별자치도 전주시 완산구 효자동2가","1363","1363","0000","전주효천우미린더퍼스트","월세","84.9886","202505","31","20,000","70","19","2019","효천중앙로 11","202508~202708","갱신","-","20,000","50","아파트"
"16967","전북특별자치도 익산시 영등동","529-2","0529","0002","현대","월세","84.7000","202505","31","1,000","60","5","1989","선화로47길 82","202506~202706","신규","-","","","아파트"
"16968","전북특별자치도 김제시 백산면 부거리","1596-2","1596","0002","김제지오스테이션2차","전세","84.9285","202505","31","19,100","0","2","2024","지평선산단로 394-19","202506~202706","신규","-","","","아파트"
"16969","전북특별자치도 익산시 영등동","815","0815","0000","부영3차","월세","49.8000","202505","31","300","20","3","1998","하나로 483-60","202505~203005","신규","-","","","아파트"
"16970","전북특별자치도 익산시 영등동","815","0815","0000","부영3차","월세","49.8000","202505","31","500","40","6","1998","하나로 483-60","202505~202705","신규","-","","","아파트"
"16971","전북특별자치도 익산시 황등면 황등리","1814","1814","0000","황등오투그란데","전세","84.8577","202505","31","17,000","0","9","2024","황등로 115-7","202508~202708","신규","-","","","아파트"
"16972","전북특별자치도 익산시 영등동","266-3","0266","0003","유원소라","월세","59.4000","202505","31","6,700","10","8","1993","고봉로 204","202508~202708","신규","-","","","아파트"
"16973","전북특별자치도 익산시 모현동1가","883","0883","0000","배산제일풍경채에듀파크아파트","전세","84.5490","202505","31","23,000","0","12","2012","배산로 93","202508~202708","신규","-","","","아파트"
"16974","전북특별자치도 익산시 모현동1가","954","0954","0000","익산e편한세상","월세","84.8850","202505","31","5,000","75","12","2012","선화로10길 17","202505~202705","신규","-","","","아파트"
"16975","전북특별자치도 익산시 모현동1가","883","0883","0000","배산제일풍경채에듀파크아파트","전세","84.5490","202505","31","23,000","0","12","2012","배산로 93","202508~202708","신규","-","","","아파트"
"16976","전북특별자치도 익산시 마동","434","0434","0000","익산자이그랜드파크","전세","84.7505","202505","31","28,000","0","2","2025","선화1로 76","202507~202707","신규","-","","","아파트"
"16977","전북특별자치도 익산시 어양동","653-1","0653","0001","익산부영2차아파트","월세","49.8000","202505","31","1,000","40","11","1998","동서로61길 34","202505~202705","신규","-","","","아파트"
"16978","전북특별자치도 익산시 어양동","736","0736","0000","e편한세상어양","전세","115.2300","202505","31","32,000","0","7","2015","동서로63길 25","202507~202707","신규","-","","","아파트"
"16979","전북특별자치도 익산시 어양동","736","0736","0000","e편한세상어양","전세","59.9900","202505","31","22,500","0","11","2015","동서로63길 25","202506~202706","갱신","사용","25,000","0","아파트"
"16980","전북특별자치도 익산시 부송동","1040","1040","0000","푸른솔","월세","49.9500","202505","31","1,000","35","8","1993","부송로 52","202506~202706","신규","-","","","아파트"
"16981","전북특별자치도 익산시 어양동","652-1","0652","0001","부영1차","월세","39.9520","202505","31","500","30","2","1998","무왕로20길 17","202506~202706","신규","-","","","아파트"
"16982","전북특별자치도 익산시 마동","434","0434","0000","익산자이그랜드파크","전세","84.7505","202505","31","30,000","0","6","2025","선화1로 76","202506~202706","신규","-","","","아파트"
"16983","전북특별자치도 전주시 완산구 효자동3가","1524-2","1524","0002","호반베르디움","전세","84.7980","202505","31","37,000","0","7","2007","유연로 217","202506~202706","신규","-","","","아파트"
"16984","전북특별자치도 익산시 황등면 황등리","1814","1814","0000","황등오투그란데","월세","84.8577","202505","31","1,000","80","13","2024","황등로 115-7","202506~202607","신규","-","","","아파트"
"16985","전북특별자치도 전주시 완산구 효자동3가","1524-2","1524","0002","호반베르디움","전세","84.7980","202505","31","37,000","0","7","2007","유연로 217","202507~202707","신규","-","","","아파트"
"16986","전북특별자치도 완주군 용진읍 운곡리","1158","1158","0000","모아미래도센트럴시티2차","월세","84.9911","202505","30","21,900","9","12","2023","운곡5로 29","202408~202508","신규","-","","","아파트"
"16987","전북특별자치도 익산시 부송동","1108","1108","0000","부영(5차)","월세","48.9380","202505","30","1,000","40","1","2001","하나로10길 97","202507~202707","신규","-","","","아파트"
"16988","전북특별자치도 익산시 부송동","1071","1071","0000","이리부송공공임대","월세","39.8700","202505","30","1,130","17","15","1994","무왕로22길 28","202505~202707","신규","-","","","아파트"
"16989","전북특별자치도 완주군 삼례읍 수계리","1229-1","1229","0001","완주중흥S-클래스에듀파크","전세","84.9959","202505","30","26,000","0","15","2023","삼봉5로 22","202507~202607","신규","-","","","아파트"
"16990","전북특별자치도 익산시 모현동2가","198-2","0198","0002","동신","월세","49.7200","202505","30","500","45","6","1994","동서로 48","202505~202705","신규","-","","","아파트"
"16991","전북특별자치도 익산시 신동","789-7","0789","0007","에스타큐브","월세","13.9644","202505","30","4,680","10","6","2021","익산대로54길 90","202507~202607","갱신","사용","4,600","10","아파트"
"16992","전북특별자치도 익산시 신동","789-7","0789","0007","에스타큐브","전세","14.3639","202505","30","7,549","0","4","2021","익산대로54길 90","202507~202707","갱신","-","4,800","10","아파트"
"16993","전북특별자치도 전주시 완산구 효자동2가","1363","1363","0000","전주효천우미린더퍼스트","전세","84.9886","202505","30","32,500","0","18","2019","효천중앙로 11","202505~202705","신규","-","","","아파트"
"16994","전북특별자치도 전주시 완산구 효자동2가","1382","1382","0000","리버클래스","월세","74.8000","202505","30","8,768","41","2","2019","효천중앙로 50","202402~202601","갱신","-","5,968","55","아파트"
"16995","전북특별자치도 전주시 완산구 효자동2가","1191-1","1191","0001","휴먼시아1단지","월세","51.9300","202505","30","5,771","9","2","2007","호암로 2","202506~202705","신규","-","","","아파트"
"16996","전북특별자치도 전주시 완산구 효자동3가","1540-3","1540","0003","힐스테이트효자동","월세","84.0436","202505","30","5,000","140","7","2017","세내로 291","202507~202702","갱신","-","5,000","110","아파트"
"16997","전북특별자치도 남원시 인월면 서무리","731-1","0731","0001","하늘아래아파트","월세","59.9710","202505","30","5,000","35","11","2016","인월1길 25","202506~202606","갱신","사용","5,000","30","아파트"
"16998","전북특별자치도 남원시 도통동","144","0144","0000","부영","월세","60.0000","202505","30","6,501","14","15","1995","용성로 207","202506~202606","신규","-","","","아파트"
"16999","전북특별자치도 남원시 향교동","257-1","0257","0001","향교","월세","39.7200","202505","30","300","45","2","1987","붕맛길 95","202505~202605","신규","-","","","아파트"
"17000","전북특별자치도 남원시 신정동","933","0933","0000","남원오투그란데퍼스트시티","전세","119.6903","202505","30","28,000","0","2","2023","교룡로 28","202508~202707","신규","-","","","아파트"
"17001","전북특별자치도 남원시 신정동","942","0942","0000","남원2차오투그란데디아트","전세","138.5903","202505","30","30,000","0","2","2024","남문로 281","202508~202708","신규","-","","","아파트"
"17002","전북특별자치도 남원시 도통동","144","0144","0000","부영","월세","49.7200","202505","30","5,260","12","10","1995","용성로 207","202506~202606","갱신","-","5,193","11","아파트"
"17003","전북특별자치도 남원시 도통동","144","0144","0000","부영","월세","60.0000","202505","30","6,501","14","3","1995","용성로 207","202506~202606","갱신","-","6,418","14","아파트"
"17004","전북특별자치도 익산시 모현동2가","673","0673","0000","익산배산사랑으로부영2차","전세","84.9933","202505","30","20,334","0","2","2015","선화로1길 57-33","202506~202606","갱신","-","20,093","0","아파트"
"17005","전북특별자치도 김제시 교동","399","0399","0000","김제교동휴먼시아","월세","59.4600","202505","30","3,274","19","13","2011","교정길 36","202506~202705","갱신","-","3,124","18","아파트"
"17006","전북특별자치도 전주시 완산구 효자동3가","1524-2","1524","0002","호반베르디움","월세","84.7980","202505","30","26,000","30","3","2007","유연로 217","202505~202705","갱신","-","26,000","0","아파트"
"17007","전북특별자치도 군산시 옥산면 당북리","1046","1046","0000","힐스테이트 은파 아파트","전세","84.9848","202505","30","18,500","0","19","2015","월명로 45","202507~202707","신규","-","","","아파트"
"17008","전북특별자치도 전주시 완산구 효자동3가","1531-1","1531","0001","코아루성우아르데코","전세","34.9300","202505","30","9,000","0","18","2013","홍산로 262","202507~202606","갱신","-","9,000","0","아파트"
"17009","전북특별자치도 익산시 송학동","908","0908","0000","익산라송센트럴카운티","전세","84.9629","202505","30","26,549","0","3","2024","학곤로 154-26","202507~202607","신규","-","","","아파트"
