"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"3313","강원특별자치도 원주시 무실동","1861-1","1861","0001","원주시무실세영리첼1차","전세","84.9453","202512","31","30,000","0","2","2014","무실로 382","202601~202801","신규","-","","","아파트"
"3314","강원특별자치도 강릉시 홍제동","1043","1043","0000","엘에이치미디어촌7단지","월세","74.9700","202512","31","3,821","54","17","2018","선수촌로 36","202601~202712","신규","-","","","아파트"
"3315","강원특별자치도 춘천시 후평동","904","0904","0000","춘천더샵","월세","84.9716","202512","31","2,000","100","20","2008","후석로 325","202602~202802","신규","-","","","아파트"
"3316","강원특별자치도 원주시 무실동","1715-1","1715","0001","원주무실6단지휴먼시아","월세","84.9500","202512","31","2,000","90","6","2010","만대로 119","202601~202801","신규","-","","","아파트"
"3317","강원특별자치도 원주시 무실동","1861-1","1861","0001","원주시무실세영리첼1차","전세","84.9453","202512","31","30,000","0","2","2014","무실로 382","202601~202801","신규","-","","","아파트"
"3318","강원특별자치도 원주시 반곡동","1964-3","1964","0003","원주혁신도시8단지사랑으로부영아파트","전세","84.6750","202512","31","17,711","0","1","2015","양지로 160","202602~202701","갱신","-","17,330","0","아파트"
"3319","강원특별자치도 춘천시 후평동","912","0912","0000","춘천후평우미린뉴시티","전세","59.8880","202512","31","20,200","0","16","2021","보안길 36","202512~202712","신규","-","","","아파트"
"3320","강원특별자치도 춘천시 퇴계동","1240","1240","0000","이편한세상춘천한숲시티","월세","100.7683","202512","31","45,000","30","25","2019","안마산로 133","202512~202612","갱신","-","45,000","0","아파트"
"3321","강원특별자치도 춘천시 후평동","511-5","0511","0005","크로바아파트","월세","42.7500","202512","31","300","29","3","1982","춘천로281번길 15","202512~202712","신규","-","","","아파트"
"3322","강원특별자치도 춘천시 후평동","916","0916","0000","춘천후평행복주택","월세","21.7400","202512","31","2,297","12","9","2023","삭주로145번길 15","202603~202802","갱신","-","2,257","11","아파트"
