"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"17219","경상남도 창원시 진해구 자은동","121","0121","0000","자은프라임","월세","84.9100","202509","30","4,000","85","7","2015","냉천로 257","202510~202710","신규","-","","","아파트"
"17220","경상남도 창원시 진해구 용원동","1337","1337","0000","사랑으로부영3단지아파트","전세","84.9933","202509","30","13,987","0","8","2018","신항동로 225","202510~202610","갱신","-","13,849","0","아파트"
"17221","경상남도 창원시 진해구 용원동","1337","1337","0000","사랑으로부영3단지아파트","전세","84.9389","202509","30","13,987","0","13","2018","신항동로 225","202510~202610","신규","-","","","아파트"
"17222","경상남도 창원시 진해구 용원동","1337","1337","0000","사랑으로부영3단지아파트","전세","84.9389","202509","30","13,987","0","10","2018","신항동로 225","202510~202610","갱신","-","13,849","0","아파트"
"17223","경상남도 창원시 진해구 용원동","1337-3","1337","0003","부산신항사랑으로부영5단지","전세","84.6270","202509","30","12,833","0","7","2019","신항5로 43","202510~202610","갱신","-","12,833","0","아파트"
"17224","경상남도 창원시 진해구 용원동","1337-5","1337","0005","사랑으로부영4단지아파트","전세","84.9933","202509","30","13,987","0","8","2018","신항동로 267","202510~202610","신규","-","","","아파트"
"17225","경상남도 창원시 성산구 반지동","27","0027","0000","까치1차","전세","31.4500","202509","30","8,000","0","4","1990","창원천로 254","202510~202710","신규","-","","","아파트"
"17226","경상남도 창원시 성산구 반지동","27","0027","0000","까치1차","전세","31.4500","202509","30","7,000","0","3","1991","창원천로 254","202510~202710","신규","-","","","아파트"
"17227","경상남도 창원시 성산구 반지동","24","0024","0000","까치2차","전세","54.0900","202509","30","13,000","0","13","1991","창원천로 256","202510~202710","갱신","-","13,000","0","아파트"
"17228","경상남도 창원시 성산구 반지동","27","0027","0000","까치1차","전세","31.4500","202509","30","7,000","0","3","1991","창원천로 254","202510~202710","신규","-","","","아파트"
"17229","경상남도 창원시 진해구 용원동","1338","1338","0000","부산신항사랑으로부영6단지","전세","84.9389","202509","30","12,833","0","8","2019","신항5로 56","202510~202610","갱신","-","12,833","0","아파트"
"17230","경상남도 창원시 진해구 용원동","1341-2","1341","0002","부산신항8단지부영아파트","전세","84.6270","202509","30","13,987","0","27","2017","신항동로 136","202510~202610","갱신","-","13,808","0","아파트"
"17231","경상남도 창원시 진해구 용원동","1341-5","1341","0005","부산신항13단지부영아파트","월세","84.9933","202509","30","5,379","34","12","2017","신항4로 75","202512~202612","갱신","-","5,310","34","아파트"
"17232","경상남도 창원시 진해구 용원동","1341-5","1341","0005","부산신항13단지부영아파트","전세","84.9933","202509","30","13,987","0","14","2017","신항4로 75","202510~202610","갱신","-","13,808","0","아파트"
"17233","경상남도 창원시 진해구 용원동","1337-5","1337","0005","사랑으로부영4단지아파트","전세","84.9933","202509","30","13,987","0","10","2018","신항동로 267","202511~202611","갱신","-","13,849","0","아파트"
"17234","경상남도 창원시 진해구 용원동","1341-5","1341","0005","부산신항13단지부영아파트","전세","84.9933","202509","30","13,987","0","13","2017","신항4로 75","202511~202610","갱신","-","13,658","0","아파트"
"17235","경상남도 창원시 마산합포구 월영동","738","0738","0000","마린애시앙부영","전세","124.6639","202509","30","40,000","0","28","2019","가포순환로 33","202511~202711","신규","-","","","아파트"
"17236","경상남도 창원시 마산합포구 월영동","732","0732","0000","마산가포부영아파트","월세","84.9933","202509","30","13,918","15","3","2016","가포로 154-11","202510~202610","갱신","-","13,918","15","아파트"
"17237","경상남도 창원시 마산합포구 월영동","602-11","0602","0011","월영라이프","월세","84.5850","202509","30","2,000","40","2","1998","월영서3길 95","202511~202711","신규","-","","","아파트"
"17238","경상남도 창원시 의창구 북면 무동리","154-1","0154","0001","창원의봄","전세","69.2909","202509","30","10,000","0","12","2017","무동로267번길 9","202511~202711","신규","-","","","아파트"
