"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"33111","충청남도 아산시 권곡동","620","0620","0000","아산더샵퍼스트타워","월세","126.7236","202504","30","0","80","3","2009","권곡로 47","202505~202705","신규","-","","","아파트"
"33112","충청남도 아산시 장존동","305","0305","0000","청솔","월세","39.9940","202504","30","300","35","13","2004","외암로 1247","202505~202705","신규","-","","","아파트"
"33113","충청남도 공주시 신관동","19","0019","0000","주공4단지","월세","59.9900","202504","30","1,000","60","16","1998","신금2길 48","202504~202704","신규","-","","","아파트"
"33114","충청남도 천안시 동남구 다가동","578","0578","0000","일봉산해피트리","전세","84.9553","202504","30","22,000","0","2","2017","다가말2길 70","202506~202507","갱신","-","22,000","0","아파트"
"33115","충청남도 보령시 대천동","37-11","0037","0011","보령","월세","46.3250","202504","30","300","40","5","1985","봉산2길 13","202504~202604","신규","-","","","아파트"
"33116","충청남도 논산시 취암동","80","0080","0000","주공1단지","월세","46.2000","202504","30","1,000","50","5","2002","중앙로260번길 59-5","202505~202705","신규","-","","","아파트"
"33117","충청남도 아산시 풍기동","514","0514","0000","아산풍기이지더원1차아파트","전세","72.5720","202504","30","25,000","0","13","2017","어의정로 184","202504~202704","갱신","-","29,000","0","아파트"
"33118","충청남도 당진시 원당동","1251","1251","0000","원당마을주공1단지","전세","51.7400","202504","30","12,075","0","11","2003","밤절로 103","202506~202706","갱신","사용","11,500","0","아파트"
"33119","충청남도 당진시 원당동","1251","1251","0000","원당마을주공1단지","전세","51.7400","202504","30","12,075","0","11","2003","밤절로 103","-","-","-","","","아파트"
"33120","충청남도 당진시 원당동","312","0312","0000","당진청구","월세","84.8700","202504","30","1,000","50","20","1997","원당골길 31","202504~202604","신규","-","","","아파트"
"33121","충청남도 당진시 원당동","1257","1257","0000","당진원당이안","전세","101.8809","202504","30","18,900","0","4","2012","원당로 52","202505~202705","갱신","사용","18,000","0","아파트"
"33122","충청남도 아산시 방축동","775","0775","0000","아산방축KD아람채","전세","59.9820","202504","30","14,883","0","6","2020","온천대로 1323-25","202410~202609","신규","-","","","아파트"
"33123","충청남도 보령시 명천동","413","0413","0000","보령명천2차","월세","35.2800","202504","30","1,086","16","6","1994","주공로 50","202504~202705","신규","-","","","아파트"
"33124","충청남도 천안시 서북구 부대동","760","0760","0000","천안부성한라비발디","전세","84.9865","202504","30","23,000","0","13","2024","부성18로 29","202507~202707","신규","-","","","아파트"
