"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"24779","경상남도 양산시 평산동","347","0347","0000","평산휴먼시아","월세","33.2400","202507","31","1,137","11","14","2010","배움터길 11","202509~202710","신규","-","","","아파트"
"24780","경상남도 양산시 평산동","600","0600","0000","양산천성산한일유앤아이아파트","월세","84.9568","202507","31","1,137","11","13","2008","평산로 116","202509~202710","신규","-","","","아파트"
"24781","경상남도 양산시 평산동","347","0347","0000","평산휴먼시아","월세","33.2400","202507","31","1,137","11","11","2010","배움터길 11","202509~202710","신규","-","","","아파트"
"24782","경상남도 양산시 평산동","41","0041","0000","삼성명가타운","월세","59.9853","202507","31","2,000","30","10","2002","평산중앙로 81","202509~202709","신규","-","","","아파트"
"24783","경상남도 양산시 덕계동","1580","1580","0000","동양산 우성스마트시티 뷰","월세","84.4578","202507","31","2,000","80","13","2019","덕계회야길 16","202508~202708","신규","-","","","아파트"
"24784","경상남도 거제시 상동동","475-6","0475","0006","성우샤인빌","월세","115.1000","202507","31","500","40","7","2001","거제중앙로3길 14-3","202509~202909","신규","-","","","아파트"
"24785","경상남도 양산시 소주동","870-2","0870","0002","소주휴먼시아","월세","51.5500","202507","31","2,529","21","15","2011","번영로 435","202509~202710","신규","-","","","아파트"
"24786","경상남도 양산시 북정동","434","0434","0000","대동","전세","49.7100","202507","31","5,990","0","12","1993","북정중앙로 62","-","-","-","","","아파트"
"24787","경상남도 거제시 고현동","1102","1102","0000","이편한세상거제유로아일랜드","전세","78.3642","202507","31","27,000","0","29","2022","고현항2로 52","202509~202709","신규","-","","","아파트"
"24788","경상남도 거제시 옥포동","308","0308","0000","거제엘크루랜드마크","월세","84.6160","202507","31","0","135","23","2015","서간도길 9-9","202508~202512","갱신","-","0","120","아파트"
"24789","경상남도 거제시 고현동","1175","1175","0000","이편한세상거제유로스카이","전세","84.9222","202507","31","30,000","0","10","2023","고현항2로 51","202509~202709","신규","-","","","아파트"
"24790","경상남도 양산시 주진동","182-1","0182","0001","로즈힐","전세","39.9600","202507","31","2,000","0","2","2016","주진1길 43","202509~202709","신규","-","","","아파트"
"24791","경상남도 양산시 주진동","700","0700","0000","양산서희스타힐스","월세","66.8275","202507","31","2,000","55","20","2019","모래들길 57-27","202509~202708","신규","-","","","아파트"
"24792","경상남도 창원시 성산구 가음동","16","0016","0000","창원더샵센트럴파크2단지","전세","84.7680","202507","31","44,000","0","10","2017","원이대로863번길 19","202511~202711","신규","-","","","아파트"
"24793","경상남도 양산시 주진동","700","0700","0000","양산서희스타힐스","전세","74.8575","202507","31","16,000","0","19","2019","모래들길 57-27","202509~202709","신규","-","","","아파트"
