"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"53843","서울특별시 성북구 돈암동","609-1","0609","0001","한진(609-1)","전세","132.9600","202511","30","60,000","0","9","1998","성북로4길 52","202602~202802","신규","-","","","아파트"
"53844","서울특별시 동대문구 이문동","311","0311","0000","래미안이문2차","전세","114.5000","202511","30","65,000","0","20","2004","이문로12길 3-10","202512~202712","신규","-","","","아파트"
"53845","서울특별시 중랑구 상봉동","503","0503","0000","세이지움상봉","월세","48.9929","202511","30","7,000","103","20","2025","봉우재로 101","202601~202801","신규","-","","","아파트"
"53846","서울특별시 중랑구 망우동","584","0584","0000","신내역프라디움더테라스","전세","84.9809","202511","30","54,266","0","24","2023","용마산로 670","202602~202711","신규","-","","","아파트"
"53847","서울특별시 중랑구 망우동","620","0620","0000","중랑숲시티프라디움","전세","55.9500","202511","30","46,000","0","4","2022","양원역로10길 47","-","-","-","","","아파트"
"53848","서울특별시 중랑구 망우동","620","0620","0000","중랑숲시티프라디움","전세","55.9500","202511","30","46,000","0","4","2022","양원역로10길 47","202602~202802","신규","-","","","아파트"
"53849","서울특별시 중랑구 상봉동","503","0503","0000","세이지움상봉","월세","23.9838","202511","30","11,900","46","12","2025","봉우재로 101","202602~202802","신규","-","","","아파트"
"53850","서울특별시 중랑구 묵동","396","0396","0000","이편한세상화랑대","전세","84.8340","202511","30","63,000","0","10","2017","숙선옹주로 45","202601~202801","신규","-","","","아파트"
"53851","서울특별시 중랑구 묵동","396","0396","0000","이편한세상화랑대","전세","84.8340","202511","30","63,000","0","10","2017","숙선옹주로 45","202601~202801","신규","-","","","아파트"
"53852","서울특별시 중랑구 상봉동","503","0503","0000","세이지움상봉","월세","48.9929","202511","30","7,000","103","8","2025","봉우재로 101","202601~202801","신규","-","","","아파트"
"53853","서울특별시 동대문구 이문동","149-8","0149","0008","이문아이파크자이","월세","59.9500","202511","30","5,000","250","25","2025","이문로 120","202601~202801","신규","-","","","아파트"
"53854","서울특별시 중랑구 신내동","650","0650","0000","신내6대주","전세","39.8400","202511","30","25,000","0","3","1996","신내로19길 42","202603~202803","신규","-","","","아파트"
"53855","서울특별시 중랑구 면목동","1543","1543","0000","한양수자인사가정파크","월세","23.1074","202511","30","3,000","90","1","2019","사가정로72길 26","202512~202712","신규","-","","","아파트"
"53856","서울특별시 동대문구 휘경동","57","0057","0000","주공1","월세","114.7300","202511","30","3,000","180","11","2001","한천로 248","202512~202711","갱신","-","3,000","142","아파트"
"53857","서울특별시 중랑구 상봉동","503","0503","0000","세이지움상봉","월세","23.9838","202511","30","9,500","55","25","2025","봉우재로 101","202601~202801","신규","-","","","아파트"
"53858","서울특별시 중랑구 상봉동","503","0503","0000","세이지움상봉","월세","48.9929","202511","30","21,000","51","11","2025","봉우재로 101","202602~202802","신규","-","","","아파트"
"53859","서울특별시 중랑구 상봉동","503","0503","0000","세이지움상봉","월세","23.9838","202511","30","9,500","55","19","2025","봉우재로 101","202601~202801","신규","-","","","아파트"
"53860","서울특별시 중랑구 상봉동","503","0503","0000","세이지움상봉","월세","23.9838","202511","30","9,500","55","25","2025","봉우재로 101","202601~202801","신규","-","","","아파트"
