"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"24453","전라남도 장성군 장성읍 영천리","1671","1671","0000","대광로제비앙장성센텀스카이","전세","84.8969","202505","31","23,000","0","28","2025","단풍로 30","202505~202705","신규","-","","","아파트"
"24454","전라남도 나주시 금천면 석전리","619","0619","0000","빛가람코오롱하늘채","전세","84.8411","202505","31","18,000","0","4","2022","천석길 35","202507~202707","신규","-","","","아파트"
"24455","전라남도 장성군 장성읍 영천리","1671","1671","0000","대광로제비앙장성센텀스카이","전세","84.9151","202505","31","23,000","0","12","2025","단풍로 30","202505~202705","신규","-","","","아파트"
"24456","전라남도 장성군 장성읍 영천리","1671","1671","0000","대광로제비앙장성센텀스카이","전세","84.8969","202505","31","23,000","0","24","2025","단풍로 30","202506~202706","신규","-","","","아파트"
"24457","전라남도 구례군 구례읍 봉동리","369-2","0369","0002","송원프라자","전세","75.0600","202505","31","6,000","0","9","1997","구례1길 48","202505~202905","갱신","사용","6,000","0","아파트"
"24458","전라남도 순천시 서면 선평리","1092","1092","0000","선평빛찬들아파트","월세","26.9800","202505","31","343","10","8","2017","선평동선길 36","202506~202705","신규","-","","","아파트"
"24459","전라남도 광양시 성황동","1856","1856","0000","광양푸르지오더퍼스트","전세","59.9889","202505","31","20,800","0","19","2021","성황수동로 22","202508~202708","신규","-","","","아파트"
"24460","전라남도 순천시 조곡동","759","0759","0000","e편한세상순천어반타워","월세","84.9938","202505","31","1,000","113","4","2023","둑실1길 45","202506~202706","신규","-","","","아파트"
"24461","전라남도 순천시 해룡면 신대리","1968","1968","0000","중흥에스-클래스6단지메가타운","월세","59.9431","202505","31","2,000","80","10","2015","좌야로 135","202506~202706","신규","-","","","아파트"
"24462","전라남도 광양시 중동","1665","1665","0000","성호2차(206~215동)","월세","59.7900","202505","31","500","50","19","2007","광장로 70","202506~202606","신규","-","","","아파트"
"24463","전라남도 광양시 중동","1309-1","1309","0001","이편한세상광양","월세","84.9700","202505","31","2,000","80","31","2016","시청로 62","202506~202706","신규","-","","","아파트"
"24464","전라남도 광양시 중동","1912","1912","0000","광양중마2차진아리채","전세","84.9909","202505","31","18,000","0","14","2017","중마1길 21","-","-","-","","","아파트"
"24465","전라남도 광양시 중동","1665","1665","0000","성호2차(206~215동)","월세","59.7900","202505","31","5,900","10","9","2006","광장로 70","202505~202606","신규","-","","","아파트"
"24466","전라남도 광양시 중동","1686","1686","0000","성호1차","월세","49.9500","202505","31","300","35","9","1998","광장로 112-20","202505~202705","신규","-","","","아파트"
"24467","전라남도 광양시 마동","1149-7","1149","0007","스마트시티2차","월세","16.1475","202505","31","500","40","3","2023","눈소1길 7-5","202506~202606","신규","-","","","아파트"
"24468","전라남도 나주시 남평읍 동사리","414","0414","0000","에스티엑스칸.중우하나린","월세","59.9596","202505","31","1,000","57","11","2017","강변2길 20","202506~202606","갱신","-","1,000","55","아파트"
"24469","전라남도 나주시 남평읍 동사리","421","0421","0000","양우내안애리버시티","월세","84.9736","202505","31","2,000","70","25","2018","지석로 167","202506~202706","신규","-","","","아파트"
"24470","전라남도 광양시 중동","1665","1665","0000","성호2차(206~215동)","월세","59.7900","202505","31","500","55","11","2006","광장로 70","202506~202705","신규","-","","","아파트"
"24471","전라남도 순천시 해룡면 신대리","1970","1970","0000","중흥에코시티7단지","월세","59.7070","202505","31","2,000","70","10","2018","좌야로 150","202505~202705","갱신","-","2,000","60","아파트"
"24472","전라남도 광양시 성황동","1856","1856","0000","광양푸르지오더퍼스트","전세","59.9889","202505","31","20,800","0","19","2021","성황수동로 22","202508~202708","신규","-","","","아파트"
"24473","전라남도 여수시 율촌면 월산리","1501-1","1501","0001","동양엔파트","월세","84.8864","202505","31","500","50","3","2011","여순로 1038","202506~202706","신규","-","","","아파트"
"24474","전라남도 여수시 소라면 죽림리","1117","1117","0000","죽림호반베르디움","전세","84.9400","202505","31","26,200","0","8","2017","덕양로 96","202506~202705","신규","-","","","아파트"
"24475","전라남도 나주시 빛가람동","325","0325","0000","루멘하임","전세","84.9826","202505","31","16,000","0","2","2015","그린로 328","202507~202707","신규","-","","","아파트"
"24476","전라남도 광양시 중동","1321-7","1321","0007","동원스타네옴","월세","22.8672","202505","31","1,000","42","11","2020","행정3길 22","-","-","-","","","아파트"
"24477","전라남도 광양시 중동","1321-7","1321","0007","동원스타네옴","월세","22.8672","202505","31","1,000","42","11","2020","행정3길 22","202506~202606","신규","-","","","아파트"
"24478","전라남도 나주시 빛가람동","394","0394","0000","빛가람엘에이치1단지","월세","84.9600","202505","31","1,000","80","11","2015","그린로 63","202507~202607","신규","-","","","아파트"
"24479","전라남도 목포시 석현동","1185","1185","0000","하당풍경채어바니티","전세","105.9519","202505","31","29,400","0","4","2023","석현로25번길 9","202507~202707","갱신","사용","28,000","0","아파트"
"24480","전라남도 목포시 연산동","1944","1944","0000","목포용해2지구모아엘가에듀파크","전세","59.9858","202505","31","15,000","0","3","2019","연산백련로1번길 69","202506~202705","신규","-","","","아파트"
"24481","전라남도 목포시 연산동","1260","1260","0000","연산주공3단지","월세","59.9900","202505","31","500","47","8","1997","원산중앙로 87","202505~202705","갱신","사용","500","45","아파트"
"24482","전라남도 목포시 석현동","1185","1185","0000","하당풍경채어바니티","월세","105.9519","202505","31","5,000","145","8","2023","석현로25번길 9","202507~202706","신규","-","","","아파트"
"24483","전라남도 목포시 산정동","1392","1392","0000","동백","전세","74.8700","202505","31","8,000","0","12","1990","삼학로183번길 14","202506~202706","신규","-","","","아파트"
"24484","전라남도 목포시 용해동","973","0973","0000","포미타운주공1단지","월세","59.9900","202505","31","1,000","55","10","2004","포미로 23","202506~202705","갱신","-","1,000","45","아파트"
"24485","전라남도 여수시 둔덕동","648","0648","0000","한려주공","전세","59.9900","202505","31","8,000","0","1","1997","쌍봉로 316","202506~202706","신규","-","","","아파트"
"24486","전라남도 목포시 옥암동","1244","1244","0000","주공2차휴먼시아","월세","39.7500","202505","31","1,553","12","15","2008","남악1로52번길 35-8","202601~202705","갱신","-","1,439","11","아파트"
"24487","전라남도 여수시 덕충동","2020","2020","0000","엑스포힐스테이트2단지","월세","51.1900","202505","31","2,000","65","10","2012","박람회길 81","202506~202706","신규","-","","","아파트"
"24488","전라남도 목포시 대성동","222","0222","0000","목포대성엘에이치천년나무","월세","51.8800","202505","30","1,000","60","13","2015","양을로 42","202506~202706","신규","-","","","아파트"
"24489","전라남도 목포시 석현동","1172-1","1172","0001","대송베스트빌","전세","59.6657","202505","30","10,000","0","11","2002","옥암로186번길 20-1","202506~202706","신규","-","","","아파트"
"24490","전라남도 목포시 산정동","1840","1840","0000","목포산정대광로제비앙아파트","월세","80.8729","202505","30","19,650","6","6","2021","양을로79번길 6","202505~202605","갱신","-","19,650","6","아파트"
"24491","전라남도 목포시 산정동","1840","1840","0000","목포산정대광로제비앙아파트","월세","80.8729","202505","30","19,650","6","6","2021","양을로79번길 6","202505~202605","갱신","-","19,650","6","아파트"
