"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"74932","경기도 여주시 홍문동","181","0181","0000","홍문현대","월세","59.7200","202511","30","1,000","70","13","1996","세종로 61","202512~202712","신규","-","","","아파트"
"74933","경기도 안산시 단원구 고잔동","767","0767","0000","네오빌6단지","전세","84.5000","202511","30","35,000","0","10","2000","광덕동로 78","202601~202801","신규","-","","","아파트"
"74934","경기도 부천시 소사구 옥길동","751-1","0751","0001","옥길브리즈힐","전세","74.9200","202511","30","38,500","0","22","2016","옥길로 80","202601~202801","갱신","-","34,500","0","아파트"
"74935","경기도 부천시 소사구 괴안동","268","0268","0000","이편한세상온수역","전세","84.9890","202511","30","60,000","0","23","2020","경인로 605","202601~202801","신규","-","","","아파트"
"74936","경기도 김포시 풍무동","775","0775","0000","한화유로메트로2차","전세","101.6020","202511","30","41,000","0","5","2014","풍무로68번길 41","202602~202802","신규","-","","","아파트"
"74937","경기도 김포시 풍무동","1060","1060","0000","풍무푸르지오센트레빌","전세","84.9821","202511","30","38,850","0","17","2016","유현로 200","202602~202802","갱신","사용","37,000","0","아파트"
"74938","경기도 김포시 구래동","6886-6","6886","0006","한강신도시반도유보라4차","전세","78.9889","202511","30","32,000","0","15","2018","김포한강4로 487","202601~202801","신규","-","","","아파트"
"74939","경기도 김포시 장기동","1342","1342","0000","청송마을(현대2)","월세","174.0720","202511","30","5,000","190","11","2001","청송로 20","202512~202712","신규","-","","","아파트"
"74940","경기도 김포시 구래동","6873-19","6873","0019","한강신도시반도유보라5차","전세","104.3203","202511","30","35,500","0","3","2018","김포한강9로 116","202602~202802","신규","-","","","아파트"
"74941","경기도 포천시 소흘읍 초가팔리","336","0336","0000","상운","월세","50.1600","202511","30","1,000","42","15","1997","검바위길 84","202512~202712","갱신","사용","1,000","40","아파트"
"74942","경기도 포천시 소흘읍 송우리","150","0150","0000","원일산호","월세","59.4000","202511","30","2,000","50","10","1993","봉솔로2길 15","202511~202711","신규","-","","","아파트"
"74943","경기도 양평군 용문면 다문리","1107","1107","0000","용문역반도유보라아이비파크","전세","59.9887","202511","30","18,900","0","14","2023","두담길 10","202602~202802","갱신","사용","18,000","0","아파트"
