"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"20778","경상북도 경산시 하양읍 동서리","1218","1218","0000","하양2차코아루","전세","75.9994","202504","30","14,000","0","2","2017","하양로37길 19","202506~202706","갱신","사용","14,000","0","아파트"
"20779","경상북도 칠곡군 석적읍 남율리","1087","1087","0000","칠곡남율효성해링턴플레이스1단지","전세","59.9953","202504","30","11,000","0","16","2016","남율로9길 33","202505~202705","신규","-","","","아파트"
"20780","경상북도 경산시 압량읍 신대리","702","0702","0000","경산한신휴플러스아파트","전세","84.9175","202504","30","20,000","0","8","2016","김유신로 11","202506~202706","신규","-","","","아파트"
"20781","경상북도 의성군 의성읍 중리리","536-1","0536","0001","의성미진이지비아","월세","79.9414","202504","30","2,000","70","7","2015","홍술로 192","202504~202704","신규","-","","","아파트"
"20782","경상북도 경산시 하양읍 서사리","286","0286","0000","경산하양우미린에코포레","월세","79.7873","202504","30","2,700","26","4","2022","서사도리로 71","202506~202706","갱신","-","2,700","26","아파트"
"20783","경상북도 경산시 진량읍 양기리","403-3","0403","0003","초원장미타운","월세","59.8800","202504","30","500","40","7","1996","초원길 53-4","202507~202612","신규","-","","","아파트"
"20784","경상북도 울진군 울진읍 읍내리","541","0541","0000","성류파크뷰","전세","84.8070","202504","30","34,650","0","5","2023","연호로 21-8","-","-","-","","","아파트"
"20785","경상북도 경산시 하양읍 서사리","286","0286","0000","경산하양우미린에코포레","월세","84.7204","202504","30","10,800","9","2","2022","서사도리로 71","202506~202706","갱신","-","10,800","8","아파트"
"20786","경상북도 구미시 산동읍 인덕리","1107","1107","0000","구미중흥에스-클래스에코시티","전세","110.2366","202504","30","36,000","0","3","2017","신당인덕1로 135","202506~202706","신규","-","","","아파트"
"20787","경상북도 포항시 남구 오천읍 원리","1078","1078","0000","원동대우네오빌퍼스트","월세","74.5700","202504","30","12,900","2","10","2016","남원로 86-40","202507~202807","갱신","-","0","1","아파트"
"20788","경상북도 경주시 황성동","241-4","0241","0004","청우3차(301~303동)","월세","97.1650","202504","30","1,000","75","20","1997","황성로69번길 10","-","-","-","","","아파트"
"20789","경상북도 경주시 황성동","1389","1389","0000","힐스테이트황성","전세","84.9699","202504","30","30,000","0","15","2025","공단로 65","202506~202706","신규","-","","","아파트"
"20790","경상북도 경주시 황성동","893","0893","0000","황성주공2차","월세","39.6900","202504","30","300","40","2","1991","용담로116번길 15","202505~202705","신규","-","","","아파트"
"20791","경상북도 경주시 황성동","1389","1389","0000","힐스테이트황성","전세","84.9699","202504","30","30,000","0","21","2025","공단로 65","202506~202706","신규","-","","","아파트"
"20792","경상북도 안동시 용상동","1646","1646","0000","용상풍림아이원리버파크","전세","74.9764","202504","30","21,000","0","12","2023","중평길 88","202507~202707","갱신","사용","20,000","0","아파트"
"20793","경상북도 포항시 북구 항구동","13","0013","0000","우방비치타운","전세","59.9600","202504","30","8,007","0","18","1999","삼호로 175","202507~202605","갱신","-","7,626","0","아파트"
"20794","경상북도 포항시 북구 학잠동","21-1","0021","0001","대림힐타운","월세","59.5600","202504","30","1,000","55","7","1999","양학로34번길 14","202504~202604","신규","-","","","아파트"
"20795","경상북도 구미시 공단동","256-21","0256","0021","(주)지텍아이엔씨사원아파트","월세","57.8200","202504","30","500","42","9","1994","1공단로9길 30-7","202504~202704","신규","-","","","아파트"
"20796","경상북도 구미시 공단동","256-21","0256","0021","(주)지텍아이엔씨사원아파트","월세","57.8200","202504","30","1,000","35","5","1994","1공단로9길 30-7","202505~202704","갱신","-","1,000","37","아파트"
"20797","경상북도 안동시 동부동","75-6","0075","0006","한양","월세","83.4600","202504","30","4,000","40","9","1986","영가로 26","202505~202705","갱신","사용","4,000","40","아파트"
"20798","경상북도 포항시 북구 창포동","656","0656","0000","창포메트로시티2단지","전세","59.8840","202504","30","16,500","0","28","2018","우창로 166","202207~202512","갱신","-","16,500","0","아파트"
