"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1","세종특별자치시  조치원읍 상리","79-3","0079","0003","세종파인시티","월세","18.4640","202602","23","300","33","3","2014","새내10길 95","202602~202702","신규","-","","","아파트"
"2","세종특별자치시  도담동","653","0653","0000","도램마을11단지(반도유보라)","전세","84.9891","202602","23","28,000","0","5","2017","보듬4로 9","202604~202804","신규","-","","","아파트"
"3","세종특별자치시  아름동","1339","1339","0000","범지기마을1단지(한양수자인에듀센텀)","월세","84.9039","202602","23","3,000","100","18","2015","절재로 13","202602~202702","갱신","-","3,000","100","아파트"
"4","세종특별자치시  도담동","653","0653","0000","도램마을11단지(반도유보라)","월세","84.9891","202602","23","1,000","105","28","2017","보듬4로 9","202602~202608","신규","-","","","아파트"
"5","세종특별자치시  한솔동","947","0947","0000","첫마을3단지(퍼스트프라임)","전세","119.9800","202602","23","32,000","0","4","2011","나리1로 15","202603~202803","신규","-","","","아파트"
"6","세종특별자치시  고운동","2111","2111","0000","가락마을19단지","전세","84.6972","202602","23","40,950","0","5","2019","밝은뜰로 15","202603~202803","갱신","사용","39,000","0","아파트"
"7","세종특별자치시  산울동","가-","0000","0000","산울마을5단지","전세","59.9700","202602","23","24,000","0","10","2023","산울2로 40","202602~202802","신규","-","","","아파트"
"8","세종특별자치시  나성동","759","0759","0000","블루지움(2-4)","월세","26.6000","202602","23","500","60","5","2015","한누리대로 306","202602~202608","신규","-","","","아파트"
"9","세종특별자치시  어진동","554","0554","0000","한뜰마을1단지(상록데시앙)","전세","70.0550","202602","23","17,315","0","3","2013","갈매로 479","202603~202803","신규","-","","","아파트"
"10","세종특별자치시  다정동","964","0964","0000","가온마을4단지","전세","59.9900","202602","23","24,400","0","6","2019","다정중앙로 19","202603~202805","신규","-","","","아파트"
"11","세종특별자치시  새롬동","607","0607","0000","새뜸마을8단지","월세","36.6800","202602","23","3,993","11","9","2018","새롬중앙로 20","202605~202804","신규","-","","","아파트"
"12","세종특별자치시  다정동","918","0918","0000","가온마을6단지","전세","59.9780","202602","22","26,000","0","12","2018","다정중앙로 77","202604~202804","신규","-","","","아파트"
"13","세종특별자치시  보람동","779","0779","0000","호려울마을6단지(모아엘가)","전세","101.6500","202602","22","38,000","0","10","2017","보람동로 13","202602~202802","갱신","-","35,000","0","아파트"
"14","세종특별자치시  보람동","779","0779","0000","호려울마을6단지(모아엘가)","전세","101.6500","202602","22","38,000","0","10","2017","보람동로 13","202602~202802","갱신","-","35,000","0","아파트"
"15","세종특별자치시  보람동","786","0786","0000","호려울마을1단지(대방노블랜드)","전세","59.9883","202602","22","23,500","0","8","2017","남세종로 503","202604~202804","갱신","사용","22,500","0","아파트"
"16","세종특별자치시  대평동","668","0668","0000","해들마을6단지","전세","99.0725","202602","22","34,000","0","25","2018","대평로 80","202603~202803","신규","-","","","아파트"
"17","세종특별자치시  소담동","586","0586","0000","새샘마을6단지(한신더휴펜타힐스)","전세","75.9000","202602","21","27,000","0","8","2017","남세종로 302","202604~202804","신규","-","","","아파트"
"18","세종특별자치시  소담동","586","0586","0000","새샘마을6단지(한신더휴펜타힐스)","전세","59.9200","202602","21","21,000","0","17","2017","남세종로 302","202603~202803","갱신","사용","20,000","0","아파트"
"19","세종특별자치시  소담동","586","0586","0000","새샘마을6단지(한신더휴펜타힐스)","전세","59.5000","202602","21","24,000","0","5","2017","남세종로 302","202603~202703","신규","-","","","아파트"
"20","세종특별자치시  소담동","594","0594","0000","새샘마을2단지(한양수자인)","전세","84.8974","202602","21","26,000","0","15","2016","남세종로 358","202602~202802","갱신","사용","25,000","0","아파트"
"21","세종특별자치시  소담동","598","0598","0000","새샘마을5단지(한양수자인엘시티)","전세","59.4544","202602","21","19,500","0","5","2017","남세종로 301","202603~202803","갱신","사용","19,000","0","아파트"
"22","세종특별자치시  보람동","713","0713","0000","호려울마을10단지(중흥S클래스)","전세","98.0608","202602","21","30,000","0","5","2016","시청대로 210","202604~202804","신규","-","","","아파트"
"23","세종특별자치시  소담동","539","0539","0000","새샘마을7단지","전세","84.8645","202602","21","31,000","0","27","2020","소담8로 6","202604~202804","신규","-","","","아파트"
"24","세종특별자치시  소담동","550","0550","0000","새샘마을3단지(모아미래도리버시티)","전세","110.9950","202602","21","39,000","0","8","2016","시청대로 236","202603~202803","신규","-","","","아파트"
"25","세종특별자치시  한솔동","947","0947","0000","첫마을3단지(퍼스트프라임)","전세","84.9600","202602","21","23,100","0","2","2011","나리1로 15","202602~202802","갱신","사용","22,000","0","아파트"
"26","세종특별자치시  대평동","707","0707","0000","해들마을1단지","전세","84.9429","202602","21","27,300","0","15","2018","대평1길 27","202603~202803","갱신","사용","26,000","0","아파트"
"27","세종특별자치시  고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","전세","59.6550","202602","21","21,000","0","2","2015","마음로 182","202603~202803","신규","-","","","아파트"
"28","세종특별자치시  고운동","1403","1403","0000","가락마을14단지(우남퍼스트빌)","전세","117.8982","202602","21","31,000","0","5","2020","마음안로 131","202603~202803","신규","-","","","아파트"
"29","세종특별자치시  고운동","2111","2111","0000","가락마을19단지","전세","59.6506","202602","21","22,000","0","9","2019","밝은뜰로 15","202603~202803","신규","-","","","아파트"
"30","세종특별자치시  도담동","632","0632","0000","중흥 그린카운티(13단지)","월세","59.1132","202602","21","10,000","45","20","2014","보람로 95","202603~202803","갱신","-","2,000","70","아파트"
"31","세종특별자치시  아름동","1353","1353","0000","범지기마을5단지(세종상록어울림)","월세","36.7080","202602","21","4,584","9","1","2014","달빛1로 122","202602~202802","신규","-","","","아파트"
"32","세종특별자치시  종촌동","654","0654","0000","가재마을11단지","전세","84.8154","202602","21","22,000","0","5","2013","도움3로 75","202605~202905","신규","-","","","아파트"
"33","세종특별자치시  나성동","775","0775","0000","더리치세종의아침(CB4-1BL-2BL)","월세","20.5238","202602","21","300","54","6","2015","한누리대로 194","202602~202702","신규","-","","","아파트"
"34","세종특별자치시  나성동","833","0833","0000","나릿재마을3단지","전세","98.8226","202602","21","41,500","0","33","2021","국세청로 45","202602~202802","신규","-","","","아파트"
"35","세종특별자치시  집현동","1201","1201","0000","새나루마을1단지세종자이e편한세상","전세","124.8600","202602","21","38,000","0","12","2021","남세종로 160","202603~202803","갱신","사용","37,000","0","아파트"
"36","세종특별자치시  종촌동","683","0683","0000","가재마을2단지","전세","84.9893","202602","21","25,000","0","1","2014","달빛1로 39","202603~202803","신규","-","","","아파트"
"37","세종특별자치시  종촌동","690","0690","0000","가재마을5단지","전세","59.9474","202602","21","25,000","0","18","2014","도움1로 105","202603~202803","신규","-","","","아파트"
"38","세종특별자치시  다정동","916","0916","0000","가온마을3단지","전세","59.8969","202602","21","17,850","0","12","2018","다정북로 109","202604~202804","갱신","사용","17,000","0","아파트"
"39","세종특별자치시  다정동","960","0960","0000","가온마을1단지(힐스테이트)","전세","59.9843","202602","21","23,000","0","11","2018","다정남로 22","202604~202804","신규","-","","","아파트"
"40","세종특별자치시  새롬동","597","0597","0000","새뜸마을3단지(롯데캐슬)","전세","84.9875","202602","21","26,801","0","14","2017","새롬북로 14","202603~202703","신규","-","","","아파트"
"41","세종특별자치시  해밀동","649","0649","0000","해밀마을1단지","전세","84.6700","202602","21","33,000","0","9","2020","해밀3로 32","202604~202804","신규","-","","","아파트"
"42","세종특별자치시  다정동","960","0960","0000","가온마을1단지(힐스테이트)","전세","59.9843","202602","21","25,000","0","6","2018","다정남로 22","202604~202804","신규","-","","","아파트"
"43","세종특별자치시  다정동","953","0953","0000","가온마을2단지","전세","84.9687","202602","21","32,000","0","13","2018","다정북로 110","202602~202802","신규","-","","","아파트"
"44","세종특별자치시  산울동","가-","0000","0000","산울마을5단지","전세","84.9700","202602","21","26,650","0","10","2023","산울2로 40","202603~202803","갱신","사용","26,000","0","아파트"
"45","세종특별자치시  나성동","712","0712","0000","세종퍼스트타워","월세","26.4870","202602","20","500","53","6","2013","한누리대로 211","202602~202702","신규","-","","","아파트"
"46","세종특별자치시  산울동","가-","0000","0000","산울마을5단지","전세","84.9700","202602","20","27,300","0","13","2023","산울2로 40","202602~202802","갱신","사용","26,000","0","아파트"
"47","세종특별자치시  어진동","649","0649","0000","호수의 아침","월세","17.4250","202602","20","300","47","3","2014","가름로 253","202602~202702","신규","-","","","아파트"
