"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"13688","전라남도 여수시 소호동","423","0423","0000","여수주은금호2,3단지","전세","64.0160","202508","31","11,700","0","5","2002","소호5길 39","202512~202712","신규","-","","","아파트"
"13689","전라남도 무안군 일로읍 오룡리","315","0315","0000","힐스테이트오룡2단지","전세","84.9321","202508","31","22,000","0","11","2024","오룡동로 45","202512~202607","신규","-","","","아파트"
"13690","전라남도 광양시 광양읍 용강리","893","0893","0000","창덕에버빌2단지","월세","59.9400","202508","31","1,000","40","4","2001","용강1길 12","202509~202709","신규","-","","","아파트"
"13691","전라남도 화순군 화순읍 교리","405","0405","0000","힐스테이트화순","월세","84.6499","202508","31","5,000","90","25","2021","칠충로 141-7","202509~202709","신규","-","","","아파트"
"13692","전라남도 나주시 금천면 석전리","619","0619","0000","빛가람코오롱하늘채","월세","84.8411","202508","31","3,000","85","17","2022","천석길 35","202509~202709","신규","-","","","아파트"
"13693","전라남도 광양시 광양읍 덕례리","1755-1","1755","0001","대림","전세","60.0000","202508","31","8,500","0","11","1998","대림오성로 11","202508~202708","신규","-","","","아파트"
"13694","전라남도 장흥군 장흥읍 건산리","129","0129","0000","미래3","월세","59.8200","202508","31","2,000","55","14","1996","동부로 67-5","202508~202608","신규","-","","","아파트"
"13695","전라남도 순천시 조례동","1803","1803","0000","왕지아파트","전세","59.7600","202508","31","9,000","0","3","1999","왕궁길 55","202508~202608","갱신","-","10,200","0","아파트"
"13696","전라남도 나주시 남평읍 동사리","414","0414","0000","에스티엑스칸.중우하나린","월세","59.9596","202508","31","1,000","60","21","2017","강변2길 20","202509~202709","신규","-","","","아파트"
"13697","전라남도 순천시 조례동","766","0766","0000","시대","전세","30.6980","202508","31","4,506","0","8","1995","비봉2길 22","202509~202609","갱신","-","4,291","0","아파트"
"13698","전라남도 광양시 마동","1165-10","1165","0010","콤팩트시티","월세","19.3669","202508","31","300","40","3","2018","중마로 561","202508~202608","신규","-","","","아파트"
"13699","전라남도 광양시 마동","1165-10","1165","0010","콤팩트시티","월세","19.3669","202508","31","300","40","4","2018","중마로 561","202509~202609","신규","-","","","아파트"
"13700","전라남도 나주시 빛가람동","624","0624","0000","빛가람엘에이치3단지","월세","74.9100","202508","31","2,000","60","10","2014","그린로 154","202509~202709","신규","-","","","아파트"
"13701","전라남도 나주시 빛가람동","114","0114","0000","빛가람중흥에스-클래스센트럴2차","월세","84.9345","202508","31","2,000","90","10","2016","우정로 101","202509~202709","신규","-","","","아파트"
"13702","전라남도 나주시 빛가람동","550","0550","0000","빛가람이지더원","전세","80.9462","202508","31","21,000","0","1","2017","호수로 10","202510~202710","신규","-","","","아파트"
"13703","전라남도 나주시 빛가람동","325","0325","0000","루멘하임","월세","84.9868","202508","31","1,000","80","5","2015","그린로 328","202509~202709","신규","-","","","아파트"
"13704","전라남도 순천시 조곡동","759","0759","0000","e편한세상순천어반타워","전세","112.5591","202508","31","23,100","0","15","2023","둑실1길 45","202509~202708","갱신","사용","22,000","0","아파트"
"13705","전라남도 순천시 조례동","1608","1608","0000","금당대주","월세","59.6600","202508","30","1,000","50","12","1995","지봉로 485","202509~202709","신규","-","","","아파트"
