"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"20761","대구광역시 수성구 만촌동","1500","1500","0000","힐스테이트만촌역","전세","136.8394","202507","31","70,000","0","14","2024","달구벌대로 2567","202510~202710","신규","-","","","아파트"
"20762","대구광역시 수성구 시지동","499","0499","0000","노변다숲","월세","59.7300","202507","31","1,000","50","15","1996","노변공원로 34","202509~202709","신규","-","","","아파트"
"20763","대구광역시 수성구 시지동","591","0591","0000","수성알파시티동화아이위시","월세","84.9478","202507","31","5,000","140","18","2019","알파시티2로 48","202508~202708","신규","-","","","아파트"
"20764","대구광역시 수성구 시지동","499","0499","0000","노변다숲","월세","59.7300","202507","31","1,000","50","15","1996","노변공원로 34","202509~202709","신규","-","","","아파트"
"20765","대구광역시 수성구 범어동","2272","2272","0000","범어에일린의뜰","전세","84.9603","202507","31","63,000","0","6","2021","청솔로14길 15","202510~202701","갱신","-","63,000","0","아파트"
"20766","대구광역시 북구 태전동","1103","1103","0000","휴먼시아1단지","월세","59.8700","202507","31","6,925","13","18","2008","매전로 73","202509~202708","갱신","-","3,729","26","아파트"
"20767","대구광역시 수성구 범어동","320","0320","0000","경남타운","월세","84.5500","202507","31","2,000","70","3","1982","범어로 27","202508~202708","신규","-","","","아파트"
"20768","대구광역시 북구 서변동","1724","1724","0000","서변청아람","전세","84.8212","202507","31","15,000","0","3","2003","호국로57길 20","202508~202708","신규","-","","","아파트"
"20769","대구광역시 수성구 황금동","365","0365","0000","캐슬골드파크1단지","월세","84.9700","202507","31","2,000","120","15","2006","청수로 213","202508~202708","신규","-","","","아파트"
"20770","대구광역시 수성구 사월동","650","0650","0000","시지3차서한이다음","전세","84.9500","202507","31","26,200","0","13","2018","달구벌대로669길 20-20","202509~202709","갱신","사용","25,000","0","아파트"
"20771","대구광역시 수성구 범어동","2272","2272","0000","범어에일린의뜰","전세","84.9603","202507","31","47,000","0","6","2021","청솔로14길 15","202511~202711","신규","-","","","아파트"
"20772","대구광역시 수성구 범어동","2283","2283","0000","쌍용더플래티넘범어","월세","84.5390","202507","31","6,000","150","29","2023","상록로 25","202510~202710","신규","-","","","아파트"
"20773","대구광역시 수성구 범어동","2253","2253","0000","빌리브범어","전세","84.9692","202507","31","66,000","0","16","2019","청호로 418","202509~202709","신규","-","","","아파트"
"20774","대구광역시 북구 노원동3가","1227","1227","0000","대구노원한신더휴","전세","84.9800","202507","31","21,000","0","18","2017","노원로10길 40","202510~202710","신규","-","","","아파트"
"20775","대구광역시 북구 국우동","1110","1110","0000","그린빌1차","전세","49.5700","202507","31","9,500","0","9","1999","구리로 250","202509~202709","신규","-","","","아파트"
"20776","대구광역시 북구 읍내동","1449","1449","0000","학정역효성해링턴플레이스","전세","84.7997","202507","31","27,000","0","14","2018","관음로 295","202508~202607","갱신","-","27,000","0","아파트"
"20777","대구광역시 수성구 지산동","1288","1288","0000","지산타운","월세","40.5800","202507","31","1,500","32","13","1991","용학로 303","202508~202708","신규","-","","","아파트"
"20778","대구광역시 수성구 지산동","1275","1275","0000","지산한라타운","월세","52.2000","202507","31","2,000","40","9","1991","지범로22길 9","202507~202707","신규","-","","","아파트"
"20779","대구광역시 수성구 지산동","1770","1770","0000","더파크수성못","월세","84.8765","202507","31","10,000","200","23","2025","동대구로 10","202510~202710","신규","-","","","아파트"
"20780","대구광역시 수성구 지산동","1200","1200","0000","목련","월세","49.2300","202507","31","500","37","1","1986","용학로42길 13","202509~202709","신규","-","","","아파트"
"20781","대구광역시 북구 구암동","786","0786","0000","그린빌3차","월세","49.7100","202507","31","0","100","6","2000","구암서로 41","202508~202708","신규","-","","","아파트"
"20782","대구광역시 수성구 상동","178-1","0178","0001","청구중동","전세","50.8200","202507","31","7,000","0","3","1981","신천동로 150","202508~202708","신규","-","","","아파트"
"20783","대구광역시 북구 국우동","1228","1228","0000","힐스테이트데시앙도남4단지","전세","84.9628","202507","31","29,000","0","6","2021","도남중앙로8길 8","202509~202709","신규","-","","","아파트"
"20784","대구광역시 북구 노원동3가","1227","1227","0000","대구노원한신더휴","전세","84.9800","202507","31","21,000","0","18","2017","노원로10길 40","202510~202710","갱신","사용","20,000","0","아파트"
"20785","대구광역시 북구 동천동","880-3","0880","0003","칠곡화성타운2차","월세","35.4400","202507","31","500","38","12","1995","동천로 6","202507~202707","신규","-","","","아파트"
"20786","대구광역시 수성구 중동","655","0655","0000","수성센트럴화성파크드림","월세","84.8330","202507","31","2,000","135","18","2023","수성로 180","202508~202708","신규","-","","","아파트"
"20787","대구광역시 북구 고성동1가","270","0270","0000","대구오페라스위첸","전세","84.9580","202507","31","30,000","0","20","2024","칠성남로 70","202509~202709","신규","-","","","아파트"
"20788","대구광역시 수성구 만촌동","1497","1497","0000","만촌역태왕디아너스","전세","84.9541","202507","31","45,000","0","5","2024","달구벌대로 2599","202508~202708","신규","-","","","아파트"
"20789","대구광역시 중구 달성동","352","0352","0000","달성파크푸르지오힐스테이트","전세","84.9713","202507","31","26,250","0","18","2023","달성로 123","202508~202708","갱신","사용","25,000","0","아파트"
