"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"20853","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","전세","84.8800","202505","31","30,000","0","13","2021","쌍샘로 22","202507~202707","신규","-","","","아파트"
"20854","충청북도 청주시 서원구 모충동","553","0553","0000","청주모충LH트릴로채","전세","84.8800","202505","31","30,000","0","13","2021","쌍샘로 22","202507~202707","신규","-","","","아파트"
"20855","충청북도 청주시 서원구 개신동","613","0613","0000","휴먼시아","전세","49.9300","202505","31","12,800","0","19","2001","경신로 67","202508~202708","신규","-","","","아파트"
"20856","충청북도 청주시 서원구 사창동","154-1","0154","0001","현대주택","월세","83.8800","202505","31","1,000","55","4","1985","내수동로 99","202506~202706","신규","-","","","아파트"
"20857","충청북도 음성군 대소면 성본리","819","0819","0000","음성푸르지오센터피크","전세","84.9019","202505","31","15,000","0","17","2025","성본산단5로 29","202507~202807","신규","-","","","아파트"
"20858","충청북도 음성군 대소면 성본리","819","0819","0000","음성푸르지오센터피크","전세","84.8954","202505","31","16,000","0","3","2025","성본산단5로 29","202508~202708","신규","-","","","아파트"
"20859","충청북도 청주시 서원구 수곡동","348","0348","0000","산남주공3","월세","51.1800","202505","31","1,000","40","4","1991","매봉로 64","202506~202706","신규","-","","","아파트"
"20860","충청북도 청주시 서원구 수곡동","337","0337","0000","주공3","전세","41.3000","202505","31","6,400","0","13","1991","매봉로 82","202506~202706","신규","-","","","아파트"
"20861","충청북도 청주시 서원구 분평동","1366","1366","0000","분평주공6","전세","84.3400","202505","31","18,000","0","11","1999","1순환로1137번길 19","-","-","-","","","아파트"
"20862","충청북도 청주시 서원구 분평동","1360","1360","0000","분평주공5단지아파트","월세","59.7100","202505","31","1,000","60","6","1998","분평로 88-1","202506~202706","신규","-","","","아파트"
"20863","충청북도 청주시 서원구 분평동","1366","1366","0000","분평주공6","월세","84.3400","202505","31","2,000","70","7","1999","1순환로1137번길 19","202507~202707","신규","-","","","아파트"
"20864","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","전세","74.3861","202505","31","35,000","0","13","2019","2순환로 1106","202507~202707","신규","-","","","아파트"
