"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"9271","울산광역시 북구 매곡동","966","0966","0000","매곡에듀파크에일린의뜰","전세","59.9945","202505","31","27,000","0","4","2021","신천로 103","202507~202707","신규","-","","","아파트"
"9272","울산광역시 울주군 온양읍 운화리","163","0163","0000","해든힐스","월세","79.1619","202505","31","5,500","24","5","2017","태화1길 7","202506~202706","신규","-","","","아파트"
"9273","울산광역시 중구 태화동","257","0257","0000","우정혁신엘에이치2단지","전세","51.9800","202505","31","24,000","0","2","2014","종가로 142","202506~202706","신규","-","","","아파트"
"9274","울산광역시 북구 중산동","1277-1","1277","0001","울산오토밸리로Z00M파크","전세","84.9164","202505","31","20,475","0","8","2016","중산서로 19","202509~202609","갱신","사용","19,500","0","아파트"
"9275","울산광역시 울주군 온양읍 대안리","417","0417","0000","미도파","월세","84.9050","202505","31","2,000","70","9","1993","연안8길 38","202506~202706","신규","-","","","아파트"
"9276","울산광역시 중구 복산동","677-9","0677","0009","동덕현대(101동102동)","전세","84.7800","202505","31","15,000","0","1","1989","손골2길 17-6","-","-","-","","","아파트"
"9277","울산광역시 중구 복산동","776","0776","0000","복산아이파크","전세","59.9400","202505","31","25,200","0","9","2017","계변로 96","202507~202707","갱신","사용","24,000","0","아파트"
"9278","울산광역시 중구 복산동","829","0829","0000","번영로센트리지","전세","84.9260","202505","31","50,000","0","10","2023","복산1길 1","202507~202707","신규","-","","","아파트"
"9279","울산광역시 동구 전하동","640-1","0640","0001","전하아이파크","전세","84.9997","202505","31","36,000","0","10","2012","봉수로 270","202507~202707","신규","-","","","아파트"
"9280","울산광역시 동구 전하동","640-1","0640","0001","전하아이파크","전세","84.9997","202505","31","36,000","0","10","2012","봉수로 270","202507~202707","신규","-","","","아파트"
"9281","울산광역시 울주군 삼남읍 교동리","1678-3","1678","0003","울산역신도시동문디이스트","전세","84.9890","202505","31","27,500","0","2","2019","울산역로 274","202506~202706","갱신","-","22,500","0","아파트"
"9282","울산광역시 동구 화정동","949","0949","0000","힐스테이트 이스턴베이","전세","68.9187","202505","31","27,000","0","32","2015","화진길 100","202506~202706","신규","-","","","아파트"
"9283","울산광역시 남구 옥동","157-5","0157","0005","대륙현대1차","전세","84.7470","202505","31","26,000","0","4","1989","거마로 22","202511~202711","신규","-","","","아파트"
"9284","울산광역시 남구 옥동","191-69","0191","0069","옥동롯데인벤스로얄","전세","84.9300","202505","31","45,000","0","14","2006","문수로335번길 27","202507~202707","신규","-","","","아파트"
"9285","울산광역시 남구 옥동","1386","1386","0000","도성","월세","50.2500","202505","31","1,000","55","4","1987","문수로369번길 58","202506~202706","신규","-","","","아파트"
"9286","울산광역시 북구 산하동","1033-1","1033","0001","울산블루마시티2차푸르지오","전세","84.9955","202505","31","20,000","0","11","2015","강동산하2로 43","202506~202706","신규","-","","","아파트"
"9287","울산광역시 동구 서부동","238-29","0238","0029","현대패밀리명덕","월세","59.7800","202505","31","500","65","7","1992","명덕로 30","202506~202706","신규","-","","","아파트"
"9288","울산광역시 남구 신정동","770-15","0770","0015","유씨티","월세","20.4300","202505","31","500","47","12","2015","중앙로 139","202506~202605","신규","-","","","아파트"
"9289","울산광역시 남구 신정동","1874","1874","0000","동문아뮤티","전세","135.2900","202505","31","43,000","0","22","2009","번영로 195","202506~202706","신규","-","","","아파트"
"9290","울산광역시 남구 신정동","569-2","0569","0002","문수로드림파크","월세","52.1576","202505","31","3,000","100","8","2022","월평로21번길 28","202507~202607","신규","-","","","아파트"
"9291","울산광역시 남구 신정동","685-3","0685","0003","승유오너빌","월세","84.4325","202505","31","2,000","120","3","2005","삼산로46번길 3","202506~202706","신규","-","","","아파트"
"9292","울산광역시 울주군 삼남읍 교동리","1678-3","1678","0003","울산역신도시동문디이스트","전세","84.8840","202505","31","29,000","0","8","2019","울산역로 274","202507~202707","신규","-","","","아파트"
"9293","울산광역시 북구 매곡동","917","0917","0000","오토밸리로효성해링턴플레이스아파트","월세","84.8348","202505","31","20,000","30","16","2016","신천로 105","202508~202708","신규","-","","","아파트"
"9294","울산광역시 북구 호계동","BL-2-1","0002","0001","호계1차한양수자인아파트","전세","72.9348","202505","31","18,000","0","12","2016","호수중앙로 46","202505~202705","갱신","-","16,000","0","아파트"
"9295","울산광역시 남구 야음동","487-8","0487","0008","더샵번영센트로","전세","59.9811","202505","31","39,000","0","28","2023","번영로16번길 19","202508~202708","신규","-","","","아파트"
"9296","울산광역시 남구 야음동","868-3","0868","0003","그랜드타운","전세","47.0000","202505","31","8,000","0","8","1999","신남로 8-8","202506~202706","신규","-","","","아파트"
"9297","울산광역시 남구 야음동","487-8","0487","0008","더샵번영센트로","월세","59.9811","202505","31","3,000","150","16","2023","번영로16번길 19","202507~202707","신규","-","","","아파트"
"9298","울산광역시 북구 연암동","402-1","0402","0001","성원","전세","48.7800","202505","31","11,000","0","7","1996","화봉로 54","202507~202707","신규","-","","","아파트"
"9299","울산광역시 북구 연암동","402-1","0402","0001","성원","전세","48.7800","202505","31","11,000","0","7","1996","화봉로 54","202507~202707","신규","-","","","아파트"
"9300","울산광역시 북구 화봉동","1471","1471","0000","화봉휴먼시아","월세","84.9500","202505","31","10,000","50","4","2009","화산로 19","202509~202709","신규","-","","","아파트"
"9301","울산광역시 중구 성안동","371-2","0371","0002","벽산e빌리지","월세","84.7692","202505","31","3,000","75","9","2004","함월22길 24","202506~202706","신규","-","","","아파트"
"9302","울산광역시 북구 화봉동","452","0452","0000","동아.청구아파트","전세","59.9900","202505","30","12,000","0","6","1994","상방로 81","202507~202707","신규","-","","","아파트"
"9303","울산광역시 남구 신정동","1680","1680","0000","올림푸스골든(1680)","전세","84.9500","202505","30","28,000","0","13","1989","대공원로 156","202506~202706","신규","-","","","아파트"
"9304","울산광역시 남구 신정동","1918","1918","0000","울산문수로두산위브더제니스","전세","84.8502","202505","30","52,000","0","27","2022","문수로 487","202507~202802","신규","-","","","아파트"
"9305","울산광역시 동구 서부동","1055","1055","0000","울산지웰시티자이2단지","전세","84.9839","202505","30","26,250","0","24","2023","서부로 51","202506~202706","신규","-","","","아파트"
"9306","울산광역시 동구 서부동","257-30","0257","0030","현대패밀리서부2","전세","59.9800","202505","30","10,000","0","17","1995","방어진순환도로 999","202507~202707","신규","-","","","아파트"
"9307","울산광역시 북구 연암동","402-1","0402","0001","성원","월세","48.7800","202505","30","6,000","30","5","1996","화봉로 54","202505~202705","신규","-","","","아파트"
"9308","울산광역시 남구 신정동","1918","1918","0000","울산문수로두산위브더제니스","전세","84.8502","202505","30","52,000","0","27","2022","문수로 487","202507~202802","신규","-","","","아파트"
"9309","울산광역시 남구 신정동","1918","1918","0000","울산문수로두산위브더제니스","전세","84.4404","202505","30","47,000","0","17","2022","문수로 487","202506~202705","갱신","사용","45,000","0","아파트"
"9310","울산광역시 북구 중산동","1277-1","1277","0001","울산오토밸리로Z00M파크","전세","59.9852","202505","30","20,000","0","4","2016","중산서로 19","-","-","-","","","아파트"
"9311","울산광역시 동구 서부동","1049","1049","0000","울산지웰시티자이1단지","전세","84.9957","202505","30","29,400","0","13","2023","서부로 50","202507~202707","갱신","사용","28,000","0","아파트"
"9312","울산광역시 동구 서부동","257-4","0257","0004","현대패밀리서부","월세","49.7900","202505","30","7,200","2","7","1992","방어진순환도로 995","202506~202706","신규","-","","","아파트"
"9313","울산광역시 동구 전하동","660-1","0660","0001","울산전하푸르지오1단지","전세","84.8210","202505","30","32,000","0","4","2011","봉수로 250","202505~202705","신규","-","","","아파트"
"9314","울산광역시 울주군 청량읍 삼정리","755","0755","0000","쌍용하나빌리지","전세","59.9400","202505","30","9,000","0","3","1999","삼정로 92","202505~202705","신규","-","","","아파트"
"9315","울산광역시 울주군 청량읍 삼정리","755","0755","0000","쌍용하나빌리지","월세","59.9400","202505","30","1,000","40","3","1999","삼정로 92","202506~202706","신규","-","","","아파트"
"9316","울산광역시 울주군 언양읍 동부리","360-1","0360","0001","언양동부주공","전세","49.8500","202505","30","10,000","0","2","1999","북문8길 17","202505~202705","갱신","-","9,000","0","아파트"
"9317","울산광역시 울주군 청량읍 상남리","696-2","0696","0002","덕하한양수자인","전세","57.8700","202505","30","23,000","0","10","2018","덕하로 182","202506~202706","신규","-","","","아파트"
"9318","울산광역시 북구 매곡동","966","0966","0000","매곡에듀파크에일린의뜰","전세","84.9939","202505","30","35,000","0","13","2021","신천로 103","202508~202708","신규","-","","","아파트"
"9319","울산광역시 울주군 언양읍 동부리","252-6","0252","0006","대승하이츠빌라1차","전세","84.7500","202505","30","8,000","0","5","1997","동부5길 6","202506~202706","신규","-","","","아파트"
"9320","울산광역시 울주군 언양읍 동부리","360-1","0360","0001","언양동부주공","전세","49.8500","202505","30","10,000","0","2","1999","북문8길 17","202505~202705","신규","-","","","아파트"
"9321","울산광역시 북구 천곡동","940-6","0940","0006","대동한마음타운","전세","59.7900","202505","30","8,100","0","2","1998","천곡길 165","202505~202707","신규","-","","","아파트"
"9322","울산광역시 동구 전하동","779","0779","0000","스위첸웰츠타워1차","전세","59.9580","202505","30","31,000","0","9","2022","방어진순환도로 863","202505~202705","신규","-","","","아파트"
"9323","울산광역시 남구 옥동","1386","1386","0000","도성","월세","50.2500","202505","30","2,000","40","5","1987","문수로369번길 58","202505~202705","신규","-","","","아파트"
"9324","울산광역시 남구 옥동","129-6","0129","0006","대공원현대","전세","79.8750","202505","30","25,000","0","8","1992","대공원로115번길 10","202505~202905","신규","-","","","아파트"
"9325","울산광역시 중구 태화동","207-2","0207","0002","우정혁신엘에이치3단지","월세","59.9700","202505","30","3,000","120","7","2014","유곡로 99","202506~202801","신규","-","","","아파트"
"9326","울산광역시 북구 송정동","1236-4","1236","0004","울산송정제일풍경채레이크뷰","전세","84.9870","202505","30","29,000","0","22","2019","박상진3로 73","202505~202605","신규","-","","","아파트"
"9327","울산광역시 북구 송정동","1236-4","1236","0004","울산송정제일풍경채레이크뷰","전세","84.9870","202505","30","29,000","0","22","2019","박상진3로 73","-","-","-","","","아파트"
"9328","울산광역시 중구 반구동","742","0742","0000","금성","전세","58.5500","202505","30","10,000","0","3","1983","서원10길 12-2","202507~202707","신규","-","","","아파트"
"9329","울산광역시 울주군 청량읍 상남리","696-2","0696","0002","덕하한양수자인","전세","57.8700","202505","30","23,000","0","10","2018","덕하로 182","202507~202707","신규","-","","","아파트"
