"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2392","세종특별자치시  다정동","960","0960","0000","가온마을1단지(힐스테이트)","전세","59.9843","202512","31","21,000","0","12","2018","다정남로 22","202602~202802","갱신","사용","21,000","0","아파트"
"2393","세종특별자치시  다정동","964","0964","0000","가온마을4단지","월세","84.9900","202512","31","5,000","115","6","2019","다정중앙로 19","202601~202801","신규","-","","","아파트"
"2394","세종특별자치시  어진동","548","0548","0000","세종리슈빌S","월세","19.3525","202512","31","500","55","10","2014","한누리대로 496","202601~202612","신규","-","","","아파트"
"2395","세종특별자치시  산울동","313-14","0313","0014","세종리첸시아파밀리에H3블록(산울마을6단지)","월세","84.9837","202512","31","5,000","110","32","2024","산울2로 10","202601~202812","신규","-","","","아파트"
"2396","세종특별자치시  산울동","313-14","0313","0014","세종리첸시아파밀리에H3블록(산울마을6단지)","월세","84.9837","202512","31","5,000","110","32","2024","산울2로 10","202601~202801","신규","-","","","아파트"
"2397","세종특별자치시  어진동","548","0548","0000","세종리슈빌S","전세","21.2595","202512","31","9,600","0","14","2014","한누리대로 496","202512~202612","신규","-","","","아파트"
"2398","세종특별자치시  어진동","548","0548","0000","세종리슈빌S","월세","21.2595","202512","31","500","50","11","2014","한누리대로 496","202601~202701","신규","-","","","아파트"
"2399","세종특별자치시  집현동","1187","1187","0000","새나루마을4단지","전세","97.2300","202512","31","31,000","0","6","2021","집현서로 57","202603~202803","신규","-","","","아파트"
"2400","세종특별자치시  종촌동","697","0697","0000","가재마을9단지","월세","84.6630","202512","31","3,000","100","20","2014","도움1로 55","202603~202803","신규","-","","","아파트"
"2401","세종특별자치시  종촌동","652","0652","0000","가재마을12단지","전세","106.7600","202512","31","43,000","0","28","2015","달빛로 80","202602~202802","신규","-","","","아파트"
"2402","세종특별자치시  새롬동","599","0599","0000","새뜸마을2단지(메이저시티)","전세","59.9602","202512","31","15,000","0","2","2017","새롬남로 17","202512~202712","신규","-","","","아파트"
