"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"75341","서울특별시 강동구 상일동","519","0519","0000","고덕아르테온","월세","59.9800","202510","31","40,000","120","4","2020","고덕로 360","202601~202801","신규","-","","","아파트"
"75342","서울특별시 강동구 상일동","519","0519","0000","고덕아르테온","전세","84.9700","202510","31","90,000","0","23","2020","고덕로 360","202601~202801","신규","-","","","아파트"
"75343","서울특별시 강동구 상일동","490","0490","0000","고덕리엔파크3단지","월세","49.9400","202510","31","4,587","31","9","2011","상일로 74","202511~202710","-","-","","","아파트"
"75344","서울특별시 강동구 상일동","490","0490","0000","고덕리엔파크3단지","월세","59.9000","202510","31","8,939","15","4","2011","상일로 74","202511~202710","-","-","","","아파트"
"75345","서울특별시 강동구 상일동","28","0028","0000","강동리엔파크14단지","월세","36.8700","202510","31","9,969","13","4","2021","고덕로98길 160","202511~202710","-","-","","","아파트"
"75346","서울특별시 강동구 상일동","519","0519","0000","고덕아르테온","전세","84.9700","202510","31","78,750","0","18","2020","고덕로 360","202512~202712","갱신","사용","75,000","0","아파트"
"75347","서울특별시 강동구 상일동","519","0519","0000","고덕아르테온","전세","59.9800","202510","31","75,000","0","16","2020","고덕로 360","202511~202711","신규","-","","","아파트"
"75348","서울특별시 강동구 둔촌동","630","0630","0000","둔촌푸르지오","전세","59.9800","202510","31","55,000","0","1","2010","명일로 172","202511~202711","갱신","-","49,100","0","아파트"
"75349","서울특별시 강동구 명일동","42","0042","0000","명일우성","전세","84.9300","202510","31","67,000","0","3","1986","고덕로62길 76","202601~202801","신규","-","","","아파트"
"75350","서울특별시 강동구 명일동","15","0015","0000","삼익그린2차","월세","42.9300","202510","31","2,000","77","8","1983","고덕로 210","202512~202712","신규","-","","","아파트"
"75351","서울특별시 송파구 거여동","290","0290","0000","거여1단지","전세","39.6000","202510","31","32,500","0","9","1997","양산로8길 8","202511~202711","갱신","사용","31,000","0","아파트"
"75352","서울특별시 강동구 명일동","15","0015","0000","삼익그린2차","월세","107.5600","202510","31","22,000","180","12","1985","고덕로 210","202512~202712","갱신","-","20,000","180","아파트"
"75353","서울특별시 강동구 고덕동","693","0693","0000","고덕그라시움","전세","84.2440","202510","31","100,000","0","4","2019","고덕로 333","202601~202801","신규","-","","","아파트"
"75354","서울특별시 강동구 고덕동","499","0499","0000","고덕 아이파크","전세","84.9800","202510","31","70,300","0","7","2011","동남로79길 26","202510~202610","신규","-","","","아파트"
"75355","서울특별시 강동구 고덕동","693","0693","0000","고덕그라시움","전세","59.7850","202510","31","70,000","0","9","2019","고덕로 333","202602~202802","갱신","-","60,000","0","아파트"
"75356","서울특별시 강동구 고덕동","693","0693","0000","고덕그라시움","전세","59.7850","202510","31","72,000","0","2","2019","고덕로 333","202512~202712","신규","-","","","아파트"
"75357","서울특별시 강동구 고덕동","693","0693","0000","고덕그라시움","전세","84.2440","202510","31","95,000","0","5","2019","고덕로 333","202512~202712","갱신","-","78,500","0","아파트"
"75358","서울특별시 강동구 고덕동","693","0693","0000","고덕그라시움","월세","84.2440","202510","31","60,000","120","7","2019","고덕로 333","202511~202611","갱신","-","58,430","0","아파트"
"75359","서울특별시 강동구 고덕동","693","0693","0000","고덕그라시움","전세","59.7850","202510","31","80,000","0","6","2019","고덕로 333","202510~202710","신규","-","","","아파트"
"75360","서울특별시 강동구 상일동","519","0519","0000","고덕아르테온","전세","84.9700","202510","31","90,000","0","23","2020","고덕로 360","-","-","-","","","아파트"
"75361","서울특별시 강동구 상일동","513","0513","0000","고덕센트럴IPARK","월세","84.9700","202510","31","10,000","255","15","2019","고덕로80길 99","202511~202711","갱신","사용","10,000","245","아파트"
"75362","서울특별시 강동구 상일동","519","0519","0000","고덕아르테온","전세","84.9500","202510","31","90,000","0","20","2020","고덕로 360","202511~202712","갱신","-","100,000","0","아파트"
"75363","서울특별시 강동구 둔촌동","546","0546","0000","신성둔촌미소지움1","전세","59.7800","202510","31","40,070","0","13","1998","명일로 102","202512~202612","갱신","사용","39,100","0","아파트"
"75364","서울특별시 강동구 길동","368-7","0368","0007","길동생활B","월세","17.1100","202510","31","6,500","41","12","2024","양재대로 1501","202511~202711","신규","-","","","아파트"
"75365","서울특별시 강동구 길동","387-4","0387","0004","다성이즈빌(387-4)","전세","21.3200","202510","31","25,200","0","12","2018","천중로42길 68","202512~202711","갱신","-","25,000","0","아파트"
"75366","서울특별시 강동구 길동","343-1","0343","0001","현대웰하임(101동)","월세","16.9590","202510","31","1,000","50","11","2012","천중로53길 6","202511~202711","신규","-","","","아파트"
"75367","서울특별시 강동구 명일동","54","0054","0000","한양","전세","106.6400","202510","31","73,000","0","5","1986","동남로71길 19","202601~202801","신규","-","","","아파트"
"75368","서울특별시 강동구 명일동","15","0015","0000","삼익그린2차","전세","66.8700","202510","31","55,000","0","11","1983","고덕로 210","202602~202802","신규","-","","","아파트"
"75369","서울특별시 강동구 명일동","353-2","0353","0002","원일타워","월세","17.2400","202510","31","5,000","57","6","2020","양재대로 1568","202601~202801","신규","-","","","아파트"
