"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"22716","전북특별자치도 전주시 완산구 효자동3가","1540-1","1540","0001","서부신시가지코아루해피트리","월세","59.8307","202502","28","6,000","70","13","2018","세내로 303","202502~202702","신규","-","","","아파트"
"22717","전북특별자치도 익산시 모현동1가","48-4","0048","0004","배산2차제일","월세","59.9700","202502","28","2,000","30","9","1996","선화로19길 28","202503~202703","신규","-","","","아파트"
"22718","전북특별자치도 익산시 모현동1가","962","0962","0000","유블레스랜드마크47","전세","84.4386","202502","28","21,000","0","31","2024","고현로4길 8","202502~202702","신규","-","","","아파트"
"22719","전북특별자치도 익산시 송학동","901","0901","0000","익산송학동영무예다음2차아파트","월세","59.9815","202502","28","2,500","53","1","2021","학곤로1길 13","202503~202910","신규","-","","","아파트"
"22720","전북특별자치도 완주군 삼례읍 수계리","1228-3","1228","0003","엘에이치비엘로스","전세","55.4200","202502","28","13,650","0","13","2022","삼봉3로 57","-","-","-","","","아파트"
"22721","전북특별자치도 완주군 삼례읍 수계리","1223-3","1223","0003","완주삼봉3LH아파트","월세","44.0400","202502","28","3,622","8","9","2022","삼봉5로 55","202503~202702","갱신","-","2,408","13","아파트"
"22722","전북특별자치도 익산시 남중동","564","0564","0000","광신프로그레스더센트로","월세","84.8257","202502","28","9,990","10","11","2024","선화로14길 11","202504~202704","신규","-","","","아파트"
"22723","전북특별자치도 완주군 용진읍 운곡리","1158","1158","0000","모아미래도센트럴시티2차","월세","84.9904","202502","28","21,900","9","12","2023","운곡5로 29","202408~202508","신규","-","","","아파트"
"22724","전북특별자치도 완주군 봉동읍 둔산리","873-3","0873","0003","전주첨단코아루2차","전세","84.9534","202502","28","14,000","0","6","2006","둔산1로 130","202503~202703","갱신","-","12,500","0","아파트"
"22725","전북특별자치도 익산시 영등동","879","0879","0000","해오름시티","월세","14.4500","202502","28","500","50","12","2021","고봉로5길 32","202503~202603","신규","-","","","아파트"
"22726","전북특별자치도 익산시 영등동","771-2","0771","0002","비사벌","전세","59.9200","202502","28","12,000","0","12","1995","고봉로30길 51","202504~202704","신규","-","","","아파트"
"22727","전북특별자치도 익산시 영등동","800","0800","0000","우남샘물타운","월세","59.9850","202502","28","2,000","53","2","1997","고봉로34길 5-2","202503~202703","신규","-","","","아파트"
"22728","전북특별자치도 완주군 봉동읍 제내리","1237","1237","0000","제일오투그란데","월세","59.9690","202502","28","2,000","60","9","2017","봉비로 176","202502~202702","신규","-","","","아파트"
"22729","전북특별자치도 익산시 영등동","815","0815","0000","부영3차","월세","49.8000","202502","28","1,000","45","14","1998","하나로 483-60","202503~202703","신규","-","","","아파트"
"22730","전북특별자치도 완주군 용진읍 운곡리","1147","1147","0000","모아미래도센트럴시티1차","월세","84.9623","202502","28","13,000","60","14","2023","운곡4로 20","202503~202703","신규","-","","","아파트"
"22731","전북특별자치도 전주시 완산구 효자동2가","1382","1382","0000","리버클래스","월세","74.8000","202502","28","9,768","37","20","2019","효천중앙로 50","202402~202601","갱신","-","5,968","55","아파트"
"22732","전북특별자치도 전주시 완산구 효자동2가","1191-1","1191","0001","휴먼시아1단지","월세","36.6700","202502","28","2,032","9","13","2007","호암로 2","202502~202511","갱신","-","1,632","11","아파트"
"22733","전북특별자치도 김제시 검산동","1032-1","1032","0001","부영(1차)","전세","49.7200","202502","28","4,386","0","9","1995","도작로 111","202503~202603","신규","-","","","아파트"
"22734","전북특별자치도 남원시 도통동","144","0144","0000","부영","월세","60.0000","202502","28","6,310","15","13","1995","용성로 207","202503~202603","갱신","-","6,230","15","아파트"
"22735","전북특별자치도 남원시 도통동","144","0144","0000","부영","월세","39.8400","202502","28","4,159","9","5","1995","용성로 207","202504~202604","갱신","-","4,106","9","아파트"
"22736","전북특별자치도 남원시 향교동","297","0297","0000","향교시영1차","전세","57.1200","202502","28","5,000","0","3","1991","붕맛길 81-17","202502~202702","신규","-","","","아파트"
"22737","전북특별자치도 김제시 하동","404-20","0404","0020","부영(노인복지주택)","전세","48.7100","202502","28","4,327","0","4","2000","하동1길 79-1","202503~202603","갱신","사용","4,276","0","아파트"
"22738","전북특별자치도 정읍시 수성동","1027","1027","0000","부영2차","월세","58.7790","202502","28","1,000","45","15","2000","샘골로 158","202503~202703","신규","-","","","아파트"
"22739","전북특별자치도 익산시 모현동2가","673","0673","0000","익산배산사랑으로부영2차","월세","84.9933","202502","28","15,548","24","18","2015","선화로1길 57-33","-","-","-","","","아파트"
"22740","전북특별자치도 익산시 모현동2가","673","0673","0000","익산배산사랑으로부영2차","전세","84.9933","202502","28","20,334","0","14","2015","선화로1길 57-33","202503~202603","신규","-","","","아파트"
"22741","전북특별자치도 전주시 완산구 효자동3가","1483-1","1483","0001","청솔","월세","54.7800","202502","28","1,000","52","14","2001","서곡로 34","202504~202703","신규","-","","","아파트"
"22742","전북특별자치도 전주시 완산구 효자동3가","1543-7","1543","0007","해피타워","월세","32.4500","202502","28","500","40","6","2012","홍산2길 13","202503~202602","신규","-","","","아파트"
"22743","전북특별자치도 군산시 조촌동","3943","3943","0000","군산디오션시티푸르지오","월세","59.9846","202502","28","3,000","80","17","2018","궁포2로 20","202504~202704","신규","-","","","아파트"
"22744","전북특별자치도 전주시 덕진구 호성동1가","900","0900","0000","호성주공2차","월세","59.9600","202502","28","10,800","10","4","1997","소리로 179","202503~202703","신규","-","","","아파트"
"22745","전북특별자치도 전주시 덕진구 여의동","1345","1345","0000","여의동영무예다음아파트","전세","84.9535","202502","28","21,779","0","4","2019","혁신로 655","202504~202704","갱신","-","21,250","0","아파트"
"22746","전북특별자치도 전주시 덕진구 여의동","1345","1345","0000","여의동영무예다음아파트","전세","73.1326","202502","28","18,038","0","1","2019","혁신로 655","202503~202704","신규","-","","","아파트"
"22747","전북특별자치도 군산시 미룡동","896-1","0896","0001","주공2차","월세","50.2800","202502","28","1,000","43","14","2001","미룡로 41","202502~202702","신규","-","","","아파트"
"22748","전북특별자치도 전주시 완산구 평화동1가","767","0767","0000","평화동플러스하임","월세","59.3918","202502","28","14,000","15","25","2020","덕적골3길 60","202503~202703","신규","-","","","아파트"
"22749","전북특별자치도 전주시 완산구 평화동1가","445-6","0445","0006","평화주공1,2","전세","44.9400","202502","28","5,000","0","3","1992","덕적골2길 11","-","-","-","","","아파트"
"22750","전북특별자치도 전주시 완산구 평화동1가","767","0767","0000","평화동플러스하임","월세","59.3918","202502","28","14,000","15","14","2020","덕적골3길 60","202503~202703","신규","-","","","아파트"
"22751","전북특별자치도 전주시 완산구 효자동1가","902","0902","0000","힐스테이트어울림효자","월세","84.9149","202502","28","20,000","100","14","2022","용머리로 135","202504~202704","신규","-","","","아파트"
"22752","전북특별자치도 익산시 동산동","138","0138","0000","동산라인","월세","59.8900","202502","28","1,000","40","6","1997","동천로 81-12","202504~202804","신규","-","","","아파트"
