"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"15614","광주광역시 광산구 신가동","302-25","0302","0025","중흥2","월세","59.9550","202506","30","3,000","40","12","1998","목련로382번길 114","202507~202707","신규","-","","","아파트"
"15615","광주광역시 북구 연제동","31-1","0031","0001","새한A","월세","59.9500","202506","30","500","25","1","1996","양산제로 50","202506~202706","신규","-","","","아파트"
"15616","광주광역시 북구 연제동","11","0011","0000","연제주공","월세","49.5100","202506","30","2,470","11","13","2006","양산제로 110","202507~202706","갱신","-","2,359","11","아파트"
"15617","광주광역시 광산구 쌍암동","660-7","0660","0007","에이엠시티4차","전세","32.3203","202506","30","7,000","0","6","2014","첨단중앙로152번길 17-6","202507~202707","신규","-","","","아파트"
"15618","광주광역시 광산구 쌍암동","694-129","0694","0129","한양에드가301동","월세","23.2800","202506","30","300","36","8","2013","월계로 223-19","202506~202606","신규","-","","","아파트"
"15619","광주광역시 북구 신용동","667","0667","0000","광주첨단1휴먼시아","월세","36.3700","202506","30","486","13","13","2011","첨단연신로 250","202506~202707","갱신","-","1,686","10","아파트"
"15620","광주광역시 북구 일곡동","849-1","0849","0001","한일","월세","59.9150","202506","30","1,000","60","17","1997","일곡택지로 60","202506~202602","신규","-","","","아파트"
"15621","광주광역시 북구 신용동","737","0737","0000","광주첨단2지구사랑으로부영","월세","84.3616","202506","30","5,000","90","11","2013","첨단연신로 166","202507~202707","신규","-","","","아파트"
"15622","광주광역시 북구 매곡동","42-2","0042","0002","삼익","월세","126.8400","202506","30","2,000","80","3","1992","매곡로 37","202507~202711","신규","-","","","아파트"
"15623","광주광역시 북구 삼각동","533","0533","0000","삼각동그린타운","전세","59.8200","202506","30","11,400","0","1","1997","설죽로389번길 70","202507~202707","갱신","-","14,000","0","아파트"
"15624","광주광역시 북구 오치동","855-9","0855","0009","로얄타운","전세","73.4900","202506","30","11,000","0","4","2000","우치로331번길 13","202508~202708","신규","-","","","아파트"
"15625","광주광역시 광산구 신촌동","1061-3","1061","0003","현대","월세","51.1200","202506","30","4,500","20","1","1982","신흥동길 22-3","202507~202707","신규","-","","","아파트"
"15626","광주광역시 광산구 운수동","524","0524","0000","광주선운2포리에","월세","55.7700","202506","30","8,004","11","8","2025","선운중앙로 89","-","-","-","","","아파트"
"15627","광주광역시 북구 문흥동","787-8","0787","0008","주공1","전세","39.6900","202506","30","5,500","0","5","1989","면앙로31번길 7","202506~202706","신규","-","","","아파트"
"15628","광주광역시 광산구 우산동","1602-2","1602","0002","리버힐","월세","49.8600","202506","30","500","30","2","1992","우산로 47","202507~202707","신규","-","","","아파트"
"15629","광주광역시 광산구 운수동","519","0519","0000","광주선운2레니체","월세","55.8300","202506","30","7,984","11","10","2025","선암1로 43","202506~202707","갱신","-","5,384","26","아파트"
"15630","광주광역시 광산구 신창동","1118","1118","0000","신창3차호반베르디움","전세","69.4646","202506","30","20,000","0","13","2005","신창로161번길 19","202507~203006","신규","-","","","아파트"
"15631","광주광역시 광산구 우산동","1571-1","1571","0001","하남주공(2단지)","월세","44.5200","202506","30","300","42","13","1991","월곡산정로 12","202507~202707","신규","-","","","아파트"
"15632","광주광역시 북구 우산동","835","0835","0000","무등산자이앤어울림1단지","전세","39.9687","202506","30","20,500","0","19","2025","서양로 155","202508~202807","신규","-","","","아파트"
"15633","광주광역시 북구 우산동","835","0835","0000","무등산자이앤어울림1단지","전세","39.9687","202506","30","20,500","0","19","2025","서양로 155","202508~202807","신규","-","","","아파트"
"15634","광주광역시 북구 우산동","835","0835","0000","무등산자이앤어울림1단지","전세","39.9687","202506","30","20,500","0","19","2025","서양로 155","202508~202907","신규","-","","","아파트"
"15635","광주광역시 북구 운암동","110-80","0110","0080","한국","월세","84.9750","202506","30","5,000","60","20","1994","금호로40번길 33","202507~202707","신규","-","","","아파트"
"15636","광주광역시 광산구 월계동","759-2","0759","0002","삼능","월세","78.0200","202506","30","1,000","60","3","1996","임방울대로 727-19","202506~202706","신규","-","","","아파트"
"15637","광주광역시 광산구 월계동","765-2","0765","0002","첨단라인1","전세","59.9900","202506","30","11,000","0","1","1995","월계로 117-32","202507~202607","신규","-","","","아파트"
"15638","광주광역시 광산구 월계동","758-7","0758","0007","삼성","전세","84.9300","202506","30","15,000","0","5","1996","임방울대로 743","202508~202708","신규","-","","","아파트"
"15639","광주광역시 북구 동림동","1349","1349","0000","동림동2차우방아이유쉘","전세","49.9742","202506","30","20,000","0","10","2023","유림로160번길 17-3","202507~202707","신규","-","","","아파트"
"15640","광주광역시 북구 동림동","1349","1349","0000","동림동2차우방아이유쉘","전세","49.9742","202506","30","20,000","0","7","2023","유림로160번길 17-3","202508~202708","신규","-","","","아파트"
"15641","광주광역시 북구 동림동","1349","1349","0000","동림동2차우방아이유쉘","전세","49.5111","202506","30","20,000","0","7","2023","유림로160번길 17-3","202508~202708","신규","-","","","아파트"
"15642","광주광역시 북구 동림동","1349","1349","0000","동림동2차우방아이유쉘","전세","49.9742","202506","30","20,000","0","8","2023","유림로160번길 17-3","202507~202707","신규","-","","","아파트"
"15643","광주광역시 광산구 운남동","776-1","0776","0001","운남주공1,2단지","월세","49.6900","202506","30","500","45","1","1997","목련로273번길 76","202507~202707","신규","-","","","아파트"
"15644","광주광역시 북구 용봉동","1406-1","1406","0001","모아미래도","월세","36.0791","202506","30","1,000","40","6","2001","저불로 21","202507~202706","신규","-","","","아파트"
"15645","광주광역시 북구 신안동","823","0823","0000","산이고운신용PARK","전세","84.8826","202506","30","32,000","0","24","2025","청계로 13","202509~202709","신규","-","","","아파트"
"15646","광주광역시 북구 신안동","478-18","0478","0018","삼익","월세","69.3400","202506","30","9,500","10","5","1980","자미로 45","202507~202707","신규","-","","","아파트"
"15647","광주광역시 광산구 선암동","540","0540","0000","광주선운휴먼시아","월세","29.7300","202506","30","1,115","9","4","2011","선운중앙로 68","202508~202707","갱신","-","1,064","9","아파트"
"15648","광주광역시 광산구 선암동","869","0869","0000","어등산진아리채리버필드","전세","79.0014","202506","30","22,000","0","4","2025","선운중앙로 82","202508~202708","신규","-","","","아파트"
"15649","광주광역시 광산구 선암동","869","0869","0000","어등산진아리채리버필드","월세","79.0078","202506","30","3,000","90","2","2025","선운중앙로 82","202507~202707","신규","-","","","아파트"
"15650","광주광역시 광산구 선암동","549","0549","0000","광주선운지구이지더원3단지","월세","72.6814","202506","30","2,000","100","1","2016","선운로 55","202507~202707","신규","-","","","아파트"
"15651","광주광역시 광산구 선암동","586","0586","0000","선운지구다사로움","월세","84.8497","202506","30","4,000","70","2","2015","선운로 34","202508~202708","신규","-","","","아파트"
"15652","광주광역시 광산구 소촌동","290-46","0290","0046","모아드림타운2차","월세","59.7128","202506","30","5,000","32","4","2001","소촌로86번길 20-5","202507~202606","신규","-","","","아파트"
"15653","광주광역시 북구 임동","637","0637","0000","임동중흥에스클래스센텀파크","전세","59.8645","202506","30","28,000","0","11","2021","임동로 7","202509~202709","신규","-","","","아파트"
