"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"23399","인천광역시 서구 석남동","532","0532","0000","금호어울림","월세","84.8003","202509","30","2,000","120","18","2007","가정로223번길 27","202510~202710","신규","-","","","아파트"
"23400","인천광역시 서구 석남동","514-1","0514","0001","수정","전세","49.1600","202509","30","10,000","0","6","1989","칠천왕로 29","202511~202711","신규","-","","","아파트"
"23401","인천광역시 계양구 작전동","953","0953","0000","힐스테이트자이계양","월세","53.8000","202509","30","3,000","120","3","2024","봉오대로651번길 9","202510~202710","신규","-","","","아파트"
"23402","인천광역시 계양구 병방동","433-1","0433","0001","학마을한진","월세","49.7700","202509","30","1,000","80","1","1998","용종로 124","202510~202710","신규","-","","","아파트"
"23403","인천광역시 계양구 병방동","432-5","0432","0005","학마을서해","전세","59.7900","202509","30","23,100","0","5","1997","장제로 878","202510~202710","갱신","-","22,000","0","아파트"
"23404","인천광역시 서구 가정동","341-14","0341","0014","하나2","월세","59.8200","202509","30","1,000","60","9","1992","봉오대로318번길 23","202511~202711","신규","-","","","아파트"
"23405","인천광역시 서구 마전동","920","0920","0000","장미","월세","42.1200","202509","30","1,000","45","3","1990","완정로178번길 51","202511~202711","신규","-","","","아파트"
"23406","인천광역시 계양구 계산동","753","0753","0000","서해2","월세","58.1400","202509","30","1,000","80","2","1990","계산로 18-1","202511~202711","신규","-","","","아파트"
"23407","인천광역시 계양구 계산동","941","0941","0000","신도브래뉴","전세","84.9536","202509","30","32,000","0","7","2005","계양대로 215","202510~202710","신규","-","","","아파트"
"23408","인천광역시 계양구 계산동","941","0941","0000","신도브래뉴","전세","84.9536","202509","30","32,000","0","7","2005","계양대로 215","202510~202710","신규","-","","","아파트"
"23409","인천광역시 계양구 계산동","20","0020","0000","주공","월세","49.9400","202509","30","1,000","70","14","1990","경명대로1142번길 3","202510~202710","신규","-","","","아파트"
"23410","인천광역시 계양구 계산동","753","0753","0000","서해2","월세","58.1400","202509","30","1,000","80","2","1990","계산로 18-1","202511~202711","신규","-","","","아파트"
"23411","인천광역시 계양구 효성동","690","0690","0000","제일풍경채계양위너스카이1단지","전세","75.9981","202509","30","34,000","0","19","2025","마장로544번길 10","202511~202711","신규","-","","","아파트"
"23412","인천광역시 서구 신현동","304-2","0304","0002","루원시티루에블리","월세","49.9900","202509","30","3,000","100","13","2018","봉오재1로 49","202510~202610","신규","-","","","아파트"
"23413","인천광역시 계양구 용종동","207-1","0207","0001","인천계양코아루센트럴파크","전세","84.7500","202509","30","41,000","0","5","2017","계양문화로 119","202509~202612","갱신","사용","52,000","0","아파트"
"23414","인천광역시 계양구 용종동","214-1","0214","0001","용종마을신대진","월세","37.1700","202509","30","1,000","57","4","1997","용종로 97","202511~202711","신규","-","","","아파트"
"23415","인천광역시 계양구 용종동","214-1","0214","0001","용종마을신대진","월세","37.1700","202509","30","1,000","57","4","1997","용종로 97","202511~202711","신규","-","","","아파트"
"23416","인천광역시 서구 백석동","가-","0000","0000","검암역로열파크씨티푸르지오1단지","월세","74.0021","202509","30","5,000","150","14","2023","한들로 33","202512~202712","신규","-","","","아파트"
"23417","인천광역시 서구 백석동","가-","0000","0000","검암역로열파크씨티푸르지오2단지","월세","84.9785","202509","30","4,000","160","33","2023","한들로 73","202511~202711","신규","-","","","아파트"
"23418","인천광역시 계양구 작전동","953","0953","0000","힐스테이트자이계양","월세","53.8300","202509","30","3,000","120","6","2024","봉오대로651번길 9","202512~202712","신규","-","","","아파트"
"23419","인천광역시 서구 가좌동","627","0627","0000","가재울역트루엘에코시티","전세","59.9600","202509","30","23,500","0","9","2024","열우물로240번길 20","202510~202710","갱신","사용","23,500","0","아파트"
"23420","인천광역시 서구 가좌동","217","0217","0000","신현대","전세","84.9650","202509","30","18,000","0","23","1995","원적로47번길 35","202511~202710","갱신","사용","18,000","0","아파트"
"23421","인천광역시 계양구 임학동","25-3","0025","0003","용정","전세","53.9100","202509","30","10,000","0","6","1989","장제로883번길 6","202511~202711","신규","-","","","아파트"
"23422","인천광역시 계양구 계산동","975-8","0975","0008","동남(975-8)","월세","48.8700","202509","30","2,000","43","2","1987","향교로 23","202511~202711","신규","-","","","아파트"
"23423","인천광역시 서구 신현동","302-1","0302","0001","루원e-편한세상하늘채아파트","전세","114.9480","202509","30","35,000","0","21","2010","가정로 387","202510~202807","신규","-","","","아파트"
"23424","인천광역시 서구 신현동","306-1","0306","0001","루원시티센트럴타운","월세","84.6600","202509","30","5,000","115","18","2017","봉오재1로 36","202510~202710","신규","-","","","아파트"
"23425","인천광역시 계양구 작전동","388-2","0388","0002","동보","월세","60.0000","202509","30","2,000","80","4","1995","주부토로363번길 27","202511~202711","신규","-","","","아파트"
"23426","인천광역시 서구 심곡동","330-1","0330","0001","삼성","월세","84.8860","202509","30","6,000","70","13","1997","용두산로13번길 12","202510~202710","신규","-","","","아파트"
"23427","인천광역시 서구 마전동","917-1","0917","0001","한일","월세","59.1000","202509","30","4,000","20","6","1991","검단로501번길 44","202510~202710","신규","-","","","아파트"
"23428","인천광역시 서구 마전동","987-9","0987","0009","유호A단지(A1,A2동)","월세","44.8800","202509","30","1,000","60","3","1992","검단로518번길 12","202510~202609","신규","-","","","아파트"
