"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"28770","부산광역시 부산진구 부암동","759","0759","0000","시민공원비스타동원","전세","59.9954","202508","31","26,000","0","18","2025","동평로 149","202510~202710","신규","-","","","아파트"
"28771","부산광역시 부산진구 연지동","415","0415","0000","래미안어반파크1단지","전세","59.7600","202508","31","33,000","0","4","2022","성지로 37","202511~202711","신규","-","","","아파트"
"28772","부산광역시 부산진구 범천동","875-24","0875","0024","범천동프렌빌","월세","25.8575","202508","31","200","38","14","2003","신천대로71번길 49","202508~202608","신규","-","","","아파트"
"28773","부산광역시 서구 토성동1가","25-1","0025","0001","토성동경동리인타워","전세","63.7565","202508","31","33,000","0","41","2018","보수대로 27","202509~202709","신규","-","","","아파트"
"28774","부산광역시 부산진구 전포동","908","0908","0000","서면아이파크1단지","전세","59.7846","202508","31","35,000","0","14","2021","동성로 50","202510~202710","신규","-","","","아파트"
"28775","부산광역시 영도구 동삼동","1203","1203","0000","오션라이프에일린의뜰2단지","전세","84.9355","202508","31","24,000","0","25","2024","태종로 675","202510~202610","갱신","사용","23,000","0","아파트"
"28776","부산광역시 부산진구 부전동","505-6","0505","0006","한솔폴라리스","전세","37.6500","202508","31","9,450","0","4","2005","가야대로 754","202509~202708","신규","-","","","아파트"
"28777","부산광역시 수영구 남천동","599","0599","0000","더샵남천프레스티지","전세","39.3650","202508","31","23,000","0","3","2022","수영로 389","202509~202709","신규","-","","","아파트"
"28778","부산광역시 사상구 주례동","55-139","0055","0139","경동윈츠빌","월세","30.5700","202508","31","200","43","11","2004","냉정로 120","202508~202608","신규","-","","","아파트"
"28779","부산광역시 연제구 연산동","822-6","0822","0006","시청스마트더블유","전세","46.9710","202508","31","22,000","0","15","2018","연수로 103","202511~202711","신규","-","","","아파트"
"28780","부산광역시 연제구 연산동","2367","2367","0000","연산롯데캐슬골드포레","월세","84.9813","202508","31","5,000","130","13","2020","황령산로 615","202509~202709","신규","-","","","아파트"
"28781","부산광역시 기장군 정관읍 매학리","723","0723","0000","정관2차동원로얄듀크","전세","84.9993","202508","31","28,000","0","13","2013","정관5로 12","202510~202710","신규","-","","","아파트"
"28782","부산광역시 연제구 연산동","2352","2352","0000","연산더샵","월세","59.8812","202508","31","3,000","110","19","2019","연수로 130","202509~202709","신규","-","","","아파트"
"28783","부산광역시 연제구 연산동","2220","2220","0000","주공","월세","84.1500","202508","31","1,000","60","15","1986","토현로 10","202510~202710","신규","-","","","아파트"
"28784","부산광역시 기장군 정관읍 방곡리","407","0407","0000","정관가화만사성더테라스1차","전세","60.1758","202508","31","19,700","0","2","2017","구연방곡로 120","202509~202709","갱신","-","19,700","0","아파트"
"28785","부산광역시 수영구 남천동","599","0599","0000","더샵남천프레스티지","전세","39.3650","202508","31","23,000","0","3","2022","수영로 389","202509~202709","신규","-","","","아파트"
"28786","부산광역시 기장군 일광읍 삼성리","792","0792","0000","일광한신더휴센트럴포레2단지","전세","59.8167","202508","31","24,000","0","23","2020","해빛3로 62","202510~202710","신규","-","","","아파트"
"28787","부산광역시 연제구 거제동","1288-3","1288","0003","대우그린","월세","73.1460","202508","31","2,000","60","10","1993","월드컵대로 343","202510~202710","신규","-","","","아파트"
