"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"5893","경상북도 경산시 압량읍 부적리","777","0777","0000","부적주공","월세","59.8400","202511","30","1,000","40","5","1997","조산로 26","202512~202712","신규","-","","","아파트"
"5894","경상북도 경산시 압량읍 부적리","777","0777","0000","부적주공","월세","59.8400","202511","30","1,000","40","5","1997","조산로 26","-","-","-","","","아파트"
"5895","경상북도 구미시 산동읍 인덕리","1116","1116","0000","구미확장단지중흥S-클래스에듀포레","월세","84.9728","202511","30","2,000","130","7","2023","신당인덕3로 16","202601~202801","신규","-","","","아파트"
"5896","경상북도 구미시 산동읍 신당리","1391","1391","0000","구미확장단지골드디움","월세","59.9954","202511","30","14,014","7","4","2019","신당3로 15","202512~202712","갱신","-","13,897","7","아파트"
"5897","경상북도 경산시 하양읍 서사리","281","0281","0000","경산하양금호어울림","전세","59.9300","202511","30","18,000","0","9","2022","서사도리로 31","202601~202801","신규","-","","","아파트"
"5898","경상북도 경산시 압량읍 신대리","703","0703","0000","경산푸르지오","전세","84.9480","202511","30","22,000","0","12","2015","압독4로 12","202601~202801","신규","-","","","아파트"
"5899","경상북도 경주시 외동읍 입실리","1398","1398","0000","경주외동삼부르네상스더테라스","월세","63.3641","202511","30","2,000","70","15","2025","외남로 1773-57","202601~202801","신규","-","","","아파트"
"5900","경상북도 구미시 구포동","536-2","0536","0002","구포전원타운","월세","50.5800","202511","30","300","22","1","1991","옥계2공단로 282","202512~202612","신규","-","","","아파트"
"5901","경상북도 구미시 구평동","454","0454","0000","부영5","월세","45.8895","202511","30","1,000","42","3","2001","인동가산로 250-9","202512~202712","신규","-","","","아파트"
"5902","경상북도 경산시 중산동","693","0693","0000","중산하늘채더퍼스트","월세","113.1152","202511","30","5,000","150","21","2021","경산로 280","202602~202802","신규","-","","","아파트"
"5903","경상북도 경산시 중산동","643","0643","0000","펜타힐즈더샵1차","전세","84.9772","202511","30","30,000","0","23","2017","펜타힐즈2로 60","202601~202801","신규","-","","","아파트"
"5904","경상북도 경주시 현곡면 금장리","369","0369","0000","신한토탈","전세","59.2120","202511","30","10,000","0","14","1998","금장5길 34","202602~202802","신규","-","","","아파트"
"5905","경상북도 경산시 정평동","130","0130","0000","현대타운","월세","59.8200","202511","30","1,000","65","23","1996","대학로9길 8","202601~202801","신규","-","","","아파트"
"5906","경상북도 영천시 문내동","207","0207","0000","영천문내주공","월세","51.6900","202511","30","2,187","9","10","2007","충효로 9","202512~202711","갱신","-","2,138","8","아파트"
"5907","경상북도 포항시 남구 대잠동","1036","1036","0000","포항자이아파트","월세","84.9526","202511","30","3,000","120","22","2018","상도남로 11","202602~202802","신규","-","","","아파트"
"5908","경상북도 경산시 백천동","570","0570","0000","백천주공임대(1단지)","월세","26.3700","202511","30","235","5","10","1995","경청로222길 7","202512~202711","갱신","-","225","5","아파트"
"5909","경상북도 경산시 옥곡동","85-1","0085","0001","성암산신동아파밀리에","월세","134.8550","202511","30","2,000","100","13","2009","장산로4길 10","202602~202802","신규","-","","","아파트"
"5910","경상북도 문경시 모전동","869","0869","0000","대동타운","월세","80.4500","202511","30","2,000","80","9","1997","매봉4길 15","202601~202801","신규","-","","","아파트"
"5911","경상북도 구미시 구평동","453","0453","0000","부영3","월세","80.9537","202511","30","2,000","64","12","2002","인동36길 23-31","202601~202801","신규","-","","","아파트"
"5912","경상북도 구미시 옥계동","540","0540","0000","동우대백타운","월세","59.8500","202511","30","500","40","8","1994","흥안로 63","202512~202712","신규","-","","","아파트"
"5913","경상북도 포항시 북구 창포동","645","0645","0000","창포주공1단지아파트","월세","41.8500","202511","30","300","40","5","1994","새천년대로1075번길 10","202512~202712","신규","-","","","아파트"
"5914","경상북도 포항시 북구 창포동","645","0645","0000","창포2주공아파트","전세","58.1400","202511","30","8,500","0","2","1995","새천년대로1123번길 9","202512~202712","갱신","-","9,700","0","아파트"
"5915","경상북도 포항시 남구 오천읍 원리","1566","1566","0000","힐스테이트포항","전세","84.8786","202511","30","19,000","0","8","2023","중원로 16","202512~202611","갱신","-","19,000","0","아파트"
"5916","경상북도 구미시 공단동","759","0759","0000","강변파라디아","전세","84.9392","202511","30","20,000","0","9","2017","수출대로3길 118","202511~202711","갱신","-","19,000","0","아파트"
"5917","경상북도 경주시 용강동","1611","1611","0000","협성휴포레용황","전세","101.9887","202511","30","32,500","0","4","2017","용황로7길 8","202602~202802","갱신","사용","31,000","0","아파트"
"5918","경상북도 김천시 부곡동","1529","1529","0000","부곡화성","월세","59.9600","202511","30","1,000","55","9","1999","부곡길 162","202512~202712","신규","-","","","아파트"
"5919","경상북도 포항시 북구 학산동","349","0349","0000","영일대우방아이유쉘","전세","84.9976","202511","30","25,000","0","16","2018","학전로 53","202601~202801","신규","-","","","아파트"
"5920","경상북도 구미시 공단동","601","0601","0000","e편한세상구미파크밸리","전세","84.9940","202511","30","23,000","0","9","2017","신비로7길 10","202601~202801","신규","-","","","아파트"
"5921","경상북도 구미시 원평동","1134","1134","0000","구미아이파크더샵","전세","59.7017","202511","30","21,000","0","33","2023","금오산로6길 12","202512~202712","갱신","사용","20,000","0","아파트"
"5922","경상북도 포항시 북구 창포동","645","0645","0000","창포2주공아파트","전세","58.1400","202511","30","8,550","0","2","1995","새천년대로1123번길 9","202512~202712","갱신","사용","9,700","0","아파트"
"5923","경상북도 포항시 북구 두호동","753","0753","0000","우방신천지","전세","84.9897","202511","30","15,000","0","2","2004","새천년대로1020번길 12","202601~202801","신규","-","","","아파트"
"5924","경상북도 포항시 북구 학산동","349","0349","0000","영일대우방아이유쉘","월세","84.9976","202511","30","0","80","18","2018","학전로 53","202512~202605","신규","-","","","아파트"
"5925","경상북도 포항시 남구 구룡포읍 하정리","828","0828","0000","포항푸르지오마린시티","월세","84.9826","202511","30","2,000","75","25","2025","송정로16번길 11","202601~202712","신규","-","","","아파트"
"5926","경상북도 안동시 운안동","331","0331","0000","대원한숲타운","월세","54.1485","202511","29","500","65","15","2001","한화길 37","202512~202712","신규","-","","","아파트"
"5927","경상북도 구미시 형곡동","74","0074","0000","구미형곡금호어울림포레1차","월세","84.8407","202511","29","2,000","100","9","2017","신시로 119","202512~202712","신규","-","","","아파트"
"5928","경상북도 포항시 북구 장성동","1612","1612","0000","두산위브더제니스","월세","109.5900","202511","29","3,000","110","33","2010","새천년대로 1235","202512~202712","신규","-","","","아파트"
"5929","경상북도 포항시 북구 흥해읍 초곡리","1867","1867","0000","힐스테이트초곡","전세","84.8390","202511","29","26,000","0","22","2024","초곡지구로101번길 1-14","202602~202802","신규","-","","","아파트"
"5930","경상북도 포항시 북구 흥해읍 초곡리","1867","1867","0000","힐스테이트초곡","월세","74.8350","202511","29","2,000","80","8","2024","초곡지구로101번길 1-14","202512~202712","신규","-","","","아파트"
"5931","경상북도 경주시 황성동","893","0893","0000","황성주공2차","월세","39.3000","202511","29","500","29","3","1991","용담로116번길 15","202511~202711","신규","-","","","아파트"
"5932","경상북도 경주시 황성동","1074-2","1074","0002","협성휴포레황성","월세","101.9903","202511","29","2,000","120","4","2018","유림로 21","202601~202901","신규","-","","","아파트"
"5933","경상북도 경주시 황성동","893","0893","0000","황성주공2차","전세","39.6900","202511","29","9,000","0","4","1991","용담로116번길 15","202512~202712","신규","-","","","아파트"
"5934","경상북도 경주시 황성동","273-1","0273","0001","청우2차(102동)","월세","66.0400","202511","29","1,000","55","8","1992","황성로69번길 3","202511~202711","신규","-","","","아파트"
"5935","경상북도 경주시 황성동","893","0893","0000","황성주공2차","전세","46.9800","202511","29","8,000","0","6","1993","용담로116번길 15","202601~202801","신규","-","","","아파트"
"5936","경상북도 경주시 용강동","1611","1611","0000","협성휴포레용황","전세","84.8592","202511","29","29,400","0","21","2017","용황로7길 8","202512~202712","갱신","사용","28,000","0","아파트"
"5937","경상북도 포항시 남구 오천읍 원리","1566","1566","0000","힐스테이트포항","전세","74.8151","202511","29","21,000","0","10","2023","중원로 16","202601~202801","신규","-","","","아파트"
"5938","경상북도 경주시 황성동","1170","1170","0000","e편한세상황성","전세","84.9863","202511","29","31,000","0","10","2016","강변로 540","-","-","-","","","아파트"
"5939","경상북도 경주시 황성동","1170","1170","0000","e편한세상황성","전세","84.9863","202511","29","31,000","0","10","2016","강변로 540","202601~202801","신규","-","","","아파트"
"5940","경상북도 포항시 북구 용흥동","366","0366","0000","우방1","전세","84.9800","202511","29","9,000","0","7","1990","대안길 56","202512~202712","갱신","-","12,000","0","아파트"
"5941","경상북도 구미시 송정동","38","0038","0000","한솔","월세","59.9400","202511","29","1,000","50","7","1996","박정희로 545","202511~202710","신규","-","","","아파트"
"5942","경상북도 포항시 북구 두호동","919","0919","0000","우방하이츠","전세","84.9900","202511","29","19,500","0","18","1999","학전로 103","202511~202711","갱신","-","20,500","0","아파트"
"5943","경상북도 포항시 북구 두호동","753","0753","0000","우방신천지","월세","59.9922","202511","29","2,000","55","21","2004","새천년대로1020번길 12","202601~202801","신규","-","","","아파트"
"5944","경상북도 포항시 북구 득량동","310","0310","0000","양학신원아침도시퀘렌시아","월세","62.2954","202511","29","2,000","90","3","2023","양학로 19-8","202512~202712","신규","-","","","아파트"
"5945","경상북도 포항시 북구 득량동","310","0310","0000","양학신원아침도시퀘렌시아","전세","60.6372","202511","29","21,000","0","17","2023","양학로 19-8","202512~202712","갱신","사용","21,000","0","아파트"
"5946","경상북도 포항시 북구 득량동","313","0313","0000","삼구트리니엔시그니처","전세","84.9993","202511","29","30,000","0","12","2025","이동로 47","202601~202801","신규","-","","","아파트"
"5947","경상북도 포항시 북구 양덕동","1463","1463","0000","양덕삼구트리니엔","전세","84.9805","202511","29","18,000","0","17","2011","천마로72번길 33","202601~202801","신규","-","","","아파트"
"5948","경상북도 포항시 북구 창포동","611","0611","0000","두호주공2","월세","39.3000","202511","29","300","10","1","1988","창흥로 67","202601~202801","신규","-","","","아파트"
"5949","경상북도 포항시 남구 구룡포읍 병포리","122","0122","0000","해뜨는마을","월세","59.9700","202511","29","500","45","16","2000","병포길 124-6","202511~202711","신규","-","","","아파트"
"5950","경상북도 포항시 북구 학잠동","252","0252","0000","주공근로복지","월세","36.1600","202511","29","300","35","14","1992","양학로96번길 11-12","202511~202711","신규","-","","","아파트"
"5951","경상북도 구미시 공단동","251","0251","0000","파라디아","월세","84.9057","202511","29","2,000","70","20","2011","1공단로9길 30-12","202601~202801","신규","-","","","아파트"
"5952","경상북도 김천시 율곡동","771","0771","0000","사랑으로부영1단지","전세","84.9933","202511","29","24,000","0","19","2016","용전로 47","202601~202801","신규","-","","","아파트"
"5953","경상북도 구미시 봉곡동","764","0764","0000","e편한세상봉곡","월세","76.6955","202511","29","2,000","70","10","2016","봉곡로24길 33-11","202601~202801","신규","-","","","아파트"
"5954","경상북도 포항시 북구 양덕동","2250","2250","0000","힐스테이트환호공원1단지","전세","59.8382","202511","29","19,000","0","4","2025","새천년대로 1344","202512~202712","신규","-","","","아파트"
"5955","경상북도 경산시 압량읍 신대리","486","0486","0000","부영사랑으로2차","월세","59.9605","202511","29","2,000","55","17","2011","압독2로 59","202601~202801","신규","-","","","아파트"
"5956","경상북도 경산시 하양읍 서사리","281","0281","0000","경산하양금호어울림","전세","59.9100","202511","29","17,800","0","17","2022","서사도리로 31","202512~202712","신규","-","","","아파트"
"5957","경상북도 경산시 하양읍 서사리","281","0281","0000","경산하양금호어울림","전세","59.9100","202511","29","15,750","0","13","2022","서사도리로 31","202601~202801","신규","-","","","아파트"
"5958","경상북도 경산시 하양읍 서사리","281","0281","0000","경산하양금호어울림","전세","59.9300","202511","29","15,750","0","18","2022","서사도리로 31","202512~202712","갱신","사용","15,000","0","아파트"
"5959","경상북도 경산시 하양읍 서사리","349","0349","0000","경산하양호반써밋더퍼스트","전세","84.8778","202511","29","22,500","0","4","2021","서사도리로 80","202511~202711","갱신","-","22,500","0","아파트"
"5960","경상북도 경산시 하양읍 서사리","349","0349","0000","경산하양호반써밋더퍼스트","전세","84.8778","202511","29","22,500","0","4","2021","서사도리로 80","202511~202711","갱신","-","22,500","0","아파트"
"5961","경상북도 고령군 다산면 상곡리","150-1","0150","0001","2차금류강남타운","월세","84.9900","202511","29","1,000","48","3","1997","상곡3길 28","202512~202712","신규","-","","","아파트"
"5962","경상북도 칠곡군 석적읍 남율리","1087","1087","0000","칠곡남율효성해링턴플레이스1단지","전세","74.8414","202511","29","15,000","0","3","2016","남율로9길 33","-","-","-","","","아파트"
"5963","경상북도 구미시 산동읍 인덕리","1116","1116","0000","구미확장단지중흥S-클래스에듀포레","전세","84.9728","202511","29","32,000","0","11","2023","신당인덕3로 16","202602~202802","신규","-","","","아파트"
"5964","경상북도 구미시 산동읍 인덕리","1116","1116","0000","구미확장단지중흥S-클래스에듀포레","월세","84.9728","202511","29","2,000","100","1","2023","신당인덕3로 16","202601~202801","신규","-","","","아파트"
"5965","경상북도 경산시 압량읍 부적리","808","0808","0000","경산아이파크","월세","84.9541","202511","29","4,000","90","22","2024","압독5로 12","202601~202801","신규","-","","","아파트"
"5966","경상북도 구미시 산동읍 인덕리","1102","1102","0000","확장단지 우미린풀하우스","전세","84.9528","202511","29","26,000","0","2","2016","신당인덕3로 1","202602~202802","신규","-","","","아파트"
"5967","경상북도 경산시 하양읍 동서리","1218","1218","0000","하양2차코아루","전세","75.9994","202511","29","17,000","0","3","2017","하양로37길 19","202602~202802","신규","-","","","아파트"
"5968","경상북도 경산시 하양읍 동서리","1082-1","1082","0001","하양청구1차","월세","59.9700","202511","29","1,000","45","1","1994","하양로33길 6","202601~202712","신규","-","","","아파트"
"5969","경상북도 청도군 청도읍 고수리","1033-3","1033","0003","대안(C동D동)","월세","46.6300","202511","29","300","25","2","2003","고수구길 194","202511~202711","신규","-","","","아파트"
"5970","경상북도 경산시 압량읍 신대리","709","0709","0000","이편한세상경산신대아파트","전세","59.9764","202511","29","18,000","0","19","2015","압독로 38-10","202601~202801","신규","-","","","아파트"
"5971","경상북도 경산시 압량읍 신대리","703","0703","0000","경산푸르지오","전세","84.9620","202511","29","22,500","0","10","2015","압독4로 12","202602~202802","갱신","-","22,500","0","아파트"
"5972","경상북도 경산시 하양읍 금락리","392-1","0392","0001","경산하양롯데","월세","59.9400","202511","29","1,000","50","10","1999","대학로298길 20-9","202512~202712","신규","-","","","아파트"
"5973","경상북도 경산시 하양읍 금락리","130-8","0130","0008","하양우방3차","월세","59.4300","202511","29","1,000","50","23","1994","하양로 35","202512~202711","신규","-","","","아파트"
"5974","경상북도 경산시 사동","310","0310","0000","팰리스부영1단지","전세","84.9898","202511","29","20,000","0","13","2019","삼성현로91길 9","202602~202802","신규","-","","","아파트"
"5975","경상북도 경산시 정평동","255-87","0255","0087","우방맨션3차","월세","59.9400","202511","29","1,000","45","4","1994","대학로12길 11-2","202512~202712","신규","-","","","아파트"
"5976","경상북도 예천군 호명읍 산합리","1400","1400","0000","경북도청신도시우방아이유쉘센텀","월세","84.9983","202511","29","2,000","80","8","2017","검무로 27","202601~202712","신규","-","","","아파트"
"5977","경상북도 포항시 남구 지곡동","472","0472","0000","효자그린1차(고층,저층)","전세","59.9600","202511","29","22,000","0","2","1995","지곡로 260","202512~202608","갱신","사용","22,000","0","아파트"
