"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2761","인천광역시 연수구 송도동","397-5","0397","0005","힐스테이트레이크송도3차","전세","84.5400","202601","31","39,000","0","4","2023","아카데미로 442","202602~202802","신규","-","","","아파트"
"2762","인천광역시 남동구 구월동","1636","1636","0000","한화포레나인천구월","전세","59.9871","202601","31","27,000","0","13","2023","용천로105번길 8","202603~202803","갱신","사용","26,000","0","아파트"
"2763","인천광역시 남동구 구월동","1524","1524","0000","구월아시아드선수촌6단지","월세","84.9600","202601","31","15,000","95","10","2015","선수촌로 27","202603~202803","신규","-","","","아파트"
"2764","인천광역시 남동구 구월동","258","0258","0000","팬더","전세","77.8400","202601","31","20,000","0","9","1991","인주대로662번길 32","202602~202802","갱신","-","20,000","0","아파트"
"2765","인천광역시 남동구 구월동","24","0024","0000","롯데캐슬골드","전세","83.8726","202601","31","31,000","0","22","2007","호구포로 803","202603~202803","신규","-","","","아파트"
"2766","인천광역시 남동구 구월동","20","0020","0000","구월힐스테이트3단지","월세","83.9829","202601","31","3,000","130","21","2007","용천로87번길 23","202603~202803","신규","-","","","아파트"
"2767","인천광역시 남동구 구월동","1636","1636","0000","한화포레나인천구월","전세","59.9871","202601","31","33,500","0","8","2023","용천로105번길 8","202603~202803","신규","-","","","아파트"
"2768","인천광역시 남동구 구월동","1513","1513","0000","구월아시아드선수촌5단지","전세","84.9400","202601","31","31,000","0","7","2015","선수촌로 56","202602~202802","갱신","사용","30,000","0","아파트"
"2769","인천광역시 남동구 구월동","1135-9","1135","0009","유-프라우스","월세","13.7200","202601","31","1,000","40","5","2011","정각로 6","202601~202701","신규","-","","","아파트"
"2770","인천광역시 남동구 구월동","23","0023","0000","구월힐스테이트1단지","전세","75.3036","202601","31","32,025","0","9","2007","구월로 192","202603~202803","갱신","사용","30,500","0","아파트"
"2771","인천광역시 남동구 구월동","23","0023","0000","구월힐스테이트1단지","전세","75.3036","202601","31","28,000","0","10","2007","구월로 192","202603~202803","갱신","-","28,000","0","아파트"
"2772","인천광역시 연수구 송도동","191-2","0191","0002","송도글로벌파크베르디움","전세","74.9307","202601","31","45,000","0","7","2017","송도문화로28번길 27","202602~202802","갱신","사용","43,000","0","아파트"
"2773","인천광역시 연수구 송도동","319-1","0319","0001","e편한세상송도","전세","70.3826","202601","31","30,000","0","9","2018","랜드마크로 113","202604~202804","신규","-","","","아파트"
"2774","인천광역시 연수구 송도동","191-2","0191","0002","송도글로벌파크베르디움","전세","74.9307","202601","31","42,000","0","16","2017","송도문화로28번길 27","202604~202804","갱신","사용","40,000","0","아파트"
"2775","인천광역시 연수구 송도동","319-1","0319","0001","e편한세상송도","월세","84.2538","202601","31","5,000","150","20","2018","랜드마크로 113","202604~202804","신규","-","","","아파트"
"2776","인천광역시 연수구 송도동","190-2","0190","0002","글로벌캠퍼스푸르지오","월세","134.9600","202601","31","20,000","95","35","2013","송도문화로28번길 28","202602~202802","갱신","사용","20,000","90","아파트"
"2777","인천광역시 연수구 송도동","192-8","0192","0008","베르디움더퍼스트","월세","63.9487","202601","31","4,150","165","22","2017","송도문화로84번길 84","202602~202702","갱신","사용","6,650","141","아파트"
"2778","인천광역시 연수구 송도동","192-1","0192","0001","더샵그린스퀘어","전세","84.8669","202601","31","38,000","0","11","2014","송도문화로28번길 81","202603~202803","갱신","-","37,000","0","아파트"
"2779","인천광역시 연수구 송도동","149","0149","0000","롯데캐슬캠퍼스타운","월세","84.5780","202601","31","5,000","170","8","2016","송도과학로27번길 55","202603~202803","신규","-","","","아파트"
"2780","인천광역시 연수구 송도동","103","0103","0000","송도더샵파크애비뉴","전세","59.5300","202601","31","40,000","0","38","2018","컨벤시아대로252번길 10","202604~202804","신규","-","","","아파트"
"2781","인천광역시 연수구 송도동","190-2","0190","0002","글로벌캠퍼스푸르지오","월세","101.9900","202601","31","40,000","70","32","2013","송도문화로28번길 28","202601~202801","갱신","-","40,000","30","아파트"
"2782","인천광역시 연수구 송도동","103","0103","0000","송도더샵파크애비뉴","전세","68.6400","202601","31","45,000","0","39","2018","컨벤시아대로252번길 10","202602~202802","신규","-","","","아파트"
"2783","인천광역시 연수구 송도동","18-10","0018","0010","송도더샵하버뷰(D14)","전세","101.9650","202601","31","52,000","0","6","2011","아트센터대로97번길 76","202602~202802","갱신","사용","50,000","0","아파트"
