"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"32913","경상남도 김해시 관동동","1165","1165","0000","김해율하서희스타힐스","전세","84.7721","202505","31","23,000","0","5","2017","관동로27번길 95","202507~202607","갱신","사용","23,000","0","아파트"
"32914","경상남도 김해시 관동동","448-9","0448","0009","팔판마을6단지푸르지오","전세","92.6737","202505","31","18,000","0","3","2005","팔판로 27","202505~202705","갱신","-","17,000","0","아파트"
"32915","경상남도 김해시 삼계동","1435","1435","0000","화정마을부영6차","월세","49.8420","202505","31","1,000","55","14","2003","김해대로 1864","202506~202706","신규","-","","","아파트"
"32916","경상남도 김해시 삼계동","1435","1435","0000","화정마을부영6차","월세","49.8420","202505","31","8,800","6","3","2003","김해대로 1864","202506~202606","갱신","-","8,800","4","아파트"
"32917","경상남도 김해시 삼계동","1435","1435","0000","화정마을부영6차","월세","49.8420","202505","31","8,800","6","3","2003","김해대로 1864","202506~202606","갱신","-","8,800","4","아파트"
"32918","경상남도 김해시 삼계동","1439-2","1439","0002","화정마을부영2차","전세","84.9814","202505","31","15,000","0","18","2002","삼계로 239","202507~202707","신규","-","","","아파트"
"32919","경상남도 김해시 봉황동","18-8","0018","0008","새회현","월세","44.6400","202505","31","1,000","30","5","1986","김해대로2301번길 5","202506~202706","신규","-","","","아파트"
"32920","경상남도 김해시 부곡동","800-3","0800","0003","월산마을4-1단지부영18차","전세","80.8839","202505","31","9,900","0","16","2004","월산로 151","202506~202705","갱신","-","11,000","0","아파트"
"32921","경상남도 사천시 용강동","924","0924","0000","정우하이뷰","전세","59.5311","202505","31","13,000","0","3","2019","용강길 53","202507~202707","신규","-","","","아파트"
"32922","경상남도 통영시 북신동","701","0701","0000","진우보라맨션","월세","59.8500","202505","31","1,700","40","6","1996","원문로 37-104","202506~202706","신규","-","","","아파트"
"32923","경상남도 김해시 율하동","1371","1371","0000","신리마을중앙하이츠8단지","전세","128.5692","202505","31","37,000","0","13","2009","율하3로 76","202508~202708","신규","-","","","아파트"
"32924","경상남도 김해시 율하동","1403","1403","0000","율현마을주공13단지","월세","59.8800","202505","31","3,369","20","3","2009","율하2로 164","202507~202706","신규","-","","","아파트"
"32925","경상남도 김해시 삼문동","60-3","0060","0003","젤미마을1단지부영11차","월세","47.3820","202505","31","500","60","1","2002","번화2로 90","202506~202706","신규","-","","","아파트"
"32926","경상남도 김해시 무계동","566","0566","0000","e편한세상장유2차","월세","84.9329","202505","31","1,000","95","3","2018","무계로 47","202505~202704","신규","-","","","아파트"
"32927","경상남도 김해시 무계동","가-","0000","0000","김해장유삼정그린코아더베스트","전세","84.9716","202505","31","23,000","0","10","2020","무계한빛길 50","202507~202707","신규","-","","","아파트"
"32928","경상남도 김해시 무계동","566","0566","0000","e편한세상장유2차","월세","59.9049","202505","31","2,000","70","9","2018","무계로 47","202507~202707","신규","-","","","아파트"
"32929","경상남도 김해시 무계동","156-5","0156","0005","석봉마을대동아파트","월세","59.9000","202505","31","2,000","50","6","2000","금관대로599번길 11","202506~202706","신규","-","","","아파트"
"32930","경상남도 김해시 신문동","1540","1540","0000","더스카이시티제니스앤프라우","월세","64.9409","202505","31","2,000","65","19","2025","장유로 500","202506~202706","신규","-","","","아파트"
"32931","경상남도 김해시 신문동","1540","1540","0000","더스카이시티제니스앤프라우","월세","64.9409","202505","31","2,000","75","27","2025","장유로 500","202506~202706","신규","-","","","아파트"
