"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"988","대전광역시 유성구 봉명동","605-2","0605","0002","스카이뷰","월세","20.1604","202601","31","1,000","50","3","2013","대학로 55-35","202602~202702","신규","-","","","아파트"
"989","대전광역시 유성구 봉명동","640-7","0640","0007","봉명시티빌","월세","37.5200","202601","31","500","45","5","2004","문화원로 119","202602~202802","신규","-","","","아파트"
"990","대전광역시 유성구 봉명동","676-4","0676","0004","에이스타운4차","월세","25.4328","202601","31","1,000","43","3","2018","문화원로146번길 2","202602~202702","갱신","-","2,000","35","아파트"
"991","대전광역시 유성구 봉명동","666-1","0666","0001","더그린","월세","22.2112","202601","31","1,000","58","14","2017","문화원로 141","202602~202702","신규","-","","","아파트"
"992","대전광역시 유성구 봉명동","607-4","0607","0004","앤터팰리스1차","월세","25.3661","202601","31","2,000","50","8","2019","대학로 39-10","202602~202802","신규","-","","","아파트"
"993","대전광역시 유성구 상대동","571","0571","0000","대전아이파크시티1단지","전세","84.8389","202601","31","45,000","0","21","2021","상대복용로29번길 52","202603~202803","신규","-","","","아파트"
"994","대전광역시 유성구 상대동","580","0580","0000","대전아이파크시티2단지","월세","84.8218","202601","31","5,000","170","20","2021","상대복용로29번길 51","202603~202803","신규","-","","","아파트"
"995","대전광역시 서구 관저동","1584","1584","0000","다온숲3단지","전세","59.9200","202601","31","27,000","0","6","2016","구봉산북로 165","202603~202803","신규","-","","","아파트"
"996","대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","전세","59.9820","202601","31","26,200","0","9","2001","노은서로210번길 32","202603~202803","갱신","사용","25,000","0","아파트"
"997","대전광역시 유성구 지족동","873","0873","0000","열매마을2단지(한라)","전세","59.9450","202601","31","25,500","0","10","2001","노은동로 233","202602~202702","갱신","사용","24,500","0","아파트"
"998","대전광역시 유성구 지족동","977","0977","0000","반석마을1단지(호반리젠시빌)","전세","84.9890","202601","31","30,000","0","11","2005","지족로 317","202602~202612","갱신","사용","30,000","0","아파트"
"999","대전광역시 유성구 지족동","1042","1042","0000","노은새미래숲2단지","월세","51.9400","202601","31","2,000","57","3","2015","지족로190번길 16","202602~202802","신규","-","","","아파트"
"1000","대전광역시 유성구 지족동","1042","1042","0000","노은새미래숲2단지","월세","59.9800","202601","31","3,000","90","16","2015","지족로190번길 16","202602~202802","신규","-","","","아파트"
"1001","대전광역시 서구 관저동","999","0999","0000","원앙마을4","전세","39.6500","202601","31","10,000","0","17","1997","관저북로 14","202604~202804","신규","-","","","아파트"
"1002","대전광역시 대덕구 와동","111","0111","0000","현대","전세","84.9900","202601","31","16,000","0","9","1994","신탄진로218번길 62","202602~202802","신규","-","","","아파트"
"1003","대전광역시 대덕구 와동","111","0111","0000","현대","전세","84.9900","202601","31","16,000","0","9","1994","신탄진로218번길 62","-","-","-","","","아파트"
"1004","대전광역시 서구 관저동","1593","1593","0000","관저어반힐스","전세","59.9500","202601","31","27,000","0","6","2017","관저남로 80","202603~202803","신규","-","","","아파트"
"1005","대전광역시 서구 관저동","984","0984","0000","원앙마을2","월세","59.4700","202601","31","3,000","60","5","1997","관저북로 80","202603~202801","신규","-","","","아파트"
"1006","대전광역시 서구 만년동","281","0281","0000","상록수","전세","43.2000","202601","31","15,000","0","3","1995","만년남로 8","202605~202805","신규","-","","","아파트"
"1007","대전광역시 서구 만년동","281","0281","0000","상록수","전세","59.8800","202601","31","20,000","0","9","1995","만년남로 8","202603~202803","신규","-","","","아파트"
"1008","대전광역시 유성구 계산동","749","0749","0000","계룡리슈빌(학의뜰)","전세","84.9995","202601","31","30,000","0","13","2011","학하로 33","202603~202803","신규","-","","","아파트"
"1009","대전광역시 서구 만년동","281","0281","0000","상록수","월세","59.8800","202601","31","2,000","70","8","1995","만년남로 8","202602~202802","신규","-","","","아파트"
"1010","대전광역시 서구 관저동","1130","1130","0000","신선마을","월세","99.9700","202601","31","5,000","115","5","2000","관저로 83","202603~202803","신규","-","","","아파트"
"1011","대전광역시 유성구 교촌동","617","0617","0000","제이파크","전세","122.3174","202601","31","30,000","0","9","2005","진잠로149번길 24","202603~202803","신규","-","","","아파트"
"1012","대전광역시 유성구 죽동","688","0688","0000","죽동금성백조예미지","월세","84.9553","202601","31","5,000","150","9","2016","죽동로 321","202605~202804","갱신","사용","5,000","150","아파트"
"1013","대전광역시 유성구 문지동","657","0657","0000","문지효성해링턴플레이스","전세","84.9780","202601","31","43,000","0","3","2017","문지로 300","202604~202804","신규","-","","","아파트"
"1014","대전광역시 유성구 전민동","462-5","0462","0005","세종","월세","59.1400","202601","31","8,000","50","5","1994","유성대로 1741","202602~202802","신규","-","","","아파트"
"1015","대전광역시 유성구 전민동","464-1","0464","0001","엑스포","전세","84.1730","202601","31","22,000","0","8","1994","엑스포로 448","202602~202802","갱신","-","22,000","0","아파트"
"1016","대전광역시 유성구 원신흥동","529","0529","0000","어울림하트","월세","74.4800","202601","31","20,000","47","19","2011","동서대로 725","202603~202803","신규","-","","","아파트"
"1017","대전광역시 서구 관저동","1148","1148","0000","구봉마을주공8-1","월세","49.7600","202601","31","1,000","60","20","1999","관저로 84","202602~202802","신규","-","","","아파트"
"1018","대전광역시 서구 관저동","1584","1584","0000","다온숲3단지","전세","59.9200","202601","31","27,000","0","6","2016","구봉산북로 165","202603~202803","신규","-","","","아파트"
"1019","대전광역시 유성구 원신흥동","529","0529","0000","어울림하트","월세","74.4800","202601","31","20,000","47","19","2011","동서대로 725","-","-","-","","","아파트"
"1020","대전광역시 유성구 원신흥동","660","0660","0000","갑천2트리플시티엘리프","전세","119.9741","202601","31","55,000","0","11","2025","원신흥로 122-12","202603~202803","신규","-","","","아파트"
"1021","대전광역시 유성구 문지동","657","0657","0000","문지효성해링턴플레이스","전세","59.9730","202601","31","35,000","0","13","2017","문지로 300","202603~202803","신규","-","","","아파트"
"1022","대전광역시 유성구 상대동","462","0462","0000","한라비발디","전세","101.9252","202601","31","45,000","0","2","2011","상대로 17","202603~202803","신규","-","","","아파트"
"1023","대전광역시 유성구 용산동","666","0666","0000","우림필유12단지","월세","84.6590","202601","31","5,000","130","3","2007","배울1로 119","202602~202802","신규","-","","","아파트"
