"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"8870","세종특별자치시  도담동","632","0632","0000","중흥 그린카운티(13단지)","전세","59.1132","202508","31","20,000","0","18","2014","보람로 95","202510~202710","신규","-","","","아파트"
"8871","세종특별자치시  나성동","853","0853","0000","나릿재마을2단지","전세","84.8237","202508","31","32,000","0","32","2021","중앙공원서로 10","202511~202711","신규","-","","","아파트"
"8872","세종특별자치시  도담동","627","0627","0000","엘가에코힐(도램마을5단지)","전세","59.8808","202508","31","22,000","0","12","2015","다솜1로 220","202510~202710","신규","-","","","아파트"
"8873","세종특별자치시  대평동","705","0705","0000","해들마을3단지","전세","50.3413","202508","31","21,000","0","7","2017","대평1길 38","202509~202709","신규","-","","","아파트"
"8874","세종특별자치시  고운동","2112","2112","0000","가락마을18단지","월세","100.8986","202508","31","1,000","110","8","2018","마음안1로 139","202508~202708","갱신","-","1,000","95","아파트"
"8875","세종특별자치시  조치원읍 침산리","89","0089","0000","욱일아파트","전세","59.9990","202508","31","12,000","0","18","1996","충현로 159","202510~202710","갱신","사용","11,500","0","아파트"
"8876","세종특별자치시  도담동","656","0656","0000","까사리움","월세","25.3500","202508","31","500","50","6","2015","한누리대로 587","202508~202608","신규","-","","","아파트"
"8877","세종특별자치시  조치원읍 침산리","89","0089","0000","욱일아파트","전세","59.9990","202508","31","12,000","0","18","1996","충현로 159","202510~202710","갱신","사용","11,500","0","아파트"
"8878","세종특별자치시  도담동","664","0664","0000","라온프라이빗시티 Ⅰ","월세","20.9400","202508","31","500","48","3","2014","보듬3로 8-12","202509~202609","신규","-","","","아파트"
"8879","세종특별자치시  도담동","627","0627","0000","엘가에코힐(도램마을5단지)","전세","59.8808","202508","31","22,000","0","12","2015","다솜1로 220","202510~202710","신규","-","","","아파트"
"8880","세종특별자치시  아름동","1279","1279","0000","푸르지오(8단지)","전세","84.9727","202508","31","24,800","0","15","2013","달빛로 165","202510~202710","신규","-","","","아파트"
"8881","세종특별자치시  보람동","738","0738","0000","호려울마을 7단지","전세","102.9385","202508","31","40,000","0","8","2019","남세종로 480","202510~202710","신규","-","","","아파트"
"8882","세종특별자치시  연동면 명학리","255","0255","0000","세종청정아파트","월세","41.3280","202508","31","500","35","9","2001","태산로 58","202509~202609","신규","-","","","아파트"
"8883","세종특별자치시  한솔동","947","0947","0000","첫마을3단지(퍼스트프라임)","전세","84.8100","202508","31","23,000","0","13","2011","나리1로 16","202510~202710","신규","-","","","아파트"
"8884","세종특별자치시  도담동","855","0855","0000","도램마을9단지(제일풍경채)","전세","95.6231","202508","31","31,500","0","19","2015","보람로 15","-","-","-","","","아파트"
"8885","세종특별자치시  나성동","750","0750","0000","세종마루(CB5-3BL)","월세","24.3850","202508","31","300","58","6","2015","한누리대로 227","202509~202608","신규","-","","","아파트"
"8886","세종특별자치시  한솔동","971","0971","0000","첫마을5단지(푸르지오)","전세","101.5400","202508","31","26,000","0","8","2012","누리로 54","202510~202710","갱신","사용","25,000","0","아파트"
"8887","세종특별자치시  고운동","2112","2112","0000","가락마을18단지","전세","100.6376","202508","31","30,000","0","17","2018","마음안1로 139","202510~202710","신규","-","","","아파트"
"8888","세종특별자치시  고운동","1408","1408","0000","가락마을9단지(신동아 파밀리에)","전세","59.9718","202508","31","17,000","0","11","2015","마음로 151","202510~202710","갱신","-","17,000","0","아파트"
"8889","세종특별자치시  고운동","2112","2112","0000","가락마을18단지","전세","100.6376","202508","31","30,000","0","17","2018","마음안1로 139","202510~202710","신규","-","","","아파트"
"8890","세종특별자치시  고운동","1401","1401","0000","가락마을13단지(대광로제비앙)","전세","59.6550","202508","31","20,000","0","9","2015","마음로 182","202511~203011","신규","-","","","아파트"
"8891","세종특별자치시  새롬동","558","0558","0000","새뜸마을10단지(더샵힐스테이트)","전세","59.9331","202508","31","25,000","0","3","2017","새롬중앙로 90","202509~202709","신규","-","","","아파트"
"8892","세종특별자치시  종촌동","690","0690","0000","가재마을5단지","전세","59.9383","202508","31","22,000","0","13","2014","도움1로 105","-","-","-","","","아파트"
"8893","세종특별자치시  집현동","1181","1181","0000","새나루마을11단지세종어울림파밀리에센트럴","월세","59.9800","202508","31","2,000","80","2","2021","집현서2로 84","202508~202708","신규","-","","","아파트"
"8894","세종특별자치시  종촌동","679","0679","0000","가재마을3단지","전세","108.8099","202508","31","25,000","0","3","2015","도움3로 159","202509~202709","신규","-","","","아파트"
"8895","세종특별자치시  새롬동","601","0601","0000","새뜸마을1단지(메이저시티)","월세","84.9645","202508","31","2,000","115","11","2017","새롬남로 18","202512~202712","갱신","-","2,000","115","아파트"
"8896","세종특별자치시  새롬동","561","0561","0000","새뜸마을11단지(더샵힐스테이트)","전세","98.6414","202508","31","35,000","0","6","2017","새롬로 55","202510~202710","신규","-","","","아파트"
"8897","세종특별자치시  종촌동","656","0656","0000","가재마을10단지","월세","84.9365","202508","30","2,000","100","7","2014","도움1로 74","202509~202709","신규","-","","","아파트"
"8898","세종특별자치시  어진동","649","0649","0000","호수의 아침","월세","17.4250","202508","30","300","50","6","2014","가름로 253","202509~202601","신규","-","","","아파트"
"8899","세종특별자치시  어진동","682","0682","0000","한뜰마을5단지(세종린스트라우스)","전세","84.9503","202508","30","30,000","0","6","2022","다솜로 7","202510~202710","신규","-","","","아파트"
"8900","세종특별자치시  어진동","548","0548","0000","세종리슈빌S","월세","19.3525","202508","30","500","55","11","2014","한누리대로 496","202509~202608","신규","-","","","아파트"
"8901","세종특별자치시  어진동","520","0520","0000","한뜰마을4단지(한신더휴리저브2)","전세","115.2644","202508","30","33,600","0","7","2022","다솜1로 9","202509~202709","갱신","사용","32,000","0","아파트"
"8902","세종특별자치시  어진동","682","0682","0000","한뜰마을5단지(세종린스트라우스)","월세","101.9441","202508","30","5,000","130","27","2022","다솜로 7","202509~202709","신규","-","","","아파트"
"8903","세종특별자치시  어진동","673","0673","0000","한뜰마을6단지(중흥S클래스센텀뷰)","전세","140.3721","202508","30","68,000","0","8","2021","다솜로 50","202510~202710","갱신","사용","65,000","0","아파트"
"8904","세종특별자치시  다정동","916","0916","0000","가온마을3단지","월세","59.8969","202508","30","1,500","69","6","2018","다정북로 109","202509~202609","갱신","-","1,500","66","아파트"
"8905","세종특별자치시  다정동","920","0920","0000","가온마을9단지","전세","59.8700","202508","30","21,000","0","11","2019","다정북로 183","202509~202709","신규","-","","","아파트"
"8906","세종특별자치시  다정동","916","0916","0000","가온마을3단지","월세","98.7065","202508","30","10,000","90","4","2018","다정북로 109","202510~202710","신규","-","","","아파트"
"8907","세종특별자치시  다정동","916","0916","0000","가온마을3단지","전세","75.5531","202508","30","22,500","0","12","2018","다정북로 109","202509~202709","갱신","사용","22,000","0","아파트"
"8908","세종특별자치시  새롬동","556","0556","0000","새뜸마을7단지(투머로우시티)","월세","59.8700","202508","30","6,000","48","5","2017","새롬중앙로 89","202509~202709","갱신","사용","6,000","45","아파트"
"8909","세종특별자치시  새롬동","597","0597","0000","새뜸마을3단지(롯데캐슬)","전세","84.9434","202508","30","23,000","0","1","2017","새롬북로 14","202510~202710","신규","-","","","아파트"
"8910","세종특별자치시  새롬동","599","0599","0000","새뜸마을2단지(메이저시티)","전세","59.9602","202508","30","17,000","0","12","2017","새롬남로 17","202510~202710","신규","-","","","아파트"
"8911","세종특별자치시  새롬동","599","0599","0000","새뜸마을2단지(메이저시티)","전세","59.9602","202508","30","22,000","0","5","2017","새롬남로 17","202509~202709","갱신","-","20,000","0","아파트"
"8912","세종특별자치시  새롬동","601","0601","0000","새뜸마을1단지(메이저시티)","전세","120.5051","202508","30","50,000","0","15","2017","새롬남로 18","202510~202710","신규","-","","","아파트"
"8913","세종특별자치시  새롬동","597","0597","0000","새뜸마을3단지(롯데캐슬)","전세","84.9518","202508","30","35,000","0","21","2017","새롬북로 14","202511~202711","신규","-","","","아파트"
"8914","세종특별자치시  새롬동","605","0605","0000","새뜸마을5단지(메이저시티)","전세","59.9539","202508","30","25,000","0","14","2017","새롬중앙로 19","202510~202710","신규","-","","","아파트"
"8915","세종특별자치시  새롬동","599","0599","0000","새뜸마을2단지(메이저시티)","전세","59.9602","202508","30","23,800","0","11","2017","새롬남로 17","202509~202709","갱신","사용","23,000","0","아파트"
"8916","세종특별자치시  새롬동","599","0599","0000","새뜸마을2단지(메이저시티)","월세","59.9602","202508","30","3,000","80","18","2017","새롬남로 17","202510~202710","신규","-","","","아파트"
"8917","세종특별자치시  새롬동","599","0599","0000","새뜸마을2단지(메이저시티)","월세","59.9602","202508","30","3,000","80","18","2017","새롬남로 17","202510~202710","신규","-","","","아파트"
"8918","세종특별자치시  새롬동","593","0593","0000","새뜸마을6단지(메이저시티)","월세","84.9645","202508","30","30,000","30","11","2017","새롬중앙1로 13","202510~202710","갱신","-","30,000","20","아파트"
"8919","세종특별자치시  새롬동","605","0605","0000","새뜸마을5단지(메이저시티)","전세","59.9602","202508","30","20,000","0","14","2017","새롬중앙로 19","202510~202710","갱신","사용","20,000","0","아파트"
"8920","세종특별자치시  집현동","1187","1187","0000","새나루마을4단지","전세","59.9800","202508","30","20,000","0","10","2021","집현서로 57","202509~202709","신규","-","","","아파트"
"8921","세종특별자치시  종촌동","654","0654","0000","가재마을11단지","월세","59.6144","202508","30","1,000","80","13","2013","도움3로 75","202509~202709","신규","-","","","아파트"
"8922","세종특별자치시  종촌동","692","0692","0000","가재마을8단지","전세","84.2960","202508","30","23,000","0","14","2015","달빛로 16","202510~202710","신규","-","","","아파트"
"8923","세종특별자치시  종촌동","697","0697","0000","가재마을9단지","전세","84.8140","202508","30","23,000","0","21","2014","도움1로 55","202509~202709","신규","-","","","아파트"
"8924","세종특별자치시  종촌동","690","0690","0000","가재마을5단지","월세","84.9424","202508","30","2,000","100","22","2014","도움1로 105","202509~202709","신규","-","","","아파트"
