"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"10414","울산광역시 남구 달동","118-3","0118","0003","달동주공1단지","전세","49.7700","202504","30","15,000","0","3","1993","번영로107번길 22","202505~202705","신규","-","","","아파트"
"10415","울산광역시 남구 삼산동","1459-1","1459","0001","삼산현대","월세","84.9900","202504","30","2,000","110","1","1990","월평로 253","202506~202706","신규","-","","","아파트"
"10416","울산광역시 남구 달동","118-3","0118","0003","달동주공1단지","월세","41.8500","202504","30","1,000","55","14","1993","번영로107번길 22","202505~202705","신규","-","","","아파트"
"10417","울산광역시 남구 달동","118-1","0118","0001","현대2","전세","127.6910","202504","30","35,000","0","5","1994","삼산로156번길 5-74","202504~202704","신규","-","","","아파트"
"10418","울산광역시 동구 전하동","630-1","0630","0001","e편한세상전하1단지","전세","59.9900","202504","30","27,000","0","5","2013","봉수로 290","202504~202704","신규","-","","","아파트"
"10419","울산광역시 동구 전하동","660-1","0660","0001","울산전하푸르지오1단지","전세","84.8283","202504","30","32,000","0","18","2011","봉수로 250","202504~202704","신규","-","","","아파트"
"10420","울산광역시 동구 전하동","660-1","0660","0001","울산전하푸르지오1단지","전세","84.8210","202504","30","29,000","0","10","2011","봉수로 250","202504~202704","신규","-","","","아파트"
"10421","울산광역시 동구 전하동","549-14","0549","0014","현대패밀리전하","월세","59.9600","202504","30","2,000","55","2","1997","녹수11길 50","202505~202705","신규","-","","","아파트"
"10422","울산광역시 동구 전하동","308-9","0308","0009","동천로하스빌","월세","27.2675","202504","30","450","45","7","2013","녹수8길 74","202505~202604","신규","-","","","아파트"
"10423","울산광역시 중구 학성동","480","0480","0000","빌리브울산","월세","63.9180","202504","30","9,000","39","5","2021","구교로 59","202506~202706","갱신","-","9,000","38","아파트"
"10424","울산광역시 중구 학성동","480","0480","0000","빌리브울산","월세","56.8300","202504","30","8,500","32","4","2021","구교로 59","202506~202706","갱신","-","8,500","32","아파트"
"10425","울산광역시 중구 학성동","480","0480","0000","빌리브울산","월세","63.9350","202504","30","4,500","52","7","2021","구교로 59","202506~202706","갱신","-","4,500","51","아파트"
"10426","울산광역시 중구 학성동","480","0480","0000","빌리브울산","월세","63.9470","202504","30","9,000","36","22","2021","구교로 59","202507~202707","갱신","-","9,000","36","아파트"
"10427","울산광역시 울주군 삼남읍 교동리","840-2","0840","0002","대진그린피아","월세","59.8500","202504","30","500","40","15","1993","반구대로 591-16","202505~202705","신규","-","","","아파트"
"10428","울산광역시 울주군 삼남읍 교동리","840-2","0840","0002","대진그린피아","월세","59.8500","202504","30","500","40","15","1993","반구대로 591-16","202505~202705","신규","-","","","아파트"
"10429","울산광역시 북구 송정동","1236-3","1236","0003","송정하우스디엔에이치에프","월세","84.9700","202504","30","14,859","27","18","2020","화산로 140","202405~202604","갱신","-","5,759","65","아파트"
"10430","울산광역시 울주군 범서읍 천상리","268","0268","0000","문수애시앙1단지","전세","102.8900","202504","30","35,000","0","11","2014","대동길 21","202507~202707","신규","-","","","아파트"
"10431","울산광역시 남구 야음동","832-11","0832","0011","대하아크로티","월세","84.5321","202504","30","2,000","100","19","2009","수암로 216","202506~202706","신규","-","","","아파트"
"10432","울산광역시 남구 무거동","1538","1538","0000","무거한라2차","월세","84.8700","202504","30","10,000","34","1","1996","대학로147번길 73","202505~202705","갱신","사용","10,000","30","아파트"
"10433","울산광역시 중구 다운동","768","0768","0000","다운","월세","39.9900","202504","30","500","35","13","1992","다운6길 16","202504~202604","신규","-","","","아파트"
"10434","울산광역시 울주군 범서읍 천상리","605","0605","0000","천상국태그린빌","월세","49.9800","202504","30","400","35","13","2001","천상4길 4","202504~202704","갱신","사용","400","34","아파트"
"10435","울산광역시 울주군 범서읍 천상리","268","0268","0000","문수애시앙1단지","전세","102.8900","202504","30","35,000","0","11","2014","대동길 21","202507~202707","신규","-","","","아파트"
"10436","울산광역시 북구 상안동","367","0367","0000","프리드","전세","49.5572","202504","30","9,260","0","8","2015","아진로 78-1","202506~202706","신규","-","","","아파트"
"10437","울산광역시 북구 매곡동","682","0682","0000","대하그린파크","월세","46.3400","202504","30","500","40","10","1993","매곡본길 28","202506~202706","신규","-","","","아파트"
