"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"30015","충청남도 계룡시 두마면 농소리","971","0971","0000","한라비발디더센트럴","월세","59.9701","202505","31","2,000","78","20","2023","대실남북3길 16","202507~202707","신규","-","","","아파트"
"30016","충청남도 태안군 태안읍 남문리","808","0808","0000","코아루3차","전세","74.9689","202505","31","20,500","0","10","2020","서해로 1643","202506~202706","신규","-","","","아파트"
"30017","충청남도 계룡시 두마면 농소리","971","0971","0000","한라비발디더센트럴","전세","59.9701","202505","31","12,500","0","6","2023","대실남북3길 16","202505~202512","갱신","사용","12,500","0","아파트"
"30018","충청남도 계룡시 두마면 두계리","67","0067","0000","계룡더샵아파트","전세","84.8200","202505","31","20,000","0","8","2008","사계로 101","202506~202706","신규","-","","","아파트"
"30019","충청남도 천안시 동남구 문화동","180","0180","0000","천안역필하우스에듀시티(1단지)","전세","84.8959","202505","31","26,000","0","15","2022","성황로 40","202507~202707","신규","-","","","아파트"
"30020","충청남도 천안시 동남구 문화동","179","0179","0000","힐스테이트천안","월세","59.9201","202505","31","2,000","88","34","2021","옛시청길 29","202506~202706","신규","-","","","아파트"
"30021","충청남도 홍성군 홍북읍 신경리","928","0928","0000","극동스타클래스센트럴","전세","84.8960","202505","31","11,000","0","5","2014","신대로 33","202506~202706","신규","-","","","아파트"
"30022","충청남도 홍성군 홍북읍 신경리","1168","1168","0000","롯데캐슬","월세","84.9855","202505","31","4,000","45","4","2012","신대로 34","202506~202706","신규","-","","","아파트"
"30023","충청남도 예산군 삽교읍 목리","1275","1275","0000","충남내포신도시1차대방엘리움더퍼스티지아파트","전세","75.7975","202505","31","13,000","0","6","2023","충예로 215","202506~202706","신규","-","","","아파트"
"30024","충청남도 천안시 서북구 성성동","968","0968","0000","천안푸르지오레이크사이드","전세","84.9862","202505","31","36,000","0","27","2023","성성7로 36","202507~202707","신규","-","","","아파트"
"30025","충청남도 천안시 서북구 성성동","968","0968","0000","천안푸르지오레이크사이드","전세","84.9857","202505","31","36,000","0","22","2023","성성7로 36","202507~202803","신규","-","","","아파트"
