"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"59548","부산광역시 남구 대연동","1912","1912","0000","대연자이","전세","59.8922","202502","28","27,300","0","18","2019","유엔로 246","202504~202704","갱신","사용","26,000","0","아파트"
"59549","부산광역시 남구 대연동","1909","1909","0000","대연SKVIEWHills(2단지)","월세","29.0406","202502","28","1,000","60","6","2019","수영로 261","202502~202702","신규","-","","","아파트"
"59550","부산광역시 남구 대연동","1909","1909","0000","대연SKVIEWHills(2단지)","월세","18.0452","202502","28","1,000","52","14","2019","수영로 261","202502~202508","갱신","사용","1,000","52","아파트"
"59551","부산광역시 남구 대연동","1912","1912","0000","대연자이","전세","59.8922","202502","28","27,300","0","18","2019","유엔로 246","-","-","-","","","아파트"
"59552","부산광역시 북구 만덕동","962","0962","0000","이편한세상금정산","전세","84.9144","202502","28","30,000","0","5","2021","상학로 36","202504~202704","신규","-","","","아파트"
"59553","부산광역시 북구 만덕동","925-1","0925","0001","동원","월세","77.8200","202502","28","3,000","55","10","1992","덕천로234번길 7","202503~202703","신규","-","","","아파트"
"59554","부산광역시 북구 만덕동","955","0955","0000","백양디이스트(1단지)","월세","70.1847","202502","28","5,000","65","23","2015","덕천로276번길 60","-","-","-","","","아파트"
"59555","부산광역시 북구 만덕동","927-1","0927","0001","대성타워","전세","84.9200","202502","28","15,000","0","3","1991","덕천로259번길 30","202505~202705","신규","-","","","아파트"
"59556","부산광역시 동래구 안락동","1258","1258","0000","안락경동리인","전세","84.9844","202502","28","36,000","0","18","2015","온천천로471번길 10","202503~202703","갱신","-","37,000","0","아파트"
"59557","부산광역시 동래구 수안동","666-1","0666","0001","한진","전세","59.4000","202502","28","19,000","0","16","1996","충렬대로200번길 25","202504~202704","신규","-","","","아파트"
"59558","부산광역시 북구 화명동","2324","2324","0000","화명롯데캐슬카이저","월세","84.7700","202502","28","25,000","45","11","2012","금곡대로 166","202504~202704","신규","-","","","아파트"
"59559","부산광역시 북구 화명동","1170-1","1170","0001","대림타운","월세","139.9000","202502","28","3,000","100","18","1999","금곡대로 268","202503~202703","신규","-","","","아파트"
"59560","부산광역시 남구 문현동","73-1","0073","0001","현대","전세","84.8460","202502","28","18,000","0","3","1998","진남로198번길 9-1","202503~202703","신규","-","","","아파트"
"59561","부산광역시 남구 대연동","1272-2","1272","0002","동원로얄듀크","전세","84.9809","202502","28","33,000","0","6","2005","못골로41번길 13","202502~202702","갱신","사용","33,000","0","아파트"
"59562","부산광역시 남구 대연동","384-26","0384","0026","벽산e-솔렌스힐","월세","16.6503","202502","28","500","42","9","2015","수영로 283","202502~202602","신규","-","","","아파트"
"59563","부산광역시 남구 대연동","1872","1872","0000","대연롯데캐슬레전드1단지","전세","100.9500","202502","28","46,500","0","29","2018","수영로 135","202504~202704","신규","-","","","아파트"
"59564","부산광역시 동래구 명륜동","795","0795","0000","명륜동힐스테이트","전세","84.9773","202502","28","37,000","0","5","2018","명륜로 222","202503~202703","갱신","사용","37,000","0","아파트"
"59565","부산광역시 남구 대연동","384-26","0384","0026","벽산e-솔렌스힐","월세","16.6503","202502","28","500","41","3","2015","수영로 283","202502~202602","신규","-","","","아파트"
"59566","부산광역시 동래구 명장동","623","0623","0000","e편한세상동래명장1단지","월세","37.8300","202502","28","1,000","65","8","2019","명장로 65","202503~202703","신규","-","","","아파트"
"59567","부산광역시 부산진구 개금동","566-51","0566","0051","대동","전세","59.8000","202502","28","9,000","0","11","1999","진사로89번길 73","202503~202703","신규","-","","","아파트"
"59568","부산광역시 남구 대연동","384-26","0384","0026","벽산e-솔렌스힐","월세","16.2481","202502","28","500","43","7","2015","수영로 283","202502~202602","신규","-","","","아파트"
"59569","부산광역시 동래구 온천동","397-6","0397","0006","삼익","전세","60.6900","202502","28","15,000","0","3","1978","금강로 28","202504~202704","신규","-","","","아파트"
"59570","부산광역시 동래구 온천동","397-6","0397","0006","삼익","전세","82.6800","202502","28","15,000","0","5","1978","금강로 28","202505~202705","신규","-","","","아파트"
"59571","부산광역시 동래구 온천동","725-5","0725","0005","동해맨션","월세","52.9900","202502","28","500","35","2","1978","충렬대로95번길 12","202503~202703","신규","-","","","아파트"
"59572","부산광역시 동래구 온천동","435-1","0435","0001","온천프라자","월세","40.5000","202502","28","1,000","42","14","1996","금강로 69","202504~202704","신규","-","","","아파트"
"59573","부산광역시 부산진구 개금동","177-332","0177","0332","골든팰리스","전세","14.0700","202502","28","5,000","0","7","2013","가야대로454번길 17","202502~202601","신규","-","","","아파트"
"59574","부산광역시 부산진구 개금동","540-51","0540","0051","다온미즈","월세","21.4300","202502","28","2,000","40","11","2014","복지로 57","202502~202602","신규","-","","","아파트"
"59575","부산광역시 부산진구 개금동","618-2","0618","0002","개금아이파크","월세","59.7600","202502","28","5,000","50","7","2002","복지로 70","202506~202706","신규","-","","","아파트"
