"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"9011","전라남도 목포시 상동","1129-1","1129","0001","평화광장미래엔스위트","전세","49.8130","202510","31","17,590","0","6","2025","원형동로 41","-","-","-","","","아파트"
"9012","전라남도 여수시 학용동","943","0943","0000","여수우평원더라움더힐","월세","84.8187","202510","31","19,000","35","13","2025","쌍봉로 221","202512~202712","신규","-","","","아파트"
"9013","전라남도 여수시 문수동","450-1","0450","0001","부영9차","전세","49.7200","202510","31","5,940","0","12","1995","여문2로 61","202511~202611","갱신","-","5,940","0","아파트"
"9014","전라남도 목포시 옥암동","1027","1027","0000","부영3차","월세","49.7200","202510","31","2,995","4","1","1995","통일대로75번길 14","202511~202610","갱신","-","2,995","4","아파트"
"9015","전라남도 목포시 옥암동","1026","1026","0000","부영5차","전세","60.0000","202510","31","7,419","0","9","1995","하당남부로 97","202511~202611","갱신","-","7,419","0","아파트"
"9016","전라남도 목포시 옥암동","1321","1321","0000","한라비발디","전세","127.9000","202510","31","36,000","0","4","2008","남악2로22번길 10","202601~202801","신규","-","","","아파트"
"9017","전라남도 목포시 옥암동","1027","1027","0000","부영3차","전세","49.7200","202510","31","5,250","0","9","1995","통일대로75번길 14","202512~202611","신규","-","","","아파트"
"9018","전라남도 목포시 옥암동","1027","1027","0000","부영3차","전세","49.7200","202510","31","5,250","0","9","1995","통일대로75번길 14","202511~202611","신규","-","","","아파트"
"9019","전라남도 목포시 옥암동","994-1","0994","0001","하당초원2","전세","59.9700","202510","31","9,000","0","4","1996","신흥로 93","202601~202801","신규","-","","","아파트"
"9020","전라남도 여수시 신기동","181","0181","0000","대광로제비앙센텀29","월세","84.9643","202510","31","5,000","110","22","2023","신기북7길 30","202511~202711","신규","-","","","아파트"
"9021","전라남도 목포시 산정동","1259","1259","0000","신안비치2","월세","59.8500","202510","31","500","45","6","1993","고하대로 641-10","202511~202710","신규","-","","","아파트"
"9022","전라남도 목포시 옥암동","1028","1028","0000","부영2차","전세","49.7200","202510","31","5,250","0","15","1994","부흥로 88","202511~202611","신규","-","","","아파트"
"9023","전라남도 목포시 연산동","1260","1260","0000","연산주공3단지","월세","59.9600","202510","31","1,000","50","9","1996","원산중앙로 87","202511~202711","신규","-","","","아파트"
"9024","전라남도 목포시 연산동","1262","1262","0000","연산주공1단지","월세","37.6700","202510","31","1,080","15","5","1995","원산중앙로 108","202511~202710","갱신","-","1,032","15","아파트"
"9025","전라남도 여수시 문수동","450-1","0450","0001","부영9차","월세","49.7200","202510","31","5,341","6","9","1995","여문2로 61","202511~202611","갱신","-","5,341","6","아파트"
"9026","전라남도 여수시 덕충동","2038","2038","0000","엑스포힐스테이트1단지","월세","84.3000","202510","31","5,000","90","15","2012","박람회길 61","202511~202711","갱신","-","5,000","90","아파트"
"9027","전라남도 여수시 학용동","943","0943","0000","여수우평원더라움더힐","월세","84.8187","202510","31","19,000","35","14","2025","쌍봉로 221","202512~202712","신규","-","","","아파트"
"9028","전라남도 목포시 산정동","1080-56","1080","0056","삼성","월세","58.7400","202510","31","400","40","4","1987","동명로 77","202510~202710","신규","-","","","아파트"
"9029","전라남도 여수시 소호동","423","0423","0000","여수주은금호2,3단지","전세","73.5810","202510","31","14,400","0","12","2002","소호5길 39","-","-","-","","","아파트"
